Combination,Impact_Score
TotalDiffVolK + DirSupHoldPercent,0.82562
TotalDiffVolK + Foreign_Hold_Increasing,0.82562
TotalDiffVolK + Foreign_Consecutive_BuyDays,0.82562
TotalDiffVolK + LendingTotalVolK,0.82562
TotalDiffVolK + LendingRepayVolK,0.82562
ForeignDiffVolK + ShortTotalVolK,0.821846
ForeignDiffVolK + TotalDifferenceVolK,0.821846
ForeignDiffVolK + TotalOverbuyVolK,0.821846
ForeignDiffVolK + ShortUsageRatio,0.821846
ForeignDiffVolK + LendingSellVolK,0.821846
ForeignDiffVolK + LendingRepayVolK,0.821846
ForeignDiffVolK + ShortRepayVolK,0.821846
ForeignDiffVolK + ShortSellVolK,0.821846
ForeignDiffVolK + ShortBuyVolK,0.821846
ForeignDiffVolK + FinancingUsageRatio,0.821846
ForeignDiffVolK + FinancingLimitVolK,0.821846
ForeignDiffVolK + FinancingTotalVolK,0.821846
ForeignDiffVolK + FinancingPaybackVolK,0.821846
ForeignDiffVolK + LendingTotalVolK,0.821846
ForeignDiffVolK + DirSupHoldPercent,0.821846
ForeignDiffVolK + MainHolderCount,0.821846
ForeignDiffVolK + MainHoldPercent,0.821846
ForeignDiffVolK + FinancingSellVolK,0.821846
ForeignDiffVolK + ShortLimitVolK,0.821846
ForeignDiffVolK + DayTradingVolK,0.821846
ForeignDiffVolK + Foreign_VolumeK,0.821846
ForeignDiffVolK + TotalOversellVolK,0.821846
ForeignDiffVolK + BB_Pos,0.821846
ForeignDiffVolK + FinancingBuyVolK,0.821846
ForeignDiffVolK + ShortFinancingPercent,0.821846
ForeignDiffVolK + BIAS_Accel,0.821846
ForeignDiffVolK + Foreign_Hold_Increasing,0.821846
ForeignDiffVolK + Foreign_Consecutive_BuyDays,0.821846
ForeignDiffVolK + Foreign_LayoutScore,0.821846
ForeignDiffVolK + TotalSellVolK,0.821846
ForeignDiffVolK + TotalDiffVolK,0.821846
ForeignDiffVolK + TotalBuyVolK,0.821846
ForeignDiffVolK + InvestmentTrustSellVolK,0.821846
ForeignDiffVolK + InvestmentTrustDiffVolK,0.821846
ForeignDiffVolK + InvestmentTrustBuyVolK,0.821846
ForeignDiffVolK + ForeignSellVolK,0.821846
ForeignDiffVolK + ForeignHoldPercent,0.821846
ForeignDiffVolK + TradeVolumeRate,0.821846
Strong_Trend + ShortTotalVolK,0.816121
Strong_Trend + LendingSellVolK,0.816121
Strong_Trend + ShortUsageRatio,0.816121
Strong_Trend + ShortLimitVolK,0.816121
Strong_Trend + Bias_Divergence,0.816121
Strong_Trend + ShortRepayVolK,0.816121
Strong_Trend + ShortSellVolK,0.816121
Strong_Trend + ShortBuyVolK,0.816121
Strong_Trend + FinancingUsageRatio,0.816121
Strong_Trend + LendingRepayVolK,0.816121
Strong_Trend + BIAS_Accel,0.816121
Strong_Trend + LendingTotalVolK,0.816121
Strong_Trend + DirSupHoldPercent,0.816121
Strong_Trend + MainHolderCount,0.816121
Strong_Trend + MainHoldPercent,0.816121
Strong_Trend + TotalDifferenceVolK,0.816121
Strong_Trend + TotalOverbuyVolK,0.816121
Strong_Trend + TotalOversellVolK,0.816121
Strong_Trend + TradeVolumeRate,0.816121
Strong_Trend + FinancingTotalVolK,0.816121
Strong_Trend + BB_Pos,0.816121
Strong_Trend + FinancingLimitVolK,0.816121
Strong_Trend + FinancingSellVolK,0.816121
Strong_Trend + FinancingPaybackVolK,0.816121
Strong_Trend + DMA_Momentum_Up,0.816121
Strong_Trend + ATR_20,0.816121
Strong_Trend + MA_60,0.816121
Strong_Trend + V_MA20,0.816121
Strong_Trend + Bias_Ratio,0.816121
Strong_Trend + MA20,0.816121
Strong_Trend + High_120,0.816121
Strong_Trend + MA200,0.816121
Strong_Trend + DMA_Diff,0.816121
Strong_Trend + Golden_Cross,0.816121
Strong_Trend + DMA_Bullish,0.816121
Strong_Trend + DMA_Death_Cross,0.816121
Strong_Trend + DMA_Golden_Cross,0.816121
Strong_Trend + AMA,0.816121
Strong_Trend + DMA,0.816121
Strong_Trend + MA_Long,0.816121
Strong_Trend + MA_Short,0.816121
Strong_Trend + ChangePercent,0.816121
Strong_Trend + DealerDiffVolK,0.816121
Strong_Trend + DealerSellVolK,0.816121
Strong_Trend + ForeignBuyVolK,0.816121
Strong_Trend + FinancingBuyVolK,0.816121
Strong_Trend + ShortFinancingPercent,0.816121
Strong_Trend + DayTradingVolK,0.816121
Strong_Trend + Foreign_Hold_Increasing,0.816121
Strong_Trend + Foreign_Consecutive_BuyDays,0.816121
Strong_Trend + Foreign_LayoutScore,0.816121
Strong_Trend + Foreign_VolumeK,0.816121
Strong_Trend + TotalSellVolK,0.816121
Strong_Trend + TotalDiffVolK,0.816121
Strong_Trend + InvestmentTrustSellVolK,0.816121
Strong_Trend + InvestmentTrustDiffVolK,0.816121
Strong_Trend + InvestmentTrustBuyVolK,0.816121
Strong_Trend + ForeignSellVolK,0.816121
Strong_Trend + ForeignHoldPercent,0.816121
Strong_Trend + ForeignDiffVolK,0.816121
Strong_Trend + DealerBuyVolK,0.816121
Strong_Trend + TotalBuyVolK,0.816121
Lower_Band + LendingRepayVolK,0.816013
Lower_Band + BIAS_Accel,0.816013
Lower_Band + Foreign_VolumeK,0.816013
Lower_Band + TotalSellVolK,0.816013
Lower_Band + TotalDiffVolK,0.816013
Lower_Band + TotalBuyVolK,0.816013
Lower_Band + TotalDifferenceVolK,0.816013
Lower_Band + TotalOverbuyVolK,0.816013
Lower_Band + TotalOversellVolK,0.816013
Lower_Band + TradeVolumeRate,0.816013
Lower_Band + BB_Pos,0.816013
Lower_Band + DealerBuyVolK,0.816013
Lower_Band + InvestmentTrustSellVolK,0.816013
Lower_Band + InvestmentTrustDiffVolK,0.816013
Lower_Band + InvestmentTrustBuyVolK,0.816013
Lower_Band + ForeignSellVolK,0.816013
Lower_Band + ForeignHoldPercent,0.816013
Lower_Band + ForeignDiffVolK,0.816013
Lower_Band + ForeignBuyVolK,0.816013
Lower_Band + DealerSellVolK,0.816013
Lower_Band + Foreign_LayoutScore,0.816013
Lower_Band + Foreign_Consecutive_BuyDays,0.816013
Lower_Band + Foreign_Hold_Increasing,0.816013
Lower_Band + DayTradingVolK,0.816013
Lower_Band + MainHolderCount,0.816013
Lower_Band + DirSupHoldPercent,0.816013
Lower_Band + LendingTotalVolK,0.816013
Lower_Band + LendingSellVolK,0.816013
Lower_Band + ShortUsageRatio,0.816013
Lower_Band + ShortLimitVolK,0.816013
Lower_Band + ShortTotalVolK,0.816013
Lower_Band + ShortRepayVolK,0.816013
Lower_Band + ShortSellVolK,0.816013
Lower_Band + ShortBuyVolK,0.816013
Lower_Band + FinancingUsageRatio,0.816013
Lower_Band + FinancingLimitVolK,0.816013
Lower_Band + FinancingTotalVolK,0.816013
Lower_Band + FinancingPaybackVolK,0.816013
Lower_Band + FinancingSellVolK,0.816013
Lower_Band + FinancingBuyVolK,0.816013
Lower_Band + ShortFinancingPercent,0.816013
Lower_Band + DealerDiffVolK,0.816013
Lower_Band + MainHoldPercent,0.816013
Lower_Band + ChangePercent,0.816013
Lower_Band + BOLL,0.816013
Lower_Band + +DI,0.816013
Lower_Band + CCI,0.816013
Lower_Band + OBV_MA,0.816013
Lower_Band + OBV,0.816013
Lower_Band + KDJ_J,0.816013
Lower_Band + KDJ_D,0.816013
Lower_Band + KDJ_K,0.816013
Lower_Band + Williams,0.816013
Lower_Band + MA20,0.816013
Lower_Band + ADX,0.816013
Lower_Band + High_120,0.816013
Lower_Band + MA200,0.816013
Lower_Band + DMA_Momentum_Up,0.816013
Lower_Band + ATR_20,0.816013
Lower_Band + DMA_Bullish,0.816013
Lower_Band + DMA_Death_Cross,0.816013
Lower_Band + DMA_Golden_Cross,0.816013
Lower_Band + AMA,0.816013
Lower_Band + -DI,0.816013
Lower_Band + DMA_Diff,0.816013
Lower_Band + ADX_5,0.816013
Lower_Band + Strong_Trend,0.816013
Lower_Band + Vol_MA6,0.816013
Lower_Band + MA_60,0.816013
Lower_Band + Bias_Ratio,0.816013
Lower_Band + DMA,0.816013
Lower_Band + MA_Long,0.816013
Lower_Band + MA_Short,0.816013
Lower_Band + Golden_Cross,0.816013
Lower_Band + Bias_Divergence,0.816013
Lower_Band + V_MA20,0.816013
Lower_Band + Short_Term_Rebound,0.816013
Lower_Band + Vol_Ratio,0.816013
Lower_Band + BIAS_20,0.816013
Lower_Band + BIAS_6,0.816013
Lower_Band + BIAS_Short_Col,0.816013
Lower_Band + Vol_Spike,0.816013
Lower_Band + Bullish_Align,0.816013
ADX + DMA_Death_Cross,0.809419
ADX + DMA_Bullish,0.809419
ADX + DMA_Diff,0.809419
ADX + DMA_Momentum_Up,0.809419
ADX + MA200,0.809419
ADX + High_120,0.809419
ADX + MA20,0.809419
ADX + MA_60,0.809419
ADX + Bias_Ratio,0.809419
ADX + V_MA20,0.809419
ADX + ATR_20,0.809419
ADX + ChangePercent,0.809419
ADX + DealerBuyVolK,0.809419
ADX + AMA,0.809419
ADX + DealerDiffVolK,0.809419
ADX + DMA_Golden_Cross,0.809419
ADX + BIAS_20,0.809419
ADX + DMA,0.809419
ADX + MA_Long,0.809419
ADX + MA_Short,0.809419
ADX + Golden_Cross,0.809419
ADX + Bias_Divergence,0.809419
ADX + Strong_Trend,0.809419
ADX + Short_Term_Rebound,0.809419
ADX + Bullish_Align,0.809419
ADX + BIAS_6,0.809419
ADX + BIAS_Short_Col,0.809419
ADX + Vol_Spike,0.809419
ADX + Vol_Ratio,0.809419
ADX + Vol_MA6,0.809419
ADX + ADX_5,0.809419
ADX + ForeignDiffVolK,0.809419
ADX + DealerSellVolK,0.809419
ADX + ForeignBuyVolK,0.809419
ADX + TradeVolumeRate,0.809419
ADX + DirSupHoldPercent,0.809419
ADX + ShortSellVolK,0.809419
ADX + ShortRepayVolK,0.809419
ADX + ShortTotalVolK,0.809419
ADX + ShortLimitVolK,0.809419
ADX + ShortUsageRatio,0.809419
ADX + LendingRepayVolK,0.809419
ADX + LendingTotalVolK,0.809419
ADX + MainHolderCount,0.809419
ADX + FinancingUsageRatio,0.809419
ADX + MainHoldPercent,0.809419
ADX + TotalDifferenceVolK,0.809419
ADX + TotalOverbuyVolK,0.809419
ADX + TotalOversellVolK,0.809419
ADX + BIAS_Accel,0.809419
ADX + BB_Pos,0.809419
ADX + ForeignHoldPercent,0.809419
ADX + ShortBuyVolK,0.809419
ADX + LendingSellVolK,0.809419
ADX + FinancingLimitVolK,0.809419
ADX + Foreign_LayoutScore,0.809419
ADX + ForeignSellVolK,0.809419
ADX + InvestmentTrustBuyVolK,0.809419
ADX + FinancingTotalVolK,0.809419
ADX + InvestmentTrustSellVolK,0.809419
ADX + TotalBuyVolK,0.809419
ADX + TotalDiffVolK,0.809419
ADX + TotalSellVolK,0.809419
ADX + Foreign_VolumeK,0.809419
ADX + InvestmentTrustDiffVolK,0.809419
ADX + Foreign_Consecutive_BuyDays,0.809419
ADX + DayTradingVolK,0.809419
ADX + ShortFinancingPercent,0.809419
ADX + FinancingBuyVolK,0.809419
ADX + FinancingSellVolK,0.809419
ADX + FinancingPaybackVolK,0.809419
ADX + Foreign_Hold_Increasing,0.809419
ADX_5 + DayTradingVolK,0.796732
ADX_5 + TotalDiffVolK,0.796732
ADX_5 + TotalSellVolK,0.796732
ADX_5 + Foreign_VolumeK,0.796732
ADX_5 + Foreign_LayoutScore,0.796732
ADX_5 + Foreign_Consecutive_BuyDays,0.796732
ADX_5 + Foreign_Hold_Increasing,0.796732
ADX_5 + FinancingSellVolK,0.796732
ADX_5 + ShortFinancingPercent,0.796732
ADX_5 + FinancingBuyVolK,0.796732
ADX_5 + FinancingPaybackVolK,0.796732
ADX_5 + FinancingTotalVolK,0.796732
ADX_5 + FinancingLimitVolK,0.796732
ADX_5 + FinancingUsageRatio,0.796732
ADX_5 + InvestmentTrustSellVolK,0.796732
ADX_5 + TotalBuyVolK,0.796732
ADX_5 + DealerSellVolK,0.796732
ADX_5 + InvestmentTrustDiffVolK,0.796732
ADX_5 + InvestmentTrustBuyVolK,0.796732
ADX_5 + ShortSellVolK,0.796732
ADX_5 + DealerDiffVolK,0.796732
ADX_5 + DealerBuyVolK,0.796732
ADX_5 + ChangePercent,0.796732
ADX_5 + ATR_20,0.796732
ADX_5 + MA_60,0.796732
ADX_5 + V_MA20,0.796732
ADX_5 + Bias_Ratio,0.796732
ADX_5 + MA20,0.796732
ADX_5 + High_120,0.796732
ADX_5 + MA200,0.796732
ADX_5 + DMA_Momentum_Up,0.796732
ADX_5 + ForeignDiffVolK,0.796732
ADX_5 + ForeignHoldPercent,0.796732
ADX_5 + ForeignSellVolK,0.796732
ADX_5 + ShortBuyVolK,0.796732
ADX_5 + BIAS_Accel,0.796732
ADX_5 + ShortRepayVolK,0.796732
ADX_5 + Short_Term_Rebound,0.796732
ADX_5 + DMA,0.796732
ADX_5 + MA_Long,0.796732
ADX_5 + ShortTotalVolK,0.796732
ADX_5 + Golden_Cross,0.796732
ADX_5 + Bias_Divergence,0.796732
ADX_5 + Strong_Trend,0.796732
ADX_5 + Bullish_Align,0.796732
ADX_5 + DMA_Golden_Cross,0.796732
ADX_5 + BIAS_20,0.796732
ADX_5 + BIAS_6,0.796732
ADX_5 + BIAS_Short_Col,0.796732
ADX_5 + Vol_Spike,0.796732
ADX_5 + Vol_Ratio,0.796732
ADX_5 + Vol_MA6,0.796732
ADX_5 + AMA,0.796732
ADX_5 + MA_Short,0.796732
ADX_5 + DMA_Death_Cross,0.796732
ADX_5 + MainHolderCount,0.796732
ADX_5 + ShortLimitVolK,0.796732
ADX_5 + ShortUsageRatio,0.796732
ADX_5 + DMA_Bullish,0.796732
ADX_5 + LendingRepayVolK,0.796732
ADX_5 + LendingTotalVolK,0.796732
ADX_5 + DirSupHoldPercent,0.796732
ADX_5 + LendingSellVolK,0.796732
ADX_5 + MainHoldPercent,0.796732
ADX_5 + BB_Pos,0.796732
ADX_5 + TotalDifferenceVolK,0.796732
ADX_5 + DMA_Diff,0.796732
ADX_5 + ForeignBuyVolK,0.796732
ADX_5 + TradeVolumeRate,0.796732
ADX_5 + TotalOversellVolK,0.796732
ADX_5 + TotalOverbuyVolK,0.796732
LendingTotalVolK + DirSupHoldPercent,0.796282
LendingTotalVolK + MainHoldPercent,0.796282
LendingTotalVolK + TotalDifferenceVolK,0.796282
LendingTotalVolK + TotalOverbuyVolK,0.796282
LendingTotalVolK + TotalOversellVolK,0.796282
LendingTotalVolK + TradeVolumeRate,0.796282
LendingTotalVolK + BIAS_Accel,0.796282
LendingTotalVolK + BB_Pos,0.796282
LendingTotalVolK + MainHolderCount,0.796282
KDJ_J + BB_Pos,0.795517
KDJ_J + BIAS_Short_Col,0.795517
KDJ_J + MA200,0.795517
KDJ_J + DMA,0.795517
KDJ_J + AMA,0.795517
KDJ_J + DMA_Golden_Cross,0.795517
KDJ_J + DMA_Death_Cross,0.795517
KDJ_J + DMA_Bullish,0.795517
KDJ_J + DMA_Diff,0.795517
KDJ_J + DMA_Momentum_Up,0.795517
KDJ_J + High_120,0.795517
KDJ_J + MA_Short,0.795517
KDJ_J + Bias_Ratio,0.795517
KDJ_J + V_MA20,0.795517
KDJ_J + MA_60,0.795517
KDJ_J + ATR_20,0.795517
KDJ_J + ChangePercent,0.795517
KDJ_J + DealerBuyVolK,0.795517
KDJ_J + DealerDiffVolK,0.795517
KDJ_J + MA_Long,0.795517
KDJ_J + Golden_Cross,0.795517
KDJ_J + ForeignBuyVolK,0.795517
KDJ_J + ADX_5,0.795517
KDJ_J + BIAS_Accel,0.795517
KDJ_J + OBV,0.795517
KDJ_J + OBV_MA,0.795517
KDJ_J + CCI,0.795517
KDJ_J + +DI,0.795517
KDJ_J + -DI,0.795517
KDJ_J + ADX,0.795517
KDJ_J + Vol_MA6,0.795517
KDJ_J + Bias_Divergence,0.795517
KDJ_J + Vol_Ratio,0.795517
KDJ_J + Vol_Spike,0.795517
KDJ_J + BIAS_6,0.795517
KDJ_J + BIAS_20,0.795517
KDJ_J + Bullish_Align,0.795517
KDJ_J + Short_Term_Rebound,0.795517
KDJ_J + Strong_Trend,0.795517
KDJ_J + DealerSellVolK,0.795517
KDJ_J + MA20,0.795517
KDJ_J + ForeignDiffVolK,0.795517
KDJ_J + LendingRepayVolK,0.795517
KDJ_J + ShortBuyVolK,0.795517
KDJ_J + ShortSellVolK,0.795517
KDJ_J + ShortRepayVolK,0.795517
KDJ_J + ShortTotalVolK,0.795517
KDJ_J + ShortLimitVolK,0.795517
KDJ_J + ForeignHoldPercent,0.795517
KDJ_J + LendingSellVolK,0.795517
KDJ_J + LendingTotalVolK,0.795517
KDJ_J + FinancingLimitVolK,0.795517
KDJ_J + DirSupHoldPercent,0.795517
KDJ_J + MainHolderCount,0.795517
KDJ_J + MainHoldPercent,0.795517
KDJ_J + TotalDifferenceVolK,0.795517
KDJ_J + TotalOverbuyVolK,0.795517
KDJ_J + TotalOversellVolK,0.795517
KDJ_J + TradeVolumeRate,0.795517
KDJ_J + FinancingUsageRatio,0.795517
KDJ_J + ShortUsageRatio,0.795517
KDJ_J + FinancingTotalVolK,0.795517
KDJ_J + Foreign_VolumeK,0.795517
KDJ_J + ForeignSellVolK,0.795517
KDJ_J + FinancingPaybackVolK,0.795517
KDJ_J + InvestmentTrustBuyVolK,0.795517
KDJ_J + InvestmentTrustDiffVolK,0.795517
KDJ_J + InvestmentTrustSellVolK,0.795517
KDJ_J + TotalBuyVolK,0.795517
KDJ_J + TotalSellVolK,0.795517
KDJ_J + TotalDiffVolK,0.795517
KDJ_J + Foreign_LayoutScore,0.795517
KDJ_J + Foreign_Consecutive_BuyDays,0.795517
KDJ_J + Foreign_Hold_Increasing,0.795517
KDJ_J + DayTradingVolK,0.795517
KDJ_J + ShortFinancingPercent,0.795517
KDJ_J + FinancingBuyVolK,0.795517
KDJ_J + FinancingSellVolK,0.795517
ForeignHoldPercent + FinancingTotalVolK,0.791049
ForeignHoldPercent + Foreign_Consecutive_BuyDays,0.791049
ForeignHoldPercent + FinancingLimitVolK,0.791049
ForeignHoldPercent + FinancingPaybackVolK,0.791049
ForeignHoldPercent + FinancingSellVolK,0.791049
ForeignHoldPercent + FinancingBuyVolK,0.791049
ForeignHoldPercent + ShortFinancingPercent,0.791049
ForeignHoldPercent + DayTradingVolK,0.791049
ForeignHoldPercent + Foreign_Hold_Increasing,0.791049
ForeignHoldPercent + InvestmentTrustBuyVolK,0.791049
ForeignHoldPercent + Foreign_LayoutScore,0.791049
ForeignHoldPercent + Foreign_VolumeK,0.791049
ForeignHoldPercent + TotalSellVolK,0.791049
ForeignHoldPercent + TotalDiffVolK,0.791049
ForeignHoldPercent + TotalBuyVolK,0.791049
ForeignHoldPercent + InvestmentTrustSellVolK,0.791049
ForeignHoldPercent + InvestmentTrustDiffVolK,0.791049
ForeignHoldPercent + ShortBuyVolK,0.791049
ForeignHoldPercent + ForeignSellVolK,0.791049
ForeignHoldPercent + FinancingUsageRatio,0.791049
ForeignHoldPercent + TotalOverbuyVolK,0.791049
ForeignHoldPercent + ShortSellVolK,0.791049
ForeignHoldPercent + MainHolderCount,0.791049
ForeignHoldPercent + ShortRepayVolK,0.791049
ForeignHoldPercent + BB_Pos,0.791049
ForeignHoldPercent + BIAS_Accel,0.791049
ForeignHoldPercent + TotalOversellVolK,0.791049
ForeignHoldPercent + TotalDifferenceVolK,0.791049
ForeignHoldPercent + MainHoldPercent,0.791049
ForeignHoldPercent + TradeVolumeRate,0.791049
ForeignHoldPercent + DirSupHoldPercent,0.791049
ForeignHoldPercent + LendingRepayVolK,0.791049
ForeignHoldPercent + LendingSellVolK,0.791049
ForeignHoldPercent + ShortUsageRatio,0.791049
ForeignHoldPercent + ShortLimitVolK,0.791049
ForeignHoldPercent + LendingTotalVolK,0.791049
ForeignHoldPercent + ShortTotalVolK,0.791049
KDJ_D + Bullish_Align,0.789223
KDJ_D + BIAS_Short_Col,0.789223
KDJ_D + BIAS_6,0.789223
KDJ_D + BIAS_20,0.789223
KDJ_D + Bias_Divergence,0.789223
KDJ_D + Short_Term_Rebound,0.789223
KDJ_D + Strong_Trend,0.789223
KDJ_D + Golden_Cross,0.789223
KDJ_D + Vol_Ratio,0.789223
KDJ_D + Vol_Spike,0.789223
KDJ_D + MA_Long,0.789223
KDJ_D + Vol_MA6,0.789223
KDJ_D + ADX_5,0.789223
KDJ_D + ADX,0.789223
KDJ_D + -DI,0.789223
KDJ_D + +DI,0.789223
KDJ_D + CCI,0.789223
KDJ_D + OBV_MA,0.789223
KDJ_D + KDJ_J,0.789223
KDJ_D + OBV,0.789223
KDJ_D + MA_Short,0.789223
KDJ_D + MA20,0.789223
KDJ_D + DMA,0.789223
KDJ_D + ShortUsageRatio,0.789223
KDJ_D + DayTradingVolK,0.789223
KDJ_D + ShortFinancingPercent,0.789223
KDJ_D + FinancingBuyVolK,0.789223
KDJ_D + FinancingSellVolK,0.789223
KDJ_D + FinancingPaybackVolK,0.789223
KDJ_D + FinancingTotalVolK,0.789223
KDJ_D + FinancingLimitVolK,0.789223
KDJ_D + FinancingUsageRatio,0.789223
KDJ_D + ShortBuyVolK,0.789223
KDJ_D + ShortSellVolK,0.789223
KDJ_D + ShortRepayVolK,0.789223
KDJ_D + ShortLimitVolK,0.789223
KDJ_D + LendingSellVolK,0.789223
KDJ_D + Foreign_Consecutive_BuyDays,0.789223
KDJ_D + LendingRepayVolK,0.789223
KDJ_D + LendingTotalVolK,0.789223
KDJ_D + DirSupHoldPercent,0.789223
KDJ_D + MainHolderCount,0.789223
KDJ_D + MainHoldPercent,0.789223
KDJ_D + TotalDifferenceVolK,0.789223
KDJ_D + TotalOverbuyVolK,0.789223
KDJ_D + TotalOversellVolK,0.789223
KDJ_D + TradeVolumeRate,0.789223
KDJ_D + BIAS_Accel,0.789223
KDJ_D + BB_Pos,0.789223
KDJ_D + AMA,0.789223
KDJ_D + Foreign_Hold_Increasing,0.789223
KDJ_D + ShortTotalVolK,0.789223
KDJ_D + Foreign_LayoutScore,0.789223
KDJ_D + DealerBuyVolK,0.789223
KDJ_D + Foreign_VolumeK,0.789223
KDJ_D + DMA_Death_Cross,0.789223
KDJ_D + DMA_Bullish,0.789223
KDJ_D + DMA_Diff,0.789223
KDJ_D + DMA_Momentum_Up,0.789223
KDJ_D + MA200,0.789223
KDJ_D + High_120,0.789223
KDJ_D + Bias_Ratio,0.789223
KDJ_D + V_MA20,0.789223
KDJ_D + MA_60,0.789223
KDJ_D + ATR_20,0.789223
KDJ_D + ChangePercent,0.789223
KDJ_D + DMA_Golden_Cross,0.789223
KDJ_D + DealerDiffVolK,0.789223
KDJ_D + ForeignSellVolK,0.789223
KDJ_D + TotalDiffVolK,0.789223
KDJ_D + TotalBuyVolK,0.789223
KDJ_D + InvestmentTrustSellVolK,0.789223
KDJ_D + InvestmentTrustDiffVolK,0.789223
KDJ_D + InvestmentTrustBuyVolK,0.789223
KDJ_D + TotalSellVolK,0.789223
KDJ_D + ForeignDiffVolK,0.789223
KDJ_D + ForeignBuyVolK,0.789223
KDJ_D + DealerSellVolK,0.789223
KDJ_D + ForeignHoldPercent,0.789223
Bias_Divergence + TotalBuyVolK,0.774748
Bias_Divergence + ForeignDiffVolK,0.774748
Bias_Divergence + ChangePercent,0.774748
Bias_Divergence + DealerBuyVolK,0.774748
Bias_Divergence + DealerDiffVolK,0.774748
Bias_Divergence + DealerSellVolK,0.774748
Bias_Divergence + ForeignBuyVolK,0.774748
Bias_Divergence + ForeignSellVolK,0.774748
Bias_Divergence + ForeignHoldPercent,0.774748
Bias_Divergence + InvestmentTrustBuyVolK,0.774748
Bias_Divergence + InvestmentTrustDiffVolK,0.774748
Bias_Divergence + InvestmentTrustSellVolK,0.774748
Bias_Divergence + MA_60,0.774748
Bias_Divergence + ATR_20,0.774748
Bias_Divergence + DMA_Momentum_Up,0.774748
Bias_Divergence + V_MA20,0.774748
Bias_Divergence + Bias_Ratio,0.774748
Bias_Divergence + MA20,0.774748
Bias_Divergence + High_120,0.774748
Bias_Divergence + MA200,0.774748
Bias_Divergence + TotalSellVolK,0.774748
Bias_Divergence + DMA_Diff,0.774748
Bias_Divergence + DMA_Bullish,0.774748
Bias_Divergence + DMA_Death_Cross,0.774748
Bias_Divergence + DMA_Golden_Cross,0.774748
Bias_Divergence + AMA,0.774748
Bias_Divergence + DMA,0.774748
Bias_Divergence + MA_Long,0.774748
Bias_Divergence + TotalDiffVolK,0.774748
Bias_Divergence + BB_Pos,0.774748
Bias_Divergence + Foreign_VolumeK,0.774748
Bias_Divergence + Foreign_LayoutScore,0.774748
Bias_Divergence + Golden_Cross,0.774748
Bias_Divergence + BIAS_Accel,0.774748
Bias_Divergence + TradeVolumeRate,0.774748
Bias_Divergence + TotalOversellVolK,0.774748
Bias_Divergence + TotalOverbuyVolK,0.774748
Bias_Divergence + TotalDifferenceVolK,0.774748
Bias_Divergence + MainHoldPercent,0.774748
Bias_Divergence + MainHolderCount,0.774748
Bias_Divergence + DirSupHoldPercent,0.774748
Bias_Divergence + LendingTotalVolK,0.774748
Bias_Divergence + LendingRepayVolK,0.774748
Bias_Divergence + LendingSellVolK,0.774748
Bias_Divergence + ShortUsageRatio,0.774748
Bias_Divergence + ShortTotalVolK,0.774748
Bias_Divergence + ShortRepayVolK,0.774748
Bias_Divergence + ShortSellVolK,0.774748
Bias_Divergence + ShortBuyVolK,0.774748
Bias_Divergence + FinancingUsageRatio,0.774748
Bias_Divergence + FinancingLimitVolK,0.774748
Bias_Divergence + FinancingTotalVolK,0.774748
Bias_Divergence + FinancingPaybackVolK,0.774748
Bias_Divergence + FinancingSellVolK,0.774748
Bias_Divergence + FinancingBuyVolK,0.774748
Bias_Divergence + ShortFinancingPercent,0.774748
Bias_Divergence + DayTradingVolK,0.774748
Bias_Divergence + Foreign_Hold_Increasing,0.774748
Bias_Divergence + Foreign_Consecutive_BuyDays,0.774748
Bias_Divergence + MA_Short,0.774748
Bias_Divergence + ShortLimitVolK,0.774748
KDJ_K + Golden_Cross,0.773234
KDJ_K + ForeignDiffVolK,0.773234
KDJ_K + FinancingTotalVolK,0.773234
KDJ_K + FinancingPaybackVolK,0.773234
KDJ_K + FinancingSellVolK,0.773234
KDJ_K + FinancingBuyVolK,0.773234
KDJ_K + ShortFinancingPercent,0.773234
KDJ_K + DayTradingVolK,0.773234
KDJ_K + Foreign_Hold_Increasing,0.773234
KDJ_K + Foreign_Consecutive_BuyDays,0.773234
KDJ_K + Foreign_LayoutScore,0.773234
KDJ_K + Foreign_VolumeK,0.773234
KDJ_K + TotalSellVolK,0.773234
KDJ_K + TotalDiffVolK,0.773234
KDJ_K + TotalBuyVolK,0.773234
KDJ_K + InvestmentTrustSellVolK,0.773234
KDJ_K + InvestmentTrustDiffVolK,0.773234
KDJ_K + InvestmentTrustBuyVolK,0.773234
KDJ_K + ForeignSellVolK,0.773234
KDJ_K + Bias_Divergence,0.773234
KDJ_K + FinancingUsageRatio,0.773234
KDJ_K + ShortBuyVolK,0.773234
KDJ_K + MainHolderCount,0.773234
KDJ_K + BB_Pos,0.773234
KDJ_K + BIAS_Accel,0.773234
KDJ_K + TradeVolumeRate,0.773234
KDJ_K + TotalOversellVolK,0.773234
KDJ_K + TotalOverbuyVolK,0.773234
KDJ_K + TotalDifferenceVolK,0.773234
KDJ_K + MainHoldPercent,0.773234
KDJ_K + DirSupHoldPercent,0.773234
KDJ_K + ShortSellVolK,0.773234
KDJ_K + LendingTotalVolK,0.773234
KDJ_K + LendingRepayVolK,0.773234
KDJ_K + LendingSellVolK,0.773234
KDJ_K + ShortUsageRatio,0.773234
KDJ_K + ShortLimitVolK,0.773234
KDJ_K + ShortTotalVolK,0.773234
KDJ_K + ShortRepayVolK,0.773234
