Quantum AI Pro 分析報告 (20260311)
==============================================================================================================
        ID                            Name  Score    Price  Status WinRate                                    Reason
   6994.TW                            富威電力    6.5    87.70 🚀 極強勢攻擊   50.0% 趨勢強勁 / 【EPS連2成長 | 營收爆發(114.38%) | 董監持股增加】
   6944.TW                            兆聯實業    5.5   743.00 🚀 極強勢攻擊   44.4%           趨勢強勁 / 【EPS連2成長 | 營收爆發(51.58%)】
   2467.TW                              志聖    5.5   368.00 🚀 極強勢攻擊   75.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(124.1%)】
  4123.TWO                              晟德    5.5    44.40 🚀 極強勢攻擊   50.0%           趨勢強勁 / 【EPS連2成長 | 營收爆發(56.42%)】
  3093.TWO                             港建*    5.0    33.55 🚀 極強勢攻擊   47.4%             趨勢強勁 / 【營收爆發(90.8%) | 董監持股增加】
   3036.TW                              文曄    5.0   231.50 🚀 極強勢攻擊   77.8%           趨勢強勁 / 【營收爆發(151.67%) | 董監持股增加】
  5536.TWO                             聖暉*    4.5   697.00 🚀 極強勢攻擊   45.0%         【EPS連2成長 | 營收爆發(38.79%) | 董監持股增加】
   3702.TW                             大聯大    4.0    72.80 🚀 極強勢攻擊   50.0%                     趨勢強勁 / 【營收爆發(44.57%)】
   2404.TW                              漢唐    4.0  1085.00 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(58.89%)】
  5291.TWO                              邑昇    4.0    53.00 🚀 極強勢攻擊   63.2%                     趨勢強勁 / 【營收爆發(34.27%)】
   1256.TW                         鮮活果汁-KY    4.0   171.00 🚀 極強勢攻擊   54.5%                     趨勢強勁 / 【營收爆發(87.61%)】
   6477.TW                              安集    4.0    39.35 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(78.94%)】
   4943.TW                           康控-KY    4.0    12.20 🚀 極強勢攻擊    0.0%                      趨勢強勁 / 【營收爆發(38.5%)】
  8087.TWO                            麗升能源    4.0    34.05 🚀 極強勢攻擊   26.7%                     趨勢強勁 / 【營收爆發(883.4%)】
   4137.TW                           麗豐-KY    4.0   111.00 🚀 極強勢攻擊   52.6%                    趨勢強勁 / 【營收爆發(117.15%)】
   2406.TW                              國碩    4.0    34.15 🚀 極強勢攻擊   62.5%                    趨勢強勁 / 【營收爆發(188.65%)】
   2543.TW                              皇昌    4.0    74.00 🚀 極強勢攻擊   36.4%                     趨勢強勁 / 【營收爆發(34.97%)】
  6894.TWO                             衛司特    4.0   308.50 🚀 極強勢攻擊   60.0%                     趨勢強勁 / 【營收爆發(55.42%)】
   1529.TW                            樂事綠能    4.0    27.40 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(277.22%)】
   3706.TW                              神達    4.0    82.90 🚀 極強勢攻擊   40.0%                     趨勢強勁 / 【營收爆發(34.35%)】
   6531.TW                             愛普*    4.0   441.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(146.68%)】
   3029.TW                              零壹    4.0   115.00 🚀 極強勢攻擊   47.4%                      趨勢強勁 / 【營收爆發(31.5%)】
  3207.TWO                              耀勝    4.0    75.90 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(45.99%)】
  5205.TWO                              中茂    4.0    28.80 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(204.44%)】
   6669.TW                              緯穎    4.0  4190.00 🚀 極強勢攻擊   50.0%                    趨勢強勁 / 【營收爆發(103.44%)】
  4908.TWO                              前鼎    4.0    94.50 🚀 極強勢攻擊   52.9%                     趨勢強勁 / 【營收爆發(66.88%)】
  6788.TWO                             華景電    4.0   347.50 🚀 極強勢攻擊   66.7%                     趨勢強勁 / 【營收爆發(35.54%)】
  4768.TWO                            晶呈科技    4.0   440.50 🚀 極強勢攻擊   33.3%                    趨勢強勁 / 【營收爆發(228.67%)】
  3066.TWO                              李洲    4.0    16.25 🚀 極強勢攻擊   16.7%                     趨勢強勁 / 【營收爆發(42.57%)】
  3709.TWO                           鑫聯大投控    4.0    68.00 🚀 極強勢攻擊   57.1%                    趨勢強勁 / 【營收爆發(132.66%)】
  1294.TWO                            漢田生技    4.0    91.80 🚀 極強勢攻擊   35.7%                    趨勢強勁 / 【營收爆發(117.94%)】
   2377.TW                              微星    4.0    94.50 🚀 極強勢攻擊   46.7%                     趨勢強勁 / 【營收爆發(33.73%)】
   4938.TW                              和碩   -2.0    70.10  📉 弱勢回測   66.7%                                          
  2724.TWO                           藝舍-KY   -3.0    18.90  📉 弱勢回測   73.3%                   【營收爆發(36.37%) | ⚠️毛利負值】
   2444.TW                              兆勁   -3.0    12.95  📉 弱勢回測   57.9%                                  【⚠️毛利負值】
   1455.TW                              集盛   -3.0     8.76  📉 弱勢回測   70.0%                                  【⚠️毛利負值】
   7799.TW                             禾榮科   -3.0   425.00  📉 弱勢回測   45.0%                                  【⚠️毛利負值】
   2104.TW                            國際中橡   -3.0    12.25  📉 弱勢回測   60.0%                                  【⚠️毛利負值】
   3714.TW                              富采   -3.0    39.70  📉 弱勢回測   50.0%                                  【⚠️毛利負值】
   6934.TW                             心誠鎂   -3.0    82.00  📉 弱勢回測   75.0%                                  【⚠️毛利負值】
   6550.TW                        北極星藥業-KY   -3.0    29.70  📉 弱勢回測   53.8%                  【營收爆發(1275.3%) | ⚠️毛利負值】
   1721.TW                              三晃   -3.0    16.95  📉 弱勢回測   65.0%                                  【⚠️毛利負值】
   6153.TW                             嘉聯益   -3.0    16.30  📉 弱勢回測   35.7%                                  【⚠️毛利負值】
  5227.TWO                           立凱-KY   -3.0    25.35  📉 弱勢回測   60.0%                                  【⚠️毛利負值】
   2392.TW                              正崴   -3.0    36.85  📉 弱勢回測   50.0%                                  【⚠️毛利負值】
  3707.TWO                              漢磊   -3.0    55.10  📉 弱勢回測   60.0%                                  【⚠️毛利負值】
   1340.TW                           勝悅-KY   -3.0     7.14  📉 弱勢回測   35.7%                                  【⚠️毛利負值】
   1213.TW                              大飲   -3.0     9.79  📉 弱勢回測   75.0%                                  【⚠️毛利負值】
  2067.TWO                              嘉鋼   -3.0     8.17  📉 弱勢回測  100.0%                    【營收爆發(34.6%) | ⚠️毛利負值】
   1314.TW                             中石化   -3.0     8.49  📉 弱勢回測   50.0%                                  【⚠️毛利負值】
   6885.TW                            全福生技   -3.0    24.90  📉 弱勢回測   60.0%                 【營收爆發(2890.91%) | ⚠️毛利負值】
   2314.TW                              台揚   -3.0    17.55  📉 弱勢回測   85.0%                   【營收爆發(58.07%) | ⚠️毛利負值】
  4406.TWO                             新昕纖   -3.0    10.00  📉 弱勢回測   62.5%                                  【⚠️毛利負值】
   6838.TW                             台新藥   -3.0    26.55  📉 弱勢回測   75.0%                   【營收爆發(120.2%) | ⚠️毛利負值】
   2009.TW                             第一銅   -3.0    44.25  📉 弱勢回測   50.0%                   【營收爆發(56.76%) | ⚠️毛利負值】
   6405.TW                              悅城   -3.0    30.45  📉 弱勢回測   40.0%                                  【⚠️毛利負值】
   6742.TW                              澤米   -3.0    43.05  📉 弱勢回測   60.0%                                  【⚠️毛利負值】
  4523.TWO                              永彰   -3.0    34.70  📉 弱勢回測  100.0%                   【營收爆發(342.7%) | ⚠️毛利負值】
   3712.TW                            永崴投控   -3.0    23.25  📉 弱勢回測   68.4%                                  【⚠️毛利負值】
   3018.TW                            隆銘綠能   -3.0    12.05  📉 弱勢回測   50.0%                                  【⚠️毛利負值】
   2014.TW                              中鴻   -3.5    17.85  📉 弱勢回測   55.6%                        【EPS連2成長 | ⚠️毛利負值】
  4154.TWO                          樂威科-KY   -5.0    10.95  📉 弱勢回測   80.0%                                  【⚠️毛利負值】
   3576.TW                            聯合再生   -5.0    21.75  📉 弱勢回測   42.9%                                  【⚠️毛利負值】
   2431.TW                              聯昌   -5.0    12.40  📉 弱勢回測   55.0%                                  【⚠️毛利負值】
   1444.TW                              力麗   -5.0     6.13  📉 弱勢回測   60.0%                                  【⚠️毛利負值】
  4804.TWO                           大略-KY   -5.0     5.04  📉 弱勢回測   80.0%                                  【⚠️毛利負值】
   6552.TW                             易華電   -5.0    26.80  📉 弱勢回測   66.7%                                  【⚠️毛利負值】
   6116.TW                              彩晶   -5.0     9.17  📉 弱勢回測   37.5%                                  【⚠️毛利負值】
   1710.TW                              東聯   -5.0    13.50  📉 弱勢回測   61.5%                                  【⚠️毛利負值】
   3686.TW                              達能   -5.0    18.90  📉 弱勢回測   50.0%                                  【⚠️毛利負值】
  3523.TWO                              迎輝   -5.0    15.10  📉 弱勢回測   95.0%                                  【⚠️毛利負值】
   6806.TW                            森崴能源   -5.0    41.95  📉 弱勢回測   65.0%                                  【⚠️毛利負值】
  5245.TWO                              智晶   -5.0    26.90  📉 弱勢回測   61.5%                                  【⚠️毛利負值】
  8444.TWO                           綠河-KY   -5.0     8.85  📉 弱勢回測   75.0%                                  【⚠️毛利負值】

