eps,price,prev_year,est_price,expansion,eps_yoy,pe,name,gm,om,rev_yoy,date,advice,prev_eps,prev_eps_yoy,symbol,prev_rev_yoy,status
-4.88,57.2000007629,2025,-190.34999999999997,-80.94,-101.09,0.0,光罩,5.40%,-14.81%,-20.15,2025-12,⚪ 數據不足,-3.56,-394.25,2338.TW,-17.29,🌑 雙重衰退
0.48,68.0999984741,2025,9.899999999999999,-81.64,-71.34,103.1818158698485,今展科,N/A,N/A,10.3,2025-12,❌ 暫避觀望,0.11,-90.83,6432.TWO,10.79,📉 獲利侵蝕
-0.25,27.7000007629,2025,-5.1000000000000005,-82.3,-92.31,0.0,亞矽,N/A,N/A,-10.01,2025-12,⚪ 數據不足,-0.13,31.58,6113.TWO,-14.19,🌑 雙重衰退
1.72,32.8499984741,2025,65.7,-82.68,-61.33,7.499999651621004,堤維西,15.03%,0.14%,21.35,2025-12,⚪ 中性觀察,1.17,-73.56,1522.TW,6.94,📉 獲利侵蝕
0.08,22.3999996185,2025,0.0,-83.55,-80.0,0.0,聯嘉投控,19.34%,7.12%,3.55,2025-12,⚪ 數據不足,-0.29,-182.86,3717.TW,0.43,🔄 轉虧為盈
0.35,75.5,2025,0.0,-83.71,-55.26,0.0,嘉雨思-創,N/A,N/A,28.45,2025-12,⚪ 數據不足,0.21,-25.0,6921.TW,51.06,📉 獲利侵蝕
0.67,176.0,2025,32.400000000000006,-83.75,-64.17,81.48148148148148,達亞,N/A,N/A,19.58,2025-12,❌ 暫避觀望,0.68,-4.23,6762.TWO,32.38,📉 獲利侵蝕
0.11,18.25,2025,19.95,-85.13,-91.2,13.721804511278197,禾昌,N/A,N/A,-6.07,2025-12,⚪ 中性觀察,0.62,-51.97,6158.TWO,-6.12,🌑 雙重衰退
0.03,12.3500003815,2025,3.4499999999999997,-85.83,-94.0,53.6956538326087,中電,37.93%,11.05%,-8.17,2025-12,❌ 暫避觀望,0.1,-76.74,1611.TW,-5.31,🌑 雙重衰退
-2.24,36.0,2025,-55.95,-86.05999999999999,-84.96,0.0,州巧,5.62%,-16.08%,1.1,2025-12,⚪ 數據不足,-1.16,-43.75,3543.TW,2.18,📉 獲利侵蝕
1.09,72.5,2025,54.150000000000006,-86.35,-54.81,20.08310249307479,奈米醫材,N/A,N/A,31.54,2025-12,❌ 暫避觀望,0.7,-59.52,6612.TWO,37.74,📉 獲利侵蝕
0.04,95.4000015259,2025,0.44999999999999996,-86.54,-92.0,3180.0000508633334,中華化,11.85%,-0.08%,-5.46,2025-12,❌ 暫避觀望,0.03,-93.18,1727.TW,-6.15,🌑 雙重衰退
-3.69,71.5999984741,2025,-130.50000000000003,-86.69999999999999,-95.74,0.0,富采,-2.65%,-25.24%,-9.04,2025-12,⚪ 數據不足,-2.62,-154.37,3714.TW,-10.09,🌑 雙重衰退
0.07,126.0,2025,-2.25,-87.14,-92.39,0.0,嘉晶,11.81%,4.89%,-5.25,2025-12,⚪ 數據不足,-0.09,-110.98,3016.TW,-9.76,🔄 轉虧為盈
-1.13,16.0499992371,2025,-27.9,-88.05000000000001,-96.23,0.0,新晶投控,0.24%,-22.36%,-8.18,2025-12,⚪ 數據不足,-0.55,-13.64,3713.TWO,-14.16,🌑 雙重衰退
0.97,119.0,2025,138.45000000000002,-88.1,-14.16,12.892741061755146,亞信,54.20%,26.68%,73.94,2026-03,⚪ 中性觀察,3.67,7.31,3169.TWO,9.02,🏰 高護城河
-1.02,27.7999992371,2025,-36.9,-88.41,-92.45,0.0,元創精密,22.32%,6.52%,-4.04,2025-12,⚪ 數據不足,-0.62,-63.16,3685.TWO,-11.44,🌑 雙重衰退
0.05,38.0,2025,-2.850000000000001,-88.42999999999999,-96.99,0.0,單井,19.24%,-16.80%,-8.56,2025-12,⚪ 數據不足,0.43,-80.0,3490.TWO,-4.45,🌑 雙重衰退
0.08,11.6999998093,2025,2.0816681711721685e-16,-88.78999999999999,-93.16,8.430738365023736e+17,台榮,8.16%,-0.43%,-4.37,2025-12,❌ 暫避觀望,0.13,-87.62,1220.TW,-0.15,🌑 雙重衰退
0.01,27.4500007629,2025,-18.3,-88.89999999999999,-91.3,0.0,慶騰,15.20%,-3.10%,-2.4,2025-12,⚪ 數據不足,-0.53,-630.0,4534.TWO,-3.65,🔄 轉虧為盈
0.13,17.0499992371,2025,3.6,-89.3,-90.0,71.04166348791667,建大,20.30%,1.48%,-0.7,2025-12,❌ 暫避觀望,0.06,-94.5,2106.TW,-1.02,🌑 雙重衰退
-0.41,31.4500007629,2025,-23.249999999999996,-89.55,-141.41,0.0,申豐,N/A,N/A,-51.86,2025-12,⚪ 數據不足,-0.19,-117.59,6582.TW,-44.17,🌑 雙重衰退
-2.55,12.3999996185,2025,-97.19999999999999,-90.36999999999999,-121.74,0.0,佑華,N/A,N/A,-31.37,2025-12,⚪ 數據不足,-1.97,-103.09,8024.TWO,-30.69,🌑 雙重衰退
0.34,27.5,2025,7.95,-90.62,-74.05,51.886792452830186,映興,25.04%,8.41%,16.57,2025-12,❌ 暫避觀望,0.12,-84.21,3597.TWO,27.0,📉 獲利侵蝕
-0.34,9.8000001907,2025,-12.600000000000001,-90.96000000000001,-70.0,0.0,桂田文創,46.90%,-39.20%,20.96,2025-12,⚪ 數據不足,-0.24,-4.35,4806.TWO,46.84,📉 獲利侵蝕
-0.29,57.7999992371,2025,-36.449999999999996,-91.37,-106.78,0.0,鑫創電子,N/A,N/A,-15.41,2025-12,⚪ 數據不足,-1.03,-148.8,6680.TWO,-20.75,🌑 雙重衰退
0.14,16.7999992371,2025,-21.45,-91.77,-91.14,0.0,冠好,N/A,N/A,0.63,2025-12,⚪ 數據不足,-0.43,-136.75,8354.TWO,-0.47,🔄 轉虧為盈
2.81,211.0,2025,113.7,-92.36,-29.75,27.83641160949868,智原,42.16%,2.86%,62.61,2025-12,❌ 暫避觀望,2.01,-34.95,3035.TW,87.19,📉 獲利侵蝕
0.06,24.7999992371,2025,-10.2,-92.62,-97.61,0.0,華祺,N/A,N/A,-4.99,2025-12,⚪ 數據不足,-0.35,-128.23,5015.TWO,3.65,🔄 轉虧為盈
0.49,51.0999984741,2025,-2.6999999999999993,-92.73,-63.43,0.0,磐儀,41.27%,10.21%,29.3,2025-12,⚪ 數據不足,-0.05,-107.04,3594.TWO,40.54,🔄 轉虧為盈
0.01,10.3000001907,2025,-7.95,-92.89,-96.0,0.0,寶隆,12.71%,7.26%,-3.11,2025-12,⚪ 數據不足,-0.15,-650.0,1906.TW,-6.91,🔄 轉虧為盈
-1.53,42.0,2025,6.149999999999999,-93.03999999999999,-112.99,102.43902439024393,橘子,N/A,N/A,-19.95,2025-12,❌ 暫避觀望,0.44,-96.54,6180.TWO,-21.78,🌑 雙重衰退
-4.72,28.0,2025,-181.2,-93.33,-114.55,0.0,唐榮,-14.72%,-18.44%,-21.22,2025-12,⚪ 數據不足,-3.6,-181.25,2035.TWO,-14.97,🌑 雙重衰退
0.04,12.75,2025,-0.30000000000000027,-93.45,-92.73,0.0,鈺德,27.89%,-1.07%,0.72,2025-12,⚪ 數據不足,0.02,-96.92,3050.TW,-0.77,📉 獲利侵蝕
8.43,200.5,2025,328.79999999999995,-93.72,-29.4,9.146897810218979,大綜,13.87%,5.75%,64.32,2025-12,⚪ 中性觀察,5.92,10.24,3147.TWO,80.92,📉 獲利侵蝕
0.08,57.5,2025,-1.6500000000000001,-94.11,-91.75,0.0,台嘉碩,22.57%,4.08%,2.36,2025-12,⚪ 數據不足,-0.22,-130.14,3221.TWO,0.54,🔄 轉虧為盈
-2.24,16.3500003815,2025,-97.5,-94.87,-92.04,0.0,廣華-KY,22.76%,-1.26%,2.83,2025-12,⚪ 數據不足,-2.0,-254.55,1338.TW,5.73,📉 獲利侵蝕
0.89,134.5,2025,46.949999999999996,-95.61,-72.78,42.97124600638978,擎亞,N/A,N/A,22.83,2025-12,❌ 暫避觀望,0.58,-80.2,8096.TWO,25.43,📉 獲利侵蝕
0.1,104.0,2025,6.15,-95.76,-93.2,253.65853658536582,邑錡,N/A,N/A,2.56,2025-12,❌ 暫避觀望,0.05,-95.69,7402.TWO,5.67,📉 獲利侵蝕
-0.15,25.1000003815,2025,-11.1,-97.75,-111.9,0.0,燦星旅,7.41%,2.54%,-14.15,2025-12,⚪ 數據不足,-0.47,-124.87,2719.TWO,-14.79,🌑 雙重衰退
0.06,55.0999984741,2025,34.95,-97.91,-97.61,23.648068014635193,大井泵浦,N/A,N/A,0.3,2025-12,❌ 暫避觀望,0.64,-75.94,6982.TWO,-1.08,📉 獲利侵蝕
0.2,32.7000007629,2025,5.1,-99.11999999999999,-87.1,96.17647283205882,協易機,23.68%,-4.87%,12.02,2025-12,❌ 暫避觀望,0.04,-96.64,4533.TWO,13.39,📉 獲利侵蝕
0.04,29.7999992371,2025,3.749999999999999,-100.55000000000001,-94.87,119.19999694840003,進泰電子,20.16%,-2.95%,5.68,2025-12,❌ 暫避觀望,-0.1,37.5,3465.TWO,17.21,🔄 轉虧為盈
-1.19,17.1000003815,2025,-33.300000000000004,-100.82,-108.77,0.0,欣技,N/A,N/A,-7.95,2025-12,⚪ 數據不足,-0.55,12.7,6160.TWO,0.11,🌑 雙重衰退
0.03,56.0999984741,2025,3.15,-101.02,-96.3,267.1428498766667,群創,9.08%,-2.06%,4.72,2025-12,❌ 暫避觀望,0.03,109.38,3481.TW,4.39,📉 獲利侵蝕
-0.15,9.6599998474,2025,-6.15,-101.05,-122.06,0.0,有益,N/A,N/A,-21.01,2025-12,⚪ 數據不足,-0.23,-141.07,9962.TWO,-20.17,🌑 雙重衰退
-1.65,39.5,2025,-67.35000000000001,-102.49,-72.63,0.0,旭暉應材,N/A,N/A,29.86,2025-12,⚪ 數據不足,-1.45,-51.58,6698.TW,31.33,📉 獲利侵蝕
-3.15,14.5500001907,2025,-136.64999999999998,-103.30999999999999,63.58,0.0,華冠,N/A,N/A,166.89,2025-12,⚪ 數據不足,-2.53,66.4,8101.TW,300.12,⚠️ 獲利稀釋
0.09,20.7000007629,2025,12.900000000000002,-103.47999999999999,-79.55,24.069768328953487,星宇航空,13.18%,1.56%,23.93,2025-12,❌ 暫避觀望,0.16,-73.33,2646.TW,26.11,📉 獲利侵蝕
-0.93,283.0,2025,-72.00000000000001,-103.62,-93.62,0.0,鈦昇,N/A,N/A,10.0,2025-12,⚪ 數據不足,-1.59,-355.88,8027.TWO,-10.4,📉 獲利侵蝕
0.04,70.0999984741,2025,-7.800000000000001,-106.02,-90.0,0.0,泰藝,N/A,N/A,16.02,2025-12,⚪ 數據不足,-0.24,-196.0,8289.TWO,15.96,🔄 轉虧為盈
-1.49,15.3000001907,2025,-55.949999999999996,-106.06,-109.86,0.0,正能量智能,N/A,N/A,-3.8,2025-12,⚪ 數據不足,-1.02,-15.91,5348.TWO,-2.76,🌑 雙重衰退
0.39,491.5,2025,4.950000000000001,-107.44,-86.55,1489.393939393939,晶呈科技,16.79%,4.95%,20.89,2025-12,❌ 暫避觀望,-0.09,-103.78,4768.TWO,-22.96,🔄 轉虧為盈
-0.67,42.6500015259,2025,62.55,-107.8,-106.38,10.22781811172662,永新-KY,28.78%,9.33%,1.42,2025-12,⚪ 中性觀察,-2.24,-129.31,4557.TW,10.25,📉 獲利侵蝕
-1.72,23.25,2025,-58.35,-108.54000000000002,-129.33,0.0,上亞科技,N/A,N/A,-20.79,2025-12,⚪ 數據不足,-1.06,-1077.78,6130.TWO,-23.23,🌑 雙重衰退
-0.27,11.0,2025,-13.35,-108.75999999999999,-126.47,0.0,萬國通,N/A,N/A,-17.71,2025-12,⚪ 數據不足,-0.44,-150.0,9950.TWO,-20.28,🌑 雙重衰退
0.02,46.1500015259,2025,-8.25,-109.23,-99.01,0.0,隆中,N/A,N/A,10.22,2025-12,⚪ 數據不足,-0.46,-120.18,6542.TWO,2.29,🔄 轉虧為盈
0.05,27.1000003815,2025,-2.399999999999999,-110.50999999999999,-90.74,0.0,研通,N/A,N/A,19.77,2025-12,⚪ 數據不足,-0.02,-103.57,6229.TWO,23.03,🔄 轉虧為盈
-5.61,51.2000007629,2025,-226.35,-111.63,-106.61,0.0,濱川,-3.81%,-23.08%,5.02,2025-12,⚪ 數據不足,-4.54,-163.13,1569.TWO,11.56,📉 獲利侵蝕
-2.86,78.3000030518,2025,-111.9,-112.51,-106.98,0.0,正達,-12.37%,-29.19%,5.53,2025-12,⚪ 數據不足,-2.24,-272.73,3149.TW,0.72,📉 獲利侵蝕
3.56,715.0,2025,438.9,-112.84,-14.42,24.436090225563913,台灣精銳,51.18%,30.40%,98.42,2026-03,❌ 暫避觀望,12.0,-15.13,4583.TW,1.32,🏰 高護城河
2.3,129.0,2025,49.199999999999996,-114.03,-44.71,39.329268292682926,安馳,12.45%,8.05%,69.32,2025-12,❌ 暫避觀望,0.27,-91.89,3528.TW,54.47,📉 獲利侵蝕
2.32,62.7999992371,2025,85.95,-114.13,-8.3,10.959860250802793,鴻準,4.22%,2.17%,105.83,2025-12,⚪ 中性觀察,1.68,-11.58,2354.TW,166.67,📉 獲利侵蝕
-0.06,29.0,2025,-17.700000000000003,-114.85,-102.22,0.0,凱衛,N/A,N/A,12.63,2025-12,⚪ 數據不足,-0.13,-115.29,5201.TWO,8.86,📉 獲利侵蝕
0.51,17.6000003815,2025,121.5,-115.5,-76.4,2.1728395532716047,大研生醫*,N/A,N/A,39.1,2025-12,⚪ 中性觀察,3.44,209.41,7780.TW,51.38,📉 獲利侵蝕
-3.0,32.7999992371,2025,-108.3,-117.14,-117.65,0.0,建通,3.88%,-6.88%,-0.51,2025-12,⚪ 數據不足,-2.59,-247.95,2460.TW,-3.42,🌑 雙重衰退
-0.78,44.0,2025,-20.25,-117.39,-122.86,0.0,星雲,N/A,N/A,-5.47,2025-12,⚪ 數據不足,-0.36,-140.0,8047.TWO,-6.79,🌑 雙重衰退
3.65,20.1499996185,2025,148.8,-117.88000000000001,12.42,2.031249961542339,皇普,15.63%,10.37%,130.3,2025-12,⚪ 中性觀察,3.39,525.0,2528.TW,44251.78,⚠️ 獲利稀釋
-0.22,20.3999996185,2025,3.9000000000000004,-119.3,-131.88,78.46153699423077,鈺寶-創,40.07%,-42.60%,-12.58,2025-12,❌ 暫避觀望,0.19,-73.61,3150.TW,-11.3,🌑 雙重衰退
-1.85,13.9499998093,2025,-64.05000000000001,-120.94999999999999,-129.63,0.0,燁輝,7.45%,-2.27%,-8.68,2025-12,⚪ 數據不足,-1.4,-243.9,2023.TW,-6.3,🌑 雙重衰退
-1.05,28.1499996185,2025,-18.75,-120.96000000000001,-118.67,0.0,泰茂,2.81%,-8.09%,2.29,2025-12,⚪ 數據不足,-0.19,-103.85,2230.TWO,26.14,📉 獲利侵蝕
-0.45,9.3699998856,2025,-0.8999999999999991,-121.2,-128.03,0.0,大東,-0.79%,-10.66%,-6.83,2025-12,⚪ 數據不足,-0.26,-110.79,1441.TW,-3.74,🌑 雙重衰退
-0.81,16.2000007629,2025,1.1999999999999993,-122.12,-140.21,202.5000095362501,美吉吉-KY,N/A,N/A,-18.09,2025-12,❌ 暫避觀望,0.0,-100.0,8466.TW,-11.54,🌑 雙重衰退
-0.34,0.0,2025,0.0,-122.50999999999999,-132.32,0.0,艾笛森,21.48%,-2.51%,-9.81,2025-12,⚪ 數據不足,-0.21,-127.78,3591.TW,-6.81,🌑 雙重衰退
-0.36,33.0,2025,-12.750000000000002,-122.71,-125.0,0.0,仲琦,21.56%,3.08%,-2.29,2025-12,⚪ 數據不足,-0.17,-325.0,2419.TW,-2.54,🌑 雙重衰退
-0.33,12.5,2025,-18.3,-123.04,-150.77,0.0,偉全,-4.05%,-24.47%,-27.73,2025-12,⚪ 數據不足,-0.51,-221.43,1465.TW,-25.38,🌑 雙重衰退
-0.93,57.2000007629,2025,-74.4,-123.62000000000002,-135.36,0.0,九齊,N/A,N/A,-11.74,2025-12,⚪ 數據不足,-1.8,-174.07,6494.TWO,-18.16,🌑 雙重衰退
-0.84,34.5999984741,2025,-35.699999999999996,-124.32000000000001,-147.06,0.0,律勝,18.97%,-79.87%,-22.74,2025-12,⚪ 數據不足,-0.71,-102.86,3354.TWO,-25.84,🌑 雙重衰退
-0.08,89.5,2025,-1.2000000000000002,-125.91,-117.39,0.0,鑫科,2.83%,-0.74%,8.52,2025-12,⚪ 數據不足,-0.07,-128.0,3663.TWO,2.32,📉 獲利侵蝕
-0.61,12.8000001907,2025,-33.3,-126.51000000000002,-134.86,0.0,力新,N/A,N/A,-8.35,2025-12,⚪ 數據不足,-0.57,-126.76,5202.TWO,1.12,🌑 雙重衰退
-1.63,109.0,2025,-19.8,-127.19000000000001,-148.96,0.0,為升,23.65%,-15.73%,-21.77,2025-12,⚪ 數據不足,-0.06,-103.64,2231.TW,-18.65,🌑 雙重衰退
-0.06,14.1000003815,2025,-3.75,-127.67,-137.5,0.0,志聯,8.85%,2.74%,-9.83,2025-12,⚪ 數據不足,-0.14,-380.0,2024.TW,-7.46,🌑 雙重衰退
-4.83,57.2999992371,2025,-399.0,-130.45999999999998,-142.57,0.0,程泰,19.66%,-2.95%,-12.11,2025-12,⚪ 數據不足,-5.75,-269.21,1583.TW,-12.06,🌑 雙重衰退
-0.55,28.75,2025,-30.0,-130.85000000000002,-138.3,0.0,旭軟,17.06%,1.24%,-7.45,2025-12,⚪ 數據不足,-0.72,-158.97,3390.TWO,-10.98,🌑 雙重衰退
-5.14,31.9500007629,2025,-208.2,-131.88,-147.12,0.0,鴻碩,1.51%,-21.28%,-15.24,2025-12,⚪ 數據不足,-4.31,-174.52,3092.TW,-17.54,🌑 雙重衰退
-0.09,152.0,2025,-48.45,-131.91,-102.7,0.0,廣閎科,N/A,N/A,29.21,2025-12,⚪ 數據不足,-1.12,-150.45,6693.TWO,27.89,📉 獲利侵蝕
-0.32,36.7000007629,2025,-35.4,-132.64999999999998,-130.48,0.0,承啟,8.50%,0.94%,2.17,2025-12,⚪ 數據不足,-0.95,-439.29,2425.TW,2.41,📉 獲利侵蝕
-0.56,12.1499996185,2025,-34.35,-133.85,-143.48,0.0,華紙,4.37%,-6.00%,-9.63,2025-12,⚪ 數據不足,-0.85,-1316.67,1905.TW,-10.29,🌑 雙重衰退
-0.61,16.7999992371,2025,-18.299999999999997,-133.95,-138.31,0.0,光群雷,18.99%,-2.69%,-4.36,2025-12,⚪ 數據不足,-0.32,-117.82,2461.TW,-5.52,🌑 雙重衰退
-0.52,33.8499984741,2025,-13.499999999999998,-134.34,-147.27,0.0,迅杰,N/A,N/A,-12.93,2025-12,⚪ 數據不足,-0.32,-145.59,6243.TW,-6.38,🌑 雙重衰退
-5.26,0.0,2025,0.0,-134.54,-124.23,0.0,力士,25.62%,-11.28%,10.31,2025-12,⚪ 數據不足,-4.75,-176.51,4923.TWO,6.21,📉 獲利侵蝕
-0.16,25.6499996185,2025,-6.75,-134.54999999999998,-141.67,0.0,旺玖,N/A,N/A,-7.12,2025-12,⚪ 數據不足,-0.08,-122.86,6233.TWO,-5.88,🌑 雙重衰退
-1.53,47.8499984741,2025,-40.5,-135.03,-159.3,0.0,瀧澤科,N/A,N/A,-24.27,2025-12,⚪ 數據不足,-0.68,-128.33,6609.TWO,-21.06,🌑 雙重衰退
-1.6,30.7000007629,2025,-54.15,-137.14000000000001,-146.49,0.0,錦明,7.05%,-37.72%,-9.35,2025-12,⚪ 數據不足,-1.15,-133.82,3230.TWO,-10.01,🌑 雙重衰退
-0.46,70.0,2025,-11.549999999999999,-139.0,-143.4,0.0,公準,9.34%,-7.19%,-4.4,2025-12,⚪ 數據不足,-0.34,-148.57,3178.TWO,-1.99,🌑 雙重衰退
-1.05,39.7000007629,2025,-45.0,-139.81,-136.36,0.0,菱生,2.66%,-3.16%,3.45,2025-12,⚪ 數據不足,-0.99,-321.74,2369.TW,-1.99,📉 獲利侵蝕
-0.21,49.3499984741,2025,-5.7,-140.39,-147.73,0.0,永光,17.63%,-5.18%,-7.34,2025-12,⚪ 數據不足,-0.18,-150.0,1711.TW,-6.57,🌑 雙重衰退
-0.45,13.5500001907,2025,-27.599999999999998,-140.48000000000002,-147.37,0.0,富堡,N/A,N/A,-6.89,2025-12,⚪ 數據不足,-0.48,-145.28,8929.TWO,-8.4,🌑 雙重衰退
-1.08,121.0,2025,-48.300000000000004,-141.5,-140.6,0.0,先進光,18.28%,-0.95%,0.9,2025-12,⚪ 數據不足,-1.17,-159.18,3362.TWO,0.48,📉 獲利侵蝕
-0.31,39.5999984741,2025,-18.000000000000004,-141.62,-142.47,0.0,越峰,N/A,N/A,-0.85,2025-12,⚪ 數據不足,-0.4,-145.45,8121.TWO,-6.76,🌑 雙重衰退
-1.45,46.7999992371,2025,-51.9,-141.92000000000002,-101.39,0.0,皇家美食,23.18%,-10.31%,40.53,2025-12,⚪ 數據不足,-1.05,-483.33,4419.TWO,58.8,📉 獲利侵蝕
-0.22,25.1000003815,2025,-15.9,-143.7,-128.95,0.0,淳安,N/A,N/A,14.75,2025-12,⚪ 數據不足,-0.2,42.86,6283.TW,32.23,📉 獲利侵蝕
-0.41,10.5500001907,2025,-19.8,-143.81,-164.06,0.0,宏益,0.28%,-7.44%,-20.25,2025-12,⚪ 數據不足,-0.34,-187.18,1452.TW,-15.72,🌑 雙重衰退
13.04,413.0,2025,0.0,-144.28,38.44,0.0,永擎,N/A,N/A,182.72,2025-12,⚪ 數據不足,9.3,61.47,7711.TW,266.16,⚠️ 獲利稀釋
6.77,859.0,2025,1293.4499999999998,-144.99,-19.19,9.961730256291315,譜瑞-KY,N/A,N/A,125.8,2026-03,⚪ 中性觀察,34.51,6.64,4966.TWO,1.76,📉 獲利侵蝕
-7.65,18.2000007629,2025,-228.3,-145.12,-139.68,0.0,東碩,2.51%,-26.32%,5.44,2025-12,⚪ 數據不足,-4.94,-64.09,3272.TWO,11.34,📉 獲利侵蝕
-1.98,23.6000003815,2025,-9.000000000000002,-146.98000000000002,-152.11,0.0,樂意,N/A,N/A,-5.13,2025-12,⚪ 數據不足,-0.75,-117.9,7584.TWO,1.42,🌑 雙重衰退
-2.88,36.5999984741,2025,-112.5,-148.89000000000001,-148.28,0.0,台亞,-9.53%,-33.43%,0.61,2025-12,⚪ 數據不足,-2.2,-265.0,2340.TW,2.25,📉 獲利侵蝕
-0.84,23.5,2025,-27.9,-150.91000000000003,-169.49,0.0,宏佳騰,16.92%,-21.33%,-18.58,2025-12,⚪ 數據不足,-0.47,-149.46,1599.TWO,-19.34,🌑 雙重衰退
-2.57,15.3000001907,2025,-88.2,-151.96,18.35,0.0,益得,N/A,N/A,170.31,2025-12,⚪ 數據不足,-1.8,15.1,6461.TWO,258.74,⚠️ 獲利稀釋
-0.19,14.8999996185,2025,-7.65,-153.38,-171.43,0.0,達運,N/A,N/A,-18.05,2025-12,⚪ 數據不足,-0.17,-72.73,6120.TW,-19.7,🌑 雙重衰退
-6.95,69.0999984741,2025,-254.54999999999998,-154.05,-169.53,0.0,台郡,N/A,N/A,-15.48,2025-12,⚪ 數據不足,-5.09,-593.15,6269.TW,-19.29,🌑 雙重衰退
-0.33,13.0,2025,-14.85,-155.99,-145.21,0.0,福永生技,13.67%,-6.40%,10.78,2025-12,⚪ 數據不足,-0.22,-120.0,4183.TWO,13.79,📉 獲利侵蝕
-0.39,25.9500007629,2025,-11.55,-156.1,-161.9,0.0,雄順,10.83%,-1.32%,-5.8,2025-12,⚪ 數據不足,-0.33,-186.84,2073.TWO,-3.88,🌑 雙重衰退
-2.16,26.1499996185,2025,-73.2,-156.59,0.95,0.0,醣聯,19.48%,-2058.21%,157.54,2025-12,⚪ 數據不足,-1.43,8.44,4168.TWO,190.34,⚠️ 獲利稀釋
11.15,48.2999992371,2025,686.55,-156.63,7.63,1.0552763652414248,信立,19.64%,-12.85%,164.26,2025-12,⚪ 中性觀察,10.18,176.63,4303.TWO,332.14,⚠️ 獲利稀釋
-2.67,50.2000007629,2025,-15.450000000000001,-157.55,-168.99,0.0,百德,31.50%,-25.78%,-11.44,2025-12,⚪ 數據不足,0.42,-85.52,4563.TWO,-11.35,🌑 雙重衰退
0.0,20.25,2025,24.0,-158.32999999999998,-100.0,12.65625,天方能源,29.35%,-34.05%,58.33,2025-12,⚪ 中性觀察,0.22,-77.08,3073.TWO,100.23,📉 獲利侵蝕
-0.52,10.3500003815,2025,-32.25,-160.13,35.21,0.0,上曜,30.65%,-1.86%,195.34,2025-12,⚪ 數據不足,-0.74,-127.59,1316.TW,192.39,⚠️ 獲利稀釋
-2.65,24.3500003815,2025,-93.44999999999999,-160.66,-181.91,0.0,榮創,2.13%,-29.37%,-21.25,2025-12,⚪ 數據不足,-2.03,-250.0,3437.TW,-21.0,🌑 雙重衰退
-0.65,17.75,2025,-29.099999999999998,-164.59,-165.22,0.0,新華,N/A,N/A,-0.63,2025-12,⚪ 數據不足,-0.65,-400.0,5481.TWO,-0.34,🌑 雙重衰退
-0.85,8.5,2025,-32.7,-165.82,-109.76,0.0,大飲,-3.68%,-19.69%,56.06,2025-12,⚪ 數據不足,-0.65,13.33,1213.TW,63.23,📉 獲利侵蝕
-0.39,15.8500003815,2025,-18.15,-167.38,-170.91,0.0,立衛,N/A,N/A,-3.53,2025-12,⚪ 數據不足,-0.39,-186.67,5344.TWO,-8.31,🌑 雙重衰退
-0.35,21.8500003815,2025,-23.55,-167.48000000000002,-178.05,0.0,和勤,14.13%,-0.10%,-10.57,2025-12,⚪ 數據不足,-0.46,-205.0,1586.TWO,-13.22,🌑 雙重衰退
-0.71,683.0,2025,-52.8,-167.58,-156.8,0.0,汎銓,N/A,N/A,10.78,2025-12,⚪ 數據不足,-0.64,-174.42,6830.TW,8.46,📉 獲利侵蝕
-0.32,24.6499996185,2025,-14.85,-167.82,82.98,0.0,馥鴻,N/A,N/A,250.8,2025-12,⚪ 數據不足,-0.3,80.26,5345.TWO,148.72,⚠️ 獲利稀釋
-0.36,16.0,2025,-18.3,-168.46,23.4,0.0,金耘國際,N/A,N/A,191.86,2025-12,⚪ 數據不足,-0.43,-30.3,4950.TWO,693.83,⚠️ 獲利稀釋
-2.47,62.0999984741,2025,-55.35000000000002,-170.71,-175.3,0.0,美食-KY,59.54%,7.94%,-4.59,2025-12,⚪ 數據不足,-4.23,-295.83,2723.TW,-2.06,🏰 高護城河
1.65,115.0,2025,161.55,-170.81,18.71,10.677808727948003,杰力,N/A,N/A,189.52,2026-03,⚪ 中性觀察,4.58,-22.77,5299.TWO,-12.32,⚠️ 獲利稀釋
-1.08,15.3999996185,2025,-42.15,-171.04,-222.73,0.0,台蠟,11.07%,-115.34%,-51.69,2025-12,⚪ 數據不足,-0.87,-171.9,1742.TWO,-51.7,🌑 雙重衰退
-3.55,10.4499998093,2025,-110.7,-175.23,-174.64,0.0,雅茗-KY,54.90%,-51.18%,0.59,2025-12,⚪ 數據不足,-1.77,-146.32,2726.TWO,10.36,🏰 高護城河
-0.88,19.9500007629,2025,-43.65,-176.58,-194.62,0.0,競國,N/A,N/A,-18.04,2025-12,⚪ 數據不足,-0.91,-140.99,6108.TW,-21.96,🌑 雙重衰退
-1.28,45.5499992371,2025,-39.15,-176.66,-184.44,0.0,穎漢,31.44%,-45.46%,-7.78,2025-12,⚪ 數據不足,-0.76,-85.37,4562.TW,3.32,🌑 雙重衰退
-1.09,36.5,2025,-79.35000000000001,-176.92,-178.42,0.0,南六,N/A,N/A,-1.5,2025-12,⚪ 數據不足,-2.15,-926.92,6504.TW,1.7,🌑 雙重衰退
-0.37,29.6499996185,2025,-12.15,-179.78,-181.82,0.0,凌陽,45.66%,-9.00%,-2.04,2025-12,⚪ 數據不足,-0.26,-163.41,2401.TW,-2.33,🌑 雙重衰退
