股號,名稱,收盤價,隔日勝率%,累積獲利%,交易次數,目前ATR,目前狀態,專家分析原因
00961.TW,FT臺灣永續高息,10.44,25.00,-1.95,7,0.12,持股中,📈 趨勢續強。目前防禦位設於 9.65，與現價緩衝空間為 7.6%。
5607.TW,遠雄港,48.40,60.00,4.06,9,1.02,持股中,📈 趨勢續強。目前防禦位設於 47.85，與現價緩衝空間為 1.1%。
6152.TW,百一,15.75,0.00,0.00,0,1.12,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.25，建議耐心等待突破。
6237.TWO,驊訊,41.05,50.00,-16.81,7,1.17,持股中,📈 趨勢續強。目前防禦位設於 34.50，與現價緩衝空間為 16.0%。
3689.TWO,湧德,135.00,100.00,-17.88,5,7.64,持股中,📈 趨勢續強。目前防禦位設於 133.00，與現價緩衝空間為 1.5%。
2476.TW,鉅祥,121.50,33.33,26.39,5,6.45,持股中,📈 趨勢續強。目前防禦位設於 83.70，與現價緩衝空間為 31.1%。
3354.TWO,律勝,30.00,66.67,17.86,11,1.85,持股中,📈 趨勢續強。目前防禦位設於 26.15，與現價緩衝空間為 12.8%。
8092.TWO,建暐,18.55,66.67,15.62,5,0.69,持股中,📈 趨勢續強。目前防禦位設於 11.32，與現價緩衝空間為 39.0%。
2890.TW,永豐金,31.50,80.00,2.16,9,0.62,建議買入,🚀 今日收盤 31.50 突破關鍵高點 29.50，啟動波段漲勢。
2486.TW,一詮,219.00,57.14,61.05,13,12.43,持股中,📈 趨勢續強。目前防禦位設於 200.00，與現價緩衝空間為 8.7%。
7712.TWO,博盛半導體,127.00,50.00,44.43,11,6.68,持股中,📈 趨勢續強。目前防禦位設於 112.50，與現價緩衝空間為 11.4%。
2066.TWO,世德,48.10,50.00,-26.75,36,1.15,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 49.10，建議耐心等待突破。
2454.TW,聯發科,2295.00,100.00,40.82,1,101.43,持股中,📈 趨勢續強。目前防禦位設於 1483.57，與現價緩衝空間為 35.4%。
6226.TW,光鼎,13.70,100.00,16.67,7,1.20,持股中,📈 趨勢續強。目前防禦位設於 11.80，與現價緩衝空間為 13.9%。
5905.TWO,南仁湖,8.15,33.33,-13.17,5,0.31,持股中,📈 趨勢續強。目前防禦位設於 7.65，與現價緩衝空間為 6.2%。
6664.TWO,群翊,415.50,0.00,29.89,4,31.71,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 289.00，建議耐心等待突破。
00875.TW,國泰網路資安,40.94,62.50,-2.97,15,0.96,持股中,📈 趨勢續強。目前防禦位設於 38.03，與現價緩衝空間為 7.1%。
6257.TW,矽格,186.50,25.00,21.88,7,9.36,持股中,📈 趨勢續強。目前防禦位設於 177.00，與現價緩衝空間為 5.1%。
00867B.TWO,新光A-BBB電信債,31.57,41.67,-8.56,23,0.15,建議買入,🚀 今日收盤 31.57 突破關鍵高點 31.50，啟動波段漲勢。
2617.TW,台航,30.00,66.67,-5.74,5,0.54,持股中,📈 趨勢續強。目前防禦位設於 29.32，與現價緩衝空間為 2.3%。
6414.TW,樺漢,318.50,33.33,-0.77,5,8.54,持股中,📈 趨勢續強。目前防禦位設於 265.32，與現價緩衝空間為 16.7%。
1569.TWO,濱川,57.20,50.00,-2.61,3,2.20,持股中,📈 趨勢續強。目前防禦位設於 52.30，與現價緩衝空間為 8.6%。
4739.TW,康普,95.30,66.67,7.81,11,4.42,持股中,📈 趨勢續強。目前防禦位設於 83.10，與現價緩衝空間為 12.8%。
6233.TWO,旺玖,29.00,40.00,-1.50,19,1.08,建議買入,🚀 今日收盤 29.00 突破關鍵高點 24.20，啟動波段漲勢。
00990A.TW,主動元大AI新經濟,15.39,0.00,0.00,0,0.38,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
1626.TW,艾美特-KY,11.60,50.00,-5.24,3,0.40,持股中,📈 趨勢續強。目前防禦位設於 9.85，與現價緩衝空間為 15.1%。
2482.TW,連宇,17.80,0.00,-4.62,7,0.37,持股中,📈 趨勢續強。目前防禦位設於 16.70，與現價緩衝空間為 6.2%。
6869.TW,雲豹能源,88.30,45.45,-7.60,21,2.16,持股中,📈 趨勢續強。目前防禦位設於 80.24，與現價緩衝空間為 9.1%。
00687B.TWO,國泰20年美債,28.08,43.75,-10.01,32,0.17,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 27.82，建議耐心等待突破。
3168.TW,眾福科,44.80,0.00,6.89,3,1.44,持股中,📈 趨勢續強。目前防禦位設於 44.00，與現價緩衝空間為 1.8%。
00935.TW,野村臺灣新科技50,47.59,0.00,0.00,0,1.21,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
2236.TW,百達-KY,130.00,0.00,15.38,1,5.07,持股中,📈 趨勢續強。目前防禦位設於 126.00，與現價緩衝空間為 3.1%。
1225.TW,福懋油,33.20,50.00,5.47,15,0.96,持股中,📈 趨勢續強。目前防禦位設於 33.15，與現價緩衝空間為 0.2%。
6465.TWO,威潤,53.50,60.00,23.99,9,3.54,持股中,📈 趨勢續強。目前防禦位設於 44.70，與現價緩衝空間為 16.4%。
2731.TW,雄獅,160.00,0.00,0.00,0,3.57,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 166.00，建議耐心等待突破。
4804.TWO,大略-KY,3.27,100.00,-19.21,2,0.25,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 3.27，建議耐心等待突破。
00877.TWO,復華中國5G,35.69,66.67,10.15,5,1.00,持股中,📈 趨勢續強。目前防禦位設於 27.10，與現價緩衝空間為 24.1%。
009802.TW,富邦旗艦50,15.28,50.00,8.87,3,0.35,持股中,📈 趨勢續強。目前防禦位設於 12.28，與現價緩衝空間為 19.6%。
2380.TW,虹光,5.20,16.67,1.23,12,0.25,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.47，建議耐心等待突破。
3176.TWO,基亞,30.25,60.00,0.04,10,0.81,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 30.20，建議耐心等待突破。
6206.TW,飛捷,111.50,100.00,13.23,9,3.20,持股中,📈 趨勢續強。目前防禦位設於 96.39，與現價緩衝空間為 13.5%。
2852.TW,第一保,26.25,25.00,-13.97,7,0.22,持股中,📈 趨勢續強。目前防禦位設於 26.15，與現價緩衝空間為 0.4%。
6862.TW,三集瑞-KY,189.00,66.67,-25.48,5,10.29,持股中,📈 趨勢續強。目前防禦位設於 188.50，與現價緩衝空間為 0.3%。
3026.TW,禾伸堂,248.00,33.33,116.14,5,15.50,持股中,📈 趨勢續強。目前防禦位設於 245.00，與現價緩衝空間為 1.2%。
3617.TW,碩天,195.00,50.00,2.40,3,5.29,持股中,📈 趨勢續強。目前防禦位設於 165.04，與現價緩衝空間為 15.4%。
4576.TW,大銀微系統,198.00,80.00,73.85,9,11.04,持股中,📈 趨勢續強。目前防禦位設於 193.50，與現價緩衝空間為 2.3%。
3178.TWO,公準,73.50,50.00,18.67,3,4.44,持股中,📈 趨勢續強。目前防禦位設於 66.30，與現價緩衝空間為 9.8%。
8043.TWO,蜜望實,90.50,66.67,-11.49,5,5.77,持股中,📈 趨勢續強。目前防禦位設於 70.34，與現價緩衝空間為 22.3%。
4590.TW,富田-創,78.70,50.00,-3.12,3,2.05,持股中,📈 趨勢續強。目前防禦位設於 69.04，與現價緩衝空間為 12.3%。
00905.TW,FT臺灣SMART,22.30,50.00,3.25,3,0.42,持股中,📈 趨勢續強。目前防禦位設於 19.08，與現價緩衝空間為 14.5%。
2338.TW,光罩,51.80,100.00,15.06,1,2.56,持股中,📈 趨勢續強。目前防禦位設於 42.80，與現價緩衝空間為 17.4%。
2501.TW,國建,25.45,66.67,3.02,5,0.57,持股中,📈 趨勢續強。目前防禦位設於 22.85，與現價緩衝空間為 10.2%。
2597.TW,潤弘,154.50,66.67,-8.62,5,4.29,持股中,📈 趨勢續強。目前防禦位設於 144.21，與現價緩衝空間為 6.7%。
3374.TWO,精材,194.50,50.00,0.55,3,9.32,持股中,📈 趨勢續強。目前防禦位設於 148.00，與現價緩衝空間為 23.9%。
8086.TWO,宏捷科,149.50,66.67,15.55,5,9.00,持股中,📈 趨勢續強。目前防禦位設於 141.00，與現價緩衝空間為 5.7%。
5907.TW,大洋-KY,5.63,44.44,-12.91,18,0.15,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 5.59，建議耐心等待突破。
8147.TWO,正淩,162.50,85.71,32.72,13,7.96,持股中,📈 趨勢續強。目前防禦位設於 140.50，與現價緩衝空間為 13.5%。
6757.TW,台灣虎航,48.95,33.33,-10.31,5,1.10,持股中,📈 趨勢續強。目前防禦位設於 46.51，與現價緩衝空間為 5.0%。
00725B.TWO,國泰投資級公司債,35.09,20.00,-6.09,9,0.19,建議買入,🚀 今日收盤 35.09 突破關鍵高點 34.72，啟動波段漲勢。
6792.TW,詠業,62.20,100.00,3.74,1,1.71,持股中,📈 趨勢續強。目前防禦位設於 53.42，與現價緩衝空間為 14.1%。
6722.TW,輝創,39.65,100.00,-8.51,2,1.00,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 41.00，建議耐心等待突破。
9908.TW,大台北,29.70,16.67,-5.07,11,0.19,持股中,📈 趨勢續強。目前防禦位設於 28.41，與現價緩衝空間為 4.4%。
^TWII,未知,37878.47,50.00,-0.19,3,719.12,持股中,📈 趨勢續強。目前防禦位設於 37623.38，與現價緩衝空間為 0.7%。
3580.TWO,友威科,81.70,50.00,1.81,7,4.39,持股中,📈 趨勢續強。目前防禦位設於 81.00，與現價緩衝空間為 0.9%。
6292.TWO,迅德,49.50,25.00,14.58,7,1.54,持股中,📈 趨勢續強。目前防禦位設於 43.70，與現價緩衝空間為 11.7%。
2855.TW,統一證,33.65,75.00,13.93,15,0.90,持股中,📈 趨勢續強。目前防禦位設於 32.20，與現價緩衝空間為 4.3%。
3032.TW,偉訓,64.20,0.00,-8.90,3,2.04,持股中,📈 趨勢續強。目前防禦位設於 59.04，與現價緩衝空間為 8.0%。
1477.TW,聚陽,220.00,0.00,-11.66,3,6.57,持股中,📈 趨勢續強。目前防禦位設於 210.28，與現價緩衝空間為 4.4%。
6505.TW,台塑化,52.70,20.00,-10.28,10,2.25,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 56.50，建議耐心等待突破。
2405.TW,輔信,16.20,20.00,-18.40,9,0.44,持股中,📈 趨勢續強。目前防禦位設於 15.20，與現價緩衝空間為 6.2%。
00752.TW,中信中國50,24.51,50.00,-7.35,3,0.39,持股中,📈 趨勢續強。目前防禦位設於 23.12，與現價緩衝空間為 5.7%。
3264.TWO,欣銓,210.00,0.00,32.96,1,14.64,持股中,📈 趨勢續強。目前防禦位設於 174.00，與現價緩衝空間為 17.1%。
8358.TWO,金居,393.50,50.00,-1.96,7,25.18,持股中,📈 趨勢續強。目前防禦位設於 211.32，與現價緩衝空間為 46.3%。
6983.TWO,華洋精機,502.00,0.00,0.81,1,49.54,持股中,📈 趨勢續強。目前防禦位設於 482.00，與現價緩衝空間為 4.0%。
00982D.TW,主動富邦動態入息,9.99,50.00,-1.20,4,0.04,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 9.96，建議耐心等待突破。
00878.TW,國泰永續高股息,25.10,33.33,-1.19,5,0.36,持股中,📈 趨勢續強。目前防禦位設於 22.25，與現價緩衝空間為 11.4%。
4303.TWO,信立,54.50,100.00,-17.74,4,1.20,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 55.50，建議耐心等待突破。
2756.TWO,聯發國際,69.10,75.00,-22.14,7,1.57,持股中,📈 趨勢續強。目前防禦位設於 66.45，與現價緩衝空間為 3.8%。
6574.TWO,霈方,99.20,100.00,-4.27,1,3.75,持股中,📈 趨勢續強。目前防禦位設於 90.99，與現價緩衝空間為 8.3%。
6568.TWO,宏觀,274.00,0.00,0.00,0,17.32,觀望中,DMA 趨勢尚在整理階段，目前無明確轉強訊號。
6174.TWO,安��,33.50,100.00,52.40,1,1.75,持股中,📈 趨勢續強。目前防禦位設於 22.20，與現價緩衝空間為 33.7%。
5364.TWO,力麗店,10.85,0.00,-13.52,4,0.44,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.45，建議耐心等待突破。
3623.TWO,富晶通,25.90,50.00,-0.93,3,0.98,持股中,📈 趨勢續強。目前防禦位設於 20.71，與現價緩衝空間為 20.0%。
6754.TW,匯僑設計,47.15,0.00,1.89,3,0.75,持股中,📈 趨勢續強。目前防禦位設於 47.15，與現價緩衝空間為 0.0%。
6477.TW,安集,35.40,33.33,-9.73,5,0.96,持股中,📈 趨勢續強。目前防禦位設於 31.07，與現價緩衝空間為 12.2%。
6761.TWO,穩得,206.50,50.00,12.73,11,12.32,持股中,📈 趨勢續強。目前防禦位設於 193.50，與現價緩衝空間為 6.3%。
8929.TWO,富堡,15.25,50.00,-17.51,4,0.16,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 15.45，建議耐心等待突破。
5483.TWO,中美晶,133.00,0.00,-7.67,3,5.68,持股中,📈 趨勢續強。目前防禦位設於 108.96，與現價緩衝空間為 18.1%。
6742.TW,澤米,43.90,100.00,2.92,1,1.45,持股中,📈 趨勢續強。目前防禦位設於 39.05，與現價緩衝空間為 11.0%。
3066.TWO,李洲,20.00,100.00,-7.32,1,1.56,持股中,📈 趨勢續強。目前防禦位設於 17.27，與現價緩衝空間為 13.6%。
1340.TW,勝悅-KY,6.29,0.00,-13.54,6,0.16,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 6.97，建議耐心等待突破。
6770.TW,力積電,57.00,0.00,0.00,0,2.95,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 58.00，建議耐心等待突破。
00655L.TW,國泰中國A50正2,35.90,50.00,1.68,3,0.76,持股中,📈 趨勢續強。目前防禦位設於 31.08，與現價緩衝空間為 13.4%。
2630.TW,亞航,51.20,66.67,-7.82,17,1.68,持股中,📈 趨勢續強。目前防禦位設於 44.99，與現價緩衝空間為 12.1%。
2939.TW,永邑-KY,25.25,80.00,15.31,10,0.86,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 22.00，建議耐心等待突破。
3624.TWO,光頡,55.70,100.00,1.29,3,2.49,持股中,📈 趨勢續強。目前防禦位設於 42.58，與現價緩衝空間為 23.6%。
3135.TW,凌航,133.00,100.00,-26.34,5,6.79,持股中,📈 趨勢續強。目前防禦位設於 103.50，與現價緩衝空間為 22.2%。
3085.TWO,新零售,11.40,25.00,-15.27,24,0.42,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 11.90，建議耐心等待突破。
8099.TWO,大世科,68.80,0.00,9.77,1,2.30,持股中,📈 趨勢續強。目前防禦位設於 68.20，與現價緩衝空間為 0.9%。
3073.TWO,天方能源,26.15,25.00,-4.70,7,1.02,持股中,📈 趨勢續強。目前防禦位設於 24.80，與現價緩衝空間為 5.2%。
2356.TW,英業達,47.75,66.67,-13.10,5,1.31,持股中,📈 趨勢續強。目前防禦位設於 40.90，與現價緩衝空間為 14.3%。
6838.TW,台新藥,28.90,75.00,-0.88,7,1.29,建議買入,🚀 今日收盤 28.90 突破關鍵高點 27.90，啟動波段漲勢。
6139.TW,亞翔,721.00,66.67,-0.86,5,40.36,持股中,📈 趨勢續強。目前防禦位設於 556.00，與現價緩衝空間為 22.9%。
7709.TWO,榮田,79.70,0.00,34.73,1,5.52,持股中,📈 趨勢續強。目前防禦位設於 71.20，與現價緩衝空間為 10.7%。
1906.TW,寶隆,11.95,33.33,-10.05,5,0.47,持股中,📈 趨勢續強。目前防禦位設於 11.65，與現價緩衝空間為 2.5%。
1519.TW,華城,915.00,52.63,-6.96,37,37.43,持股中,📈 趨勢續強。目前防禦位設於 765.93，與現價緩衝空間為 16.3%。
3717.TW,聯嘉投控,22.10,50.00,15.62,23,0.90,持股中,📈 趨勢續強。目前防禦位設於 22.10，與現價緩衝空間為 0.0%。
1259.TWO,安心,58.10,0.00,-12.64,4,1.10,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 58.10，建議耐心等待突破。
2239.TW,英利-KY,23.75,50.00,-2.29,3,0.72,持股中,📈 趨勢續強。目前防禦位設於 20.93，與現價緩衝空間為 11.9%。
1235.TW,興泰,45.90,0.00,1.52,3,2.16,持股中,📈 趨勢續強。目前防禦位設於 45.45，與現價緩衝空間為 1.0%。
8087.TWO,麗升能源,34.85,33.33,-9.03,5,1.55,持股中,📈 趨勢續強。目前防禦位設於 34.20，與現價緩衝空間為 1.9%。
00887.TWO,永豐中國科技50大,14.18,100.00,3.89,5,0.30,持股中,📈 趨勢續強。目前防禦位設於 11.87，與現價緩衝空間為 16.3%。
2736.TWO,富野,13.35,50.00,0.37,3,0.60,持股中,📈 趨勢續強。目前防禦位設於 13.10，與現價緩衝空間為 1.9%。
5520.TWO,力泰,80.40,0.00,-1.87,2,0.79,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 81.56，建議耐心等待突破。
8466.TW,美吉吉-KY,17.50,0.00,-14.35,4,0.40,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 18.45，建議耐心等待突破。
00983A.TW,主動中信ARK創新,11.64,100.00,3.58,1,0.27,持股中,📈 趨勢續強。目前防禦位設於 10.46，與現價緩衝空間為 10.1%。
1504.TW,東元,63.30,33.33,-21.60,5,1.87,持股中,📈 趨勢續強。目前防禦位設於 56.61，與現價緩衝空間為 10.6%。
4979.TWO,華星光,629.00,100.00,71.93,3,36.86,持股中,📈 趨勢續強。目前防禦位設於 379.00，與現價緩衝空間為 39.7%。
6192.TW,巨路,127.00,100.00,6.08,1,2.50,持股中,📈 趨勢續強。目前防禦位設於 112.43，與現價緩衝空間為 11.5%。
2436.TW,偉詮電,78.30,50.00,40.48,7,3.84,持股中,📈 趨勢續強。目前防禦位設於 60.40，與現價緩衝空間為 22.9%。
2027.TW,大成鋼,36.80,0.00,-2.58,2,0.90,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 37.10，建議耐心等待突破。
00650L.TW,復華香港正2,17.75,0.00,-11.74,4,0.52,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 16.99，建議耐心等待突破。
7786.TW,東方風能,137.50,0.00,-3.41,1,5.36,持股中,📈 趨勢續強。目前防禦位設於 123.07，與現價緩衝空間為 10.5%。
2440.TW,太空梭,16.35,25.00,-2.56,7,0.60,持股中,📈 趨勢續強。目前防禦位設於 13.46，與現價緩衝空間為 17.7%。
4971.TWO,IET-KY,867.00,100.00,124.73,3,50.14,持股中,📈 趨勢續強。目前防禦位設於 621.00，與現價緩衝空間為 28.4%。
9918.TW,欣天然,43.60,62.50,12.80,15,1.71,建議買入,🚀 今日收盤 43.60 突破關鍵高點 39.70，啟動波段漲勢。
6425.TWO,易發,88.80,66.67,0.92,5,4.99,持股中,📈 趨勢續強。目前防禦位設於 59.32，與現價緩衝空間為 33.2%。
6649.TWO,台生材,39.85,100.00,-11.78,4,1.57,觀望中,⚠️ 已出現低位金叉，但收盤價尚未站上關鍵高點 40.05，建議耐心等待突破。
3711.TW,日月光投控,465.00,0.00,19.38,3,22.86,持股中,📈 趨勢續強。目前防禦位設於 342.50，與現價緩衝空間為 26.3%。
5498.TWO,凱崴,80.30,66.67,16.72,5,5.37,持股中,📈 趨勢續強。目前防禦位設於 49.66，與現價緩衝空間為 38.2%。
8033.TW,雷虎,153.50,100.00,-21.22,5,6.79,持股中,📈 趨勢續強。目前防禦位設於 124.46，與現價緩衝空間為 18.9%。
4967.TW,十銓,262.00,50.00,17.14,3,13.25,持股中,📈 趨勢續強。目前防禦位設於 208.50，與現價緩衝空間為 20.4%。
1785.TWO,光洋科,156.50,75.00,93.24,7,10.01,持股中,📈 趨勢續強。目前防禦位設於 89.50，與現價緩衝空間為 42.8%。
00984D.TW,主動聯博全球非投,10.14,100.00,0.49,1,0.04,持股中,📈 趨勢續強。目前防禦位設於 10.11，與現價緩衝空間為 0.3%。
3152.TWO,璟德,171.00,50.00,1.14,3,10.11,持股中,📈 趨勢續強。目前防禦位設於 165.50，與現價緩衝空間為 3.2%。
00954.TW,中信日本半導體,16.40,0.00,-3.73,3,0.47,持股中,📈 趨勢續強。目前防禦位設於 16.33，與現價緩衝空間為 0.4%。
