eps,prev_eps_yoy,prev_rev_yoy,name,symbol,pe,price,expansion,est_price,eps_yoy,rev_yoy,om,advice,prev_eps,gm,date,status,prev_year
-0.2,-433.33,-59.56,元晶,6443.TW,0.0,23.3500003815,-1404.02,-135.45,13.04,1417.06,N/A,⚪ 數據不足,-6.24,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.72,-394.74,19.38,常珵,8097.TWO,0.0,48.2999992371,-1407.04,-53.699999999999996,-1283.33,123.71,N/A,⚪ 數據不足,-1.14,N/A,2026-03,📉 獲利侵蝕,2025
0.2,-96.3,4.72,群創,3481.TW,164.31035008931033,47.6500015259,-1407.51,4.3500000000000005,66.67,1474.18,-2.06%,❌ 暫避觀望,0.03,9.08%,2026-03,⚠️ 獲利稀釋,2025
-0.17,-93.16,-4.37,台榮,1220.TW,0.0,10.75,-1407.58,-1.05,-70.0,1337.58,-0.43%,⚪ 數據不足,0.08,8.16%,2026-03,📉 獲利侵蝕,2025
0.23,-95.24,-26.42,高僑,6234.TWO,0.0,33.8499984741,-1415.73,-11.25,21.05,1436.78,N/A,⚪ 數據不足,0.05,N/A,2026-03,⚠️ 獲利稀釋,2025
0.19,-52.74,1.81,台肥,1722.TW,15.197133163405018,42.4000015259,-1425.35,41.85,90.0,1515.35,3.04%,❌ 暫避觀望,0.95,15.30%,2026-03,⚠️ 獲利稀釋,2025
2.47,1.84,-2.3,華立,3010.TW,5.925401322001889,125.5,-1441.89,317.7,27.32,1469.21,5.39%,⚪ 中性觀察,8.84,8.77%,2026-03,⚠️ 獲利稀釋,2025
0.28,-66.09,-9.88,漢翔,2634.TW,49.457363749689925,63.7999992371,-1454.61,19.35,12.0,1466.61,4.51%,❌ 暫避觀望,0.78,8.73%,2026-03,⚠️ 獲利稀釋,2025
-6.73,-1744.48,32.68,森崴能源,6806.TW,0.0,3.5099999905,-1455.8700000000001,-1955.4,-1135.38,320.49,N/A,⚪ 數據不足,-60.0,N/A,2026-03,📉 獲利侵蝕,2025
-0.22,-1292.86,-17.32,淘帝-KY,2929.TW,0.0,5.75,-1465.92,-35.849999999999994,-1000.0,465.92,-26.63%,⚪ 數據不足,-1.68,-8.18%,2026-03,📉 獲利侵蝕,2025
-0.09,-632.0,-5.19,海德威,3268.TWO,0.0,17.2999992371,-1471.55,-62.699999999999996,-50.0,1421.55,-1.94%,⚪ 數據不足,-1.33,7.59%,2026-03,📉 獲利侵蝕,2025
-0.32,-26.97,9.25,其陽,3564.TWO,40.68375937957264,47.5999984741,-1483.74,17.55,-1166.67,317.07,1.19%,❌ 暫避觀望,0.65,20.85%,2026-03,📉 獲利侵蝕,2025
1.03,-33.61,18.67,弘憶股,3312.TW,16.515679974181186,47.4000015259,-1503.3100000000002,43.050000000000004,-1.9,1501.41,2.63%,❌ 暫避觀望,1.74,5.61%,2026-03,📉 獲利侵蝕,2025
-0.52,-28.57,-9.24,康那香,9919.TW,0.0,13.9499998093,-1511.48,-74.85000000000001,-308.0,1203.48,N/A,⚪ 數據不足,-2.43,N/A,2026-03,📉 獲利侵蝕,2025
-0.45,-9.8,-23.43,燁興,2007.TW,0.0,6.7600002289,-1511.67,-78.0,-18.42,1493.25,-33.95%,⚪ 數據不足,-2.24,-29.22%,2026-03,📉 獲利侵蝕,2025
-3.3,-15.31,-33.25,綠河-KY,8444.TWO,0.0,4.5999999046,-1518.97,-311.84999999999997,7.08,1526.05,N/A,⚪ 數據不足,-10.06,N/A,2026-03,⚠️ 獲利稀釋,2025
0.05,-112.33,-89.32,新復興,4909.TWO,0.0,33.5999984741,-1524.58,-71.10000000000001,25.0,1549.58,-63.96%,⚪ 數據不足,-1.25,-26.90%,2026-03,🔄 轉虧為盈,2025
0.03,-88.24,-11.24,谷崧,3607.TW,0.0,13.5500001907,-1577.3500000000001,-4.3500000000000005,108.82,1686.17,N/A,⚪ 數據不足,0.02,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.94,-90.28,-24.07,台苯,1310.TW,0.0,8.6499996185,-1579.76,-59.25,-176.47,1403.29,-10.27%,⚪ 數據不足,-1.37,-7.37%,2026-03,📉 獲利侵蝕,2025
-0.75,-940.0,-5.97,宅配通,2642.TW,0.0,20.2000007629,-1601.34,-42.300000000000004,-50.0,1551.34,N/A,⚪ 數據不足,-1.04,N/A,2026-03,📉 獲利侵蝕,2025
-0.61,-269.57,-4.58,GIS-KY,6456.TW,0.0,63.2999992371,-1604.8,-27.900000000000002,-185.71,1419.09,N/A,⚪ 數據不足,-0.79,N/A,2026-03,📉 獲利侵蝕,2025
3.53,-23.95,-22.64,達麗,6177.TW,6.78985485131884,46.8499984741,-1636.2199999999998,103.49999999999999,2621.43,4257.65,N/A,⚪ 中性觀察,3.84,N/A,2026-03,⚠️ 獲利稀釋,2025
0.25,26.8,7.45,新建,2516.TW,6.0082306096707825,14.6000003815,-1640.48,36.449999999999996,-16.67,1623.81,4.30%,⚪ 中性觀察,1.23,6.67%,2026-03,📉 獲利侵蝕,2025
0.16,11.76,-2.37,資拓宏宇,6614.TW,9.929972202492996,35.4500007629,-1656.04,53.550000000000004,134.04,1790.08,N/A,⚪ 中性觀察,2.08,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.19,85.65,11.55,全球傳動,4540.TW,0.0,56.2999992371,-1658.02,-33.0,72.46,1730.48,-1.35%,⚪ 數據不足,-0.66,16.55%,2026-03,⚠️ 獲利稀釋,2025
-0.03,-25.0,-34.37,首利,1471.TW,0.0,9.5,-1662.22,-0.9,-112.0,1550.22,-72.91%,⚪ 數據不足,0.03,5.75%,2026-03,📉 獲利侵蝕,2025
-0.47,-8.77,-0.38,台康生技,6589.TW,0.0,48.0499992371,-1687.6100000000001,-99.9,9.8,1697.41,N/A,⚪ 數據不足,-2.51,N/A,2026-03,⚠️ 獲利稀釋,2025
0.13,2500.0,27.32,工信,5521.TW,8.922414121982756,10.3500003815,-1699.06,17.400000000000002,750.0,2449.06,N/A,⚪ 中性觀察,0.52,N/A,2026-03,⚠️ 獲利稀釋,2025
3.64,674.7,885.03,熙特爾-創,7740.TW,8.157894736842104,124.0,-1713.84,228.00000000000003,167.65,1881.49,N/A,⚪ 中性觀察,4.9,N/A,2026-03,⚠️ 獲利稀釋,2025
75.95,124.43,163.68,緯穎,6669.TW,3.3891219636005316,2270.0,-1717.95,10046.849999999999,44.12,1762.07,N/A,⚪ 中性觀察,275.06,N/A,2026-03,⚠️ 獲利稀釋,2025
-1.08,-194.62,-18.04,競國,6108.TW,0.0,22.1499996185,-1737.31,-54.449999999999996,-191.89,1545.42,N/A,⚪ 數據不足,-0.88,N/A,2026-03,📉 獲利侵蝕,2025
1.14,-8.03,14.84,展�眥篕�,6776.TW,4.900284755375119,51.5999984741,-1740.3100000000002,157.95,12.87,1753.18,N/A,⚪ 中性觀察,4.2,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.53,-91.07,-22.22,台達化,1309.TW,0.0,13.75,-1770.6,-49.2,-278.57,1492.03,-4.04%,⚪ 數據不足,-1.07,3.28%,2026-03,📉 獲利侵蝕,2025
1.0,-32.16,-49.22,順天,5525.TW,10.92500019075,21.8500003815,-1777.35,30.0,900.0,2677.35,N/A,⚪ 中性觀察,1.4,N/A,2026-03,⚠️ 獲利稀釋,2025
0.66,18.15,6.36,中鋼構,2013.TW,5.540720961281709,41.5,-1785.68,112.35000000000001,4.76,1790.44,2.40%,⚪ 中性觀察,3.19,4.40%,2026-03,⚠️ 獲利稀釋,2025
-0.22,66.67,-3.62,慕康生醫,5398.TWO,24.152542372881356,14.25,-1786.48,8.85,-10.0,1776.48,N/A,❌ 暫避觀望,0.35,N/A,2026-03,📉 獲利侵蝕,2025
-0.06,-250.0,13.22,久正,6167.TWO,0.0,10.0500001907,-1792.31,-2.1,-100.0,1692.31,N/A,⚪ 數據不足,-0.03,N/A,2026-03,📉 獲利侵蝕,2025
0.41,57.52,-0.05,兆赫,2485.TW,0.0,38.5,-1821.54,-47.55,168.33,1989.87,2.18%,⚪ 數據不足,-0.96,15.28%,2026-03,🔄 轉虧為盈,2025
0.45,-39.91,-16.78,仁寶,2324.TW,10.828571864542859,37.9000015259,-1837.55,52.49999999999999,-10.0,1827.55,1.38%,⚪ 中性觀察,1.38,5.82%,2026-03,📉 獲利侵蝕,2025
-3.1,6.63,-6.83,泰鼎-KY,4927.TW,0.0,41.1500015259,-1858.75,-289.34999999999997,-131.34,1727.41,-27.74%,⚪ 數據不足,-8.65,-13.35%,2026-03,📉 獲利侵蝕,2025
0.49,24.44,2.45,新鋼,2032.TW,10.81168806396104,16.6499996185,-1879.79,23.1,157.89,2037.68,2.25%,⚪ 中性觀察,0.56,6.08%,2026-03,⚠️ 獲利稀釋,2025
0.3,-273.08,1.18,風青,2061.TWO,0.0,47.2000007629,-1882.1599999999999,-42.45,372.73,2254.89,1.18%,⚪ 數據不足,-0.97,7.75%,2026-03,🔄 轉虧為盈,2025
0.47,-8.3,105.83,鴻準,2354.TW,11.699818616311031,64.6999969482,-1889.83,82.94999999999999,-29.85,1859.98,2.17%,⚪ 中性觀察,2.32,4.22%,2026-03,📉 獲利侵蝕,2025
-0.11,81.16,-8.84,四維航,5608.TW,0.0,16.6000003815,-1902.0900000000001,-4.3500000000000005,76.09,1978.18,N/A,⚪ 數據不足,-0.13,N/A,2026-03,⚠️ 獲利稀釋,2025
2.14,65.08,-5.67,台塑化,6505.TW,25.243903369451218,82.8000030518,-1903.8999999999999,49.2,448.72,2352.62,N/A,❌ 暫避觀望,1.04,N/A,2026-03,⚠️ 獲利稀釋,2025
0.17,16.81,1.16,業強,6124.TWO,0.0,26.8999996185,-1905.83,-43.199999999999996,160.71,2066.54,N/A,⚪ 數據不足,-0.99,N/A,2026-03,🔄 轉虧為盈,2025
-0.47,15.65,7.41,大略-KY,4804.TWO,0.0,3.2699999809,-1914.24,-41.699999999999996,-53.33,1860.91,-65.06%,⚪ 數據不足,-1.54,-7.81%,2026-03,📉 獲利侵蝕,2025
0.01,56.82,-18.66,西勝,3625.TWO,0.0,12.4499998093,-1931.19,-11.850000000000001,103.7,2034.89,-68.62%,⚪ 數據不足,-0.6,-3.42%,2026-03,🔄 轉虧為盈,2025
-0.37,-109.76,56.06,大飲,1213.TW,0.0,7.4899997711,-1943.1399999999999,-34.800000000000004,-60.87,1882.27,-19.69%,⚪ 數據不足,-0.85,-3.68%,2026-03,📉 獲利侵蝕,2025
-0.08,-122.76,-43.59,駿吉-KY,1591.TWO,0.0,0.0,-1944.5700000000002,0.0,84.31,2028.88,-116.55%,⚪ 數據不足,-2.75,-25.13%,2026-03,⚠️ 獲利稀釋,2025
3.69,178.19,44.32,鑫聯大投控,3709.TWO,3.7282020444978956,62.0,-1963.2199999999998,249.45,504.92,2468.14,5.14%,⚪ 中性觀察,7.11,8.09%,2026-03,⚠️ 獲利稀釋,2025
2.03,840.63,24.44,南電,8046.TW,169.61414790996784,1055.0,-1963.2800000000002,93.3,534.37,2497.65,N/A,❌ 暫避觀望,3.01,N/A,2026-03,⚠️ 獲利稀釋,2025
0.68,19.21,6.95,英業達,2356.TW,10.215231914387417,61.7000007629,-1983.4199999999998,90.6,44.68,2028.1,1.48%,⚪ 中性觀察,2.42,5.21%,2026-03,⚠️ 獲利稀釋,2025
3.56,23.02,18.13,鴻海,2317.TW,7.356423919478981,248.5,-1990.48,506.70000000000005,17.49,2007.97,3.28%,⚪ 中性觀察,13.61,5.88%,2026-03,⚠️ 獲利稀釋,2025
5.5,25.55,50.54,廣達,2382.TW,6.915557404326123,332.5,-1994.11,721.1999999999999,8.71,2002.82,3.76%,⚪ 中性觀察,19.45,6.33%,2026-03,⚠️ 獲利稀釋,2025
1.14,329.17,880.8,新美齊,2442.TW,1.928665836393659,14.6000003815,-2000.0500000000002,113.55000000000001,286.21,2286.26,26.98%,⚪ 中性觀察,5.24,33.43%,2026-03,⚠️ 獲利稀釋,2025
0.16,-380.0,-8.24,海光,2038.TW,0.0,11.9499998093,-2011.41,-4.3500000000000005,-56.76,1954.65,-2.86%,⚪ 數據不足,-0.56,-0.64%,2026-03,🔄 轉虧為盈,2025
-0.15,-33.64,-1.53,詠昇,6418.TWO,18.67724827359789,35.2999992371,-2015.77,28.349999999999994,-1600.0,415.77,N/A,❌ 暫避觀望,0.73,N/A,2026-03,📉 獲利侵蝕,2025
1.52,-25.31,21.23,威健,3033.TW,8.808510962957447,41.4000015259,-2019.02,70.5,122.06,2141.08,2.37%,⚪ 中性觀察,1.81,5.24%,2026-03,⚠️ 獲利稀釋,2025
0.16,-14.89,-13.12,中工,2515.TW,11.881188118811881,12.0,-2044.13,15.15,100.0,2144.13,5.82%,⚪ 中性觀察,0.4,9.34%,2026-03,⚠️ 獲利稀釋,2025
-0.26,-141.41,-51.86,申豐,6582.TW,0.0,31.2000007629,-2046.6399999999999,-24.9,-73.33,1973.31,N/A,⚪ 數據不足,-0.41,N/A,2026-03,📉 獲利侵蝕,2025
0.32,-244.52,-9.3,霹靂,8450.TWO,0.0,14.4499998093,-2051.08,-157.34999999999997,135.16,2186.24,N/A,⚪ 數據不足,-5.34,N/A,2026-03,🔄 轉虧為盈,2025
-0.45,-185.96,-17.24,英濟,3294.TWO,0.0,29.0,-2056.62,-38.25,15.09,2071.71,N/A,⚪ 數據不足,-0.49,N/A,2026-03,⚠️ 獲利稀釋,2025
0.35,72.15,10.25,東捷,8064.TWO,153.3783783783784,113.5,-2057.51,11.1,146.97,2204.48,N/A,❌ 暫避觀望,1.36,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.09,95.92,16.71,聚亨,2022.TW,0.0,7.2800002098,-2100.2200000000003,-1.7999999999999998,-800.0,1300.22,-1.47%,⚪ 數據不足,-0.02,7.21%,2026-03,📉 獲利侵蝕,2025
3.05,52.91,13.76,增你強,3028.TW,6.503719528469713,61.2000007629,-2117.8599999999997,141.15,179.82,2297.68,3.25%,⚪ 中性觀察,3.15,7.68%,2026-03,⚠️ 獲利稀釋,2025
0.03,241.18,-14.27,冠西電,2466.TW,0.0,103.0,-2122.24,-0.4500000000000004,106.25,2228.49,-53.06%,⚪ 數據不足,0.25,-4.21%,2026-03,⚠️ 獲利稀釋,2025
-0.09,-164.06,-20.25,宏益,1452.TW,0.0,11.1000003815,-2126.92,-19.8,0.0,2126.92,-7.44%,⚪ 數據不足,-0.41,0.28%,2026-03,📉 獲利侵蝕,2025
-0.13,364.71,-9.55,宏洲,1413.TW,8.598130662897196,9.1999998093,-2151.66,16.05,-30.0,2121.66,0.23%,⚪ 中性觀察,0.45,2.52%,2026-03,📉 獲利侵蝕,2025
1.33,133.62,-8.77,TPK-KY,3673.TW,7.856257933816605,63.4000015259,-2164.1,121.05000000000001,232.5,2396.6,-0.68%,⚪ 中性觀察,2.71,5.83%,2026-03,⚠️ 獲利稀釋,2025
-0.35,-41.61,-0.88,漢磊,3707.TWO,0.0,60.2000007629,-2181.0899999999997,-72.6,36.36,2217.45,-12.37%,⚪ 數據不足,-1.97,-1.01%,2026-03,⚠️ 獲利稀釋,2025
0.23,-19.9,-4.68,元禎,1725.TW,0.0,0.0,-2185.29,0.0,64.29,2249.58,0.97%,⚪ 數據不足,1.53,4.14%,2026-03,⚠️ 獲利稀釋,2025
-0.23,-55.46,11.46,康控-KY,4943.TW,0.0,7.3499999046,-2201.53,-83.25,68.06,2269.59,N/A,⚪ 數據不足,-1.88,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.15,64.65,14.02,艾姆勒,2241.TW,0.0,33.4500007629,-2206.8399999999997,-27.150000000000002,34.78,2241.62,-1.87%,⚪ 數據不足,-0.7,14.37%,2026-03,⚠️ 獲利稀釋,2025
-0.97,-34.29,0.49,台揚,2314.TW,0.0,11.3500003815,-2207.02,-196.35,-8.99,2198.03,-21.07%,⚪ 數據不足,-6.11,2.93%,2026-03,📉 獲利侵蝕,2025
0.15,-72.16,-16.5,威致,2028.TW,21.14864813310811,15.6499996185,-2221.92,11.1,114.29,2336.21,3.23%,❌ 暫避觀望,0.28,5.49%,2026-03,⚠️ 獲利稀釋,2025
0.24,-280.95,4.19,光鋐,4956.TW,0.0,33.4000015259,-2229.66,-38.7,209.09,2438.75,N/A,⚪ 數據不足,-0.8,N/A,2026-03,🔄 轉虧為盈,2025
-0.58,42.24,-21.61,柏承,6141.TW,0.0,48.7999992371,-2236.37,-130.50000000000003,-1833.33,403.04,N/A,⚪ 數據不足,-4.65,N/A,2026-03,📉 獲利侵蝕,2025
-0.05,100.65,-87.0,川飛,1516.TW,0.0,14.0,-2246.76,0.0,-66.67,2180.09,-14.33%,⚪ 數據不足,0.04,5.36%,2026-03,📉 獲利侵蝕,2025
0.52,-347.22,22.39,久陽,5011.TWO,0.0,18.1000003815,-2259.5699999999997,-46.5,292.59,2552.16,N/A,⚪ 數據不足,-1.61,N/A,2026-03,🔄 轉虧為盈,2025
-0.49,-228.57,-9.62,佳凌,4976.TW,0.0,35.0,-2279.75,-69.45,-220.0,2059.75,N/A,⚪ 數據不足,-1.88,N/A,2026-03,📉 獲利侵蝕,2025
-0.23,-64.15,229.42,台端,3432.TW,0.0,14.3000001907,-2319.19,-32.1,-35.29,2283.9,-20.55%,⚪ 數據不足,-0.87,13.78%,2026-03,📉 獲利侵蝕,2025
-0.41,-29.83,-13.41,台聚,1304.TW,0.0,12.25,-2334.7999999999997,-93.89999999999999,30.19,2364.99,-4.30%,⚪ 數據不足,-2.6,5.34%,2026-03,⚠️ 獲利稀釋,2025
-0.49,-148.28,0.61,台亞,2340.TW,0.0,32.0499992371,-2357.48,-108.15,37.18,2394.66,-33.43%,⚪ 數據不足,-2.88,-9.53%,2026-03,⚠️ 獲利稀釋,2025
0.58,-15.3,-0.73,和碩,4938.TW,8.118811606498648,90.1999969482,-2365.58,166.65,-64.2,2301.38,1.39%,⚪ 中性觀察,5.39,4.09%,2026-03,📉 獲利侵蝕,2025
-0.7,41.55,25.06,力銘,3593.TW,0.0,10.1499996185,-2396.9500000000003,-69.89999999999999,-52.17,2344.78,-22.91%,⚪ 數據不足,-1.4,-4.13%,2026-03,📉 獲利侵蝕,2025
-0.81,-53.09,-11.5,國際中橡,2104.TW,0.0,10.3000001907,-2413.2599999999998,-135.29999999999998,-233.33,2179.93,-24.71%,⚪ 數據不足,-4.28,-13.28%,2026-03,📉 獲利侵蝕,2025
-0.04,2.56,10.62,建達,6118.TWO,23.4375,15.0,-2450.13,9.6,-233.33,2216.8,N/A,❌ 暫避觀望,0.4,N/A,2026-03,📉 獲利侵蝕,2025
-0.1,-108.06,-37.56,中鴻,2014.TW,0.0,16.5,-2517.9,-48.300000000000004,33.33,2551.23,-6.17%,⚪ 數據不足,-1.29,-3.67%,2026-03,⚠️ 獲利稀釋,2025
-0.16,-315.38,-12.03,中鋼,2002.TW,0.0,18.7999992371,-2519.4300000000003,-12.45,-900.0,1619.43,0.47%,⚪ 數據不足,-0.29,4.83%,2026-03,📉 獲利侵蝕,2025
1.35,9.87,15.75,蜜望實,8043.TWO,56.83760683760684,133.0,-2523.11,35.099999999999994,535.48,3058.59,N/A,❌ 暫避觀望,1.67,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.15,-171.43,-18.05,達運,6120.TW,0.0,11.8000001907,-2527.23,-9.45,-400.0,2127.23,N/A,⚪ 數據不足,-0.19,N/A,2026-03,📉 獲利侵蝕,2025
1.52,0.0,3.25,全科,3209.TW,0.0,0.0,-2535.0800000000004,0.0,61.7,2596.78,3.28%,⚪ 數據不足,3.02,4.62%,2026-03,⚠️ 獲利稀釋,2025
0.0,100.0,21.05,凱崴,5498.TWO,0.0,50.2999992371,-2546.22,-5.25,100.0,2646.22,N/A,⚪ 數據不足,0.0,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.21,-29.51,-16.83,華夏,1305.TW,0.0,11.8999996185,-2579.56,-64.35,54.35,2633.91,-10.28%,⚪ 數據不足,-1.58,0.65%,2026-03,⚠️ 獲利稀釋,2025
-0.15,-5100.0,-6.44,東聯,1710.TW,0.0,16.0499992371,-2640.98,-30.599999999999994,-27.27,2613.71,-6.86%,⚪ 數據不足,-1.01,-1.71%,2026-03,📉 獲利侵蝕,2025
-0.13,47.45,-9.71,勝昱,4304.TWO,0.0,17.2000007629,-2680.17,-47.85,71.74,2751.91,-15.57%,⚪ 數據不足,-1.16,5.19%,2026-03,⚠️ 獲利稀釋,2025
0.03,18.33,31.28,聯發,1459.TW,9.775641025641026,15.25,-2694.89,23.400000000000002,104.76,2799.65,6.56%,⚪ 中性觀察,0.81,15.20%,2026-03,⚠️ 獲利稀釋,2025
-0.16,-143.48,-9.63,華紙,1905.TW,0.0,13.1499996185,-2732.48,-32.1,48.39,2780.87,-6.00%,⚪ 數據不足,-0.56,4.37%,2026-03,⚠️ 獲利稀釋,2025
0.26,-6.32,-6.78,磐亞,4707.TWO,12.731707503170732,26.1000003815,-2772.3,30.749999999999996,18.18,2790.48,-7.50%,⚪ 中性觀察,0.89,-0.45%,2026-03,⚠️ 獲利稀釋,2025
0.17,-10.52,22.7,光明,4420.TWO,2.482865948542056,39.8499984741,-2840.54,240.75,-96.52,2744.02,-0.60%,⚪ 中性觀察,5.53,4.67%,2026-03,📉 獲利侵蝕,2025
-0.2,-233.33,-7.04,聯昌,2431.TW,0.0,9.9600000381,-2873.6800000000003,-46.80000000000001,-81.82,2791.86,-168.74%,⚪ 數據不足,-2.1,-118.71%,2026-03,📉 獲利侵蝕,2025
-1.21,-118.67,2.29,泰茂,2230.TWO,0.0,21.3999996185,-2921.9399999999996,-39.449999999999996,-811.76,2110.18,-8.09%,⚪ 數據不足,-1.05,2.81%,2026-03,📉 獲利侵蝕,2025
1.76,72.45,39.08,遠雄,5522.TW,5.897683250395752,61.0999984741,-2949.03,155.4,833.33,3782.36,N/A,⚪ 中性觀察,7.45,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.28,100.0,8.81,建暐,8092.TWO,0.0,12.6999998093,-2956.2,-13.95,20.0,2976.2,N/A,⚪ 數據不足,0.0,N/A,2026-03,⚠️ 獲利稀釋,2025
3.06,43.19,108.39,緯創,3231.TW,8.012394864984506,181.0,-2963.35,338.85,64.67,3028.02,3.53%,⚪ 中性觀察,9.04,5.62%,2026-03,⚠️ 獲利稀釋,2025
1.77,-7.97,-3.49,聯強,2347.TW,7.374485471119343,89.5999984741,-3005.58,182.24999999999997,60.91,3066.49,2.54%,⚪ 中性觀察,5.08,4.26%,2026-03,⚠️ 獲利稀釋,2025
-0.14,-300.0,-16.67,官田鋼,2017.TW,0.0,8.6700000763,-3022.19,-16.200000000000003,-18.18,3004.01,-20.14%,⚪ 數據不足,-0.56,-2.98%,2026-03,📉 獲利侵蝕,2025
0.26,-117.39,8.52,鑫科,3663.TWO,644.4444444444446,58.0,-3065.02,1.3499999999999996,188.89,3253.91,-0.74%,❌ 暫避觀望,-0.08,2.83%,2026-03,🔄 轉虧為盈,2025
0.08,32.76,-19.85,聯成,1313.TW,0.0,11.75,-3086.7,-29.4,142.11,3228.81,-3.51%,⚪ 數據不足,-1.17,1.59%,2026-03,🔄 轉虧為盈,2025
-0.77,-939.13,31.04,泰谷,3339.TWO,0.0,42.3499984741,-3087.86,-83.25,-356.25,2731.61,-15.06%,⚪ 數據不足,-2.0,7.87%,2026-03,📉 獲利侵蝕,2025
1.22,195.71,2.05,益登,3048.TW,10.436590595197506,50.2000007629,-3115.22,72.14999999999999,171.11,3286.33,1.71%,⚪ 中性觀察,2.01,3.50%,2026-03,⚠️ 獲利稀釋,2025
-0.6,-84.27,-8.3,旭品,3325.TWO,0.0,11.1000003815,-3117.91,-60.75,-38.1,3079.81,-15.74%,⚪ 數據不足,-1.64,2.22%,2026-03,📉 獲利侵蝕,2025
3.3,39.35,13.46,大聯大,3702.TW,6.984334203655353,107.0,-3128.53,229.8,192.04,3320.57,2.13%,⚪ 中性觀察,5.77,4.26%,2026-03,⚠️ 獲利稀釋,2025
1.57,-98.58,-70.37,欣巴巴,9906.TW,0.0,38.5499992371,-3141.83,-26.549999999999997,257.0,3398.83,N/A,⚪ 數據不足,0.09,N/A,2026-03,⚠️ 獲利稀釋,2025
8.41,229.88,95.09,南亞科,2408.TW,66.24649859943978,473.0,-3232.7,107.1,1434.92,4667.62,39.15%,❌ 暫避觀望,2.13,49.05%,2026-03,⚠️ 獲利稀釋,2025
-0.05,82.98,250.8,馥鴻,5345.TWO,0.0,20.5499992371,-3285.71,-14.1,50.0,3335.71,N/A,⚪ 數據不足,-0.32,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.12,-46.52,11.63,全達,8068.TWO,4.476584022038567,16.25,-3361.46,54.449999999999996,-400.0,2961.46,N/A,⚪ 中性觀察,1.23,N/A,2026-03,📉 獲利侵蝕,2025
0.27,-6.98,-7.81,國碩,2406.TW,0.0,26.5,-3373.7,-34.95,242.11,3615.81,-2.28%,⚪ 數據不足,-0.92,11.28%,2026-03,🔄 轉虧為盈,2025
1.04,962.5,55.8,品安,8088.TWO,14.494772987491286,41.5999984741,-3388.42,43.05000000000001,700.0,4088.42,N/A,⚪ 中性觀察,1.7,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.19,-425.64,-7.28,吉源-KY,8488.TW,0.0,9.9399995804,-3427.4,-84.74999999999999,34.48,3461.88,N/A,⚪ 數據不足,-2.05,N/A,2026-03,⚠️ 獲利稀釋,2025
-0.28,-161.9,-5.8,雄順,2073.TWO,0.0,25.1000003815,-3468.75,-15.9,-2900.0,568.75,-1.32%,⚪ 數據不足,-0.39,10.83%,2026-03,📉 獲利侵蝕,2025
-0.3,-95.77,-17.19,愛地雅,8933.TWO,0.0,4.4699997902,-3476.9100000000003,-52.65,-36.36,3440.55,N/A,⚪ 數據不足,-1.39,N/A,2026-03,📉 獲利侵蝕,2025
-0.68,-2.19,1.31,嘉鋼,2067.TWO,0.0,4.8800001144,-3499.94,-111.45,-7.94,3492.0,-9.19%,⚪ 數據不足,-2.8,7.03%,2026-03,📉 獲利侵蝕,2025
-0.58,-86.55,20.89,晶呈科技,4768.TWO,0.0,301.0,-3556.49,-4.049999999999999,-3000.0,556.49,4.95%,⚪ 數據不足,0.39,16.79%,2026-03,📉 獲利侵蝕,2025
10.76,143.64,39.88,凌航,3135.TW,8.386075949367088,159.0,-3614.26,284.40000000000003,1800.0,5414.26,16.62%,⚪ 中性觀察,6.33,19.12%,2026-03,⚠️ 獲利稀釋,2025
1.88,7.83,16.23,鈺創,5351.TWO,0.0,106.0,-3618.0699999999997,-40.5,398.36,4016.43,N/A,⚪ 數據不足,-1.53,N/A,2026-03,🔄 轉虧為盈,2025
0.0,-622.22,-3.86,晉椿,2064.TWO,0.0,12.3000001907,-3712.18,-62.55,100.0,3812.18,-0.79%,⚪ 數據不足,-1.3,5.67%,2026-03,⚠️ 獲利稀釋,2025
0.1,-136.36,3.45,菱生,2369.TW,0.0,29.2000007629,-3811.18,-39.0,130.0,3941.18,-3.16%,⚪ 數據不足,-1.05,2.66%,2026-03,🔄 轉虧為盈,2025
-0.01,0.0,17.25,尚立,3360.TWO,0.0,14.3000001907,-3823.03,-24.150000000000002,100.0,3923.03,0.87%,⚪ 數據不足,-0.48,3.88%,2026-03,⚠️ 獲利稀釋,2025
-0.13,-85.71,-10.18,統懋,2434.TW,875.7142748157142,61.2999992371,-3854.21,1.05,-134.21,3720.0,-176.58%,❌ 暫避觀望,0.02,-37.47%,2026-03,📉 獲利侵蝕,2025
-0.07,-291.67,-50.21,合騏*,8937.TWO,0.0,28.7000007629,-3891.97,-64.05000000000001,0.0,3891.97,N/A,⚪ 數據不足,-0.71,N/A,2026-03,📉 獲利侵蝕,2025
