name,prev_eps_yoy,prev_year,date,status,advice,prev_eps,eps,prev_rev_yoy,pe,est_price,symbol,price,gm,rev_yoy,expansion,om,eps_yoy
南紡,55.88,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.15,-0.05,-16.11,0.0,-4.2,1440.TW,14.3000001907,7.45%,1137.15,-1137.15,-4.90%,0.0
永捷,-245.95,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.54,-0.02,85.08,0.0,-0.3000000000000011,4714.TWO,12.0,-12.82%,1033.1,-1138.98,-39.60%,-105.88
桂田文創,-70.0,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.34,-0.04,20.96,0.0,-11.700000000000001,4806.TWO,10.25,46.90%,1201.0,-1141.0,-39.20%,60.0
研通,-90.74,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.05,0.14,19.77,0.0,-1.7999999999999996,6229.TWO,26.75,N/A,1190.45,-1150.45,N/A,40.0
建��,4.7,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.01,1.2,8.17,5.588516892430623,156.75,3046.TW,58.4000015259,N/A,1163.07,-1154.96,N/A,8.11
榮星,28.3,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.68,0.08,-0.95,0.0,-1.3499999999999996,1617.TW,24.7000007629,N/A,1325.24,-1158.57,N/A,166.67
必應,51.64,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,9.13,1.42,38.99,3.889161503276116,305.85,6625.TW,79.3000030518,N/A,1768.76,-1158.76,N/A,610.0
巨漢,18.74,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,10.62,6.72,24.87,14.617486338797816,384.29999999999995,6903.TWO,374.5,N/A,1727.49,-1163.49,N/A,564.0
亞翔,63.03,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,30.51,9.45,19.04,13.805503439649781,959.4,6139.TW,883.0,N/A,1315.37,-1166.03,N/A,149.34
台化,-1750.0,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.99,1.07,-17.66,0.0,-31.499999999999993,1326.TW,63.2999992371,4.05%,2606.42,-1168.92,-1.33%,1437.5
華盈,-134.48,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.1,-0.07,10.06,0.0,-6.0,3520.TWO,17.0499992371,N/A,724.03,-1174.03,N/A,-450.0
江申,-22.09,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,3.21,-0.82,-14.6,10.354938036126542,97.2,1525.TW,67.0999984741,20.24%,977.75,-1180.25,6.22%,-202.5
晟鈦,-407.14,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.43,0.55,13.3,0.0,-13.799999999999999,3229.TW,39.0999984741,10.48%,1868.89,-1183.18,5.07%,685.71
安力-KY,-24.07,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.67,-0.44,18.08,0.0,-14.4,5223.TWO,25.0499992371,N/A,410.26,-1190.26,N/A,-780.0
訊芯-KY,-35.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.26,-1.45,45.18,0.0,-52.05,6451.TW,496.5,N/A,1167.83,-1205.6899999999998,N/A,-37.86
大魯閣,1502.33,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,6.03,-0.54,4.63,3.0606059835353534,74.25,1432.TW,15.1499996185,34.83%,32.83,-1212.83,-28.70%,-1180.0
金寶,-4.59,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.05,0.35,-0.55,12.178570883607144,42.0,2312.TW,34.0999984741,5.36%,1226.55,-1226.55,1.66%,0.0
中光電,-54.76,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.95,-0.3,-0.23,71.16279306341086,19.349999999999998,5371.TWO,91.8000030518,N/A,530.2,-1230.2,N/A,-700.0
由田,-49.53,2025,2026-03,🏰 高護城河,❌ 暫避觀望,2.67,-0.81,-9.54,126.19047619047622,28.349999999999994,3455.TWO,238.5,53.12%,-20.19,-1236.95,6.13%,-1257.14
藝舍-KY,-106.76,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.2,-0.43,-68.65,0.0,-16.200000000000003,2724.TWO,11.8000001907,16.85%,264.19,-1239.19,-24.14%,-975.0
力積電,-14.2,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.86,3.36,4.48,0.0,-19.050000000000004,6770.TW,70.0999984741,N/A,2631.9,-1243.44,N/A,1388.46
台富,-1277.78,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.12,-0.2,-5.33,0.0,-39.0,1454.TW,12.9499998093,N/A,1050.66,-1250.66,N/A,-200.0
擎亞,-72.78,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.89,1.9,22.83,39.11392405063291,59.25,8096.TWO,154.5,N/A,1328.22,-1252.29,N/A,75.93
榮科,-56.76,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-3.48,0.13,-11.09,0.0,-137.7,4989.TW,99.9000015259,N/A,1381.51,-1261.81,N/A,119.7
承啟,-130.48,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.32,0.62,2.17,0.0,-31.049999999999997,2425.TW,39.9000015259,8.50%,1357.18,-1269.3000000000002,0.94%,87.88
根基,34.08,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,9.52,1.43,51.01,4.427157073356907,318.15000000000003,2546.TW,93.9000015259,9.56%,1263.41,-1269.95,7.58%,-6.54
建漢,6600.0,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.68,-0.54,16.55,7.046783737280702,51.3,3062.TW,24.1000003815,1.56%,1147.67,-1271.67,-12.63%,-124.0
新鉅科,173.02,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.86,-0.27,19.21,4.379905748587127,95.55,3630.TWO,27.8999996185,4.18%,1327.87,-1277.87,-22.27%,50.0
桓鼎-KY,54.46,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.52,-0.75,-10.68,0.0,-97.8,5543.TWO,28.2000007629,N/A,878.17,-1278.17,N/A,-400.0
和桐,19.51,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.5,0.23,16.5,14.500000293461538,19.5,1714.TW,18.8500003815,14.20%,1454.03,-1279.03,8.91%,175.0
蔚華科,-20.55,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-2.68,-0.15,-31.79,0.0,-91.95000000000002,3055.TW,176.0,16.83%,1372.33,-1295.4099999999999,-125.48%,76.92
昇貿,-4.59,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.16,1.73,29.36,14.762443438914028,132.6,3305.TW,130.5,13.39%,1339.04,-1299.87,3.80%,39.17
安馳,-44.71,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,2.3,2.83,69.32,23.74083092276284,61.349999999999994,3528.TW,97.0999984741,12.45%,1340.02,-1299.92,8.05%,40.1
佳龍,134.62,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.54,0.05,26.06,0.0,-2.8499999999999983,9955.TW,26.4500007629,N/A,1447.14,-1305.47,N/A,141.67
和大,-491.43,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.74,-0.52,-8.7,0.0,-108.30000000000001,1536.TW,51.2000007629,-3.41%,1296.21,-1336.75,-18.43%,-40.54
福華,-17.44,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.01,-0.16,10.43,0.0,-34.05,8085.TWO,11.8500003815,N/A,1380.15,-1339.41,N/A,40.74
福永生技,-145.21,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.33,-0.52,10.78,0.0,-23.400000000000002,4183.TWO,13.5,13.67%,211.07,-1351.07,-6.40%,-1140.0
山隆,-82.6,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-6.25,-1.37,-24.55,0.0,-224.55,2616.TW,13.5500001907,7.55%,1362.88,-1351.1200000000001,-10.37%,11.76
陽程,120.0,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.48,-0.2,43.43,0.0,-19.8,3498.TWO,123.0,41.15%,1433.26,-1351.8899999999999,17.10%,81.37
雲豹能源,-150.36,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-4.2,-0.99,96.9,0.0,-23.400000000000002,6869.TW,73.0,N/A,1397.45,-1352.31,N/A,45.14
中茂,-22.22,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.43,-0.36,-21.87,0.0,-50.25,5205.TWO,22.6000003815,N/A,1344.23,-1353.32,N/A,-9.09
銘旺科,9.68,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.4,-0.45,59.22,0.0,-51.9,2429.TW,44.1500015259,4.20%,1239.51,-1353.8,-24.63%,-114.29
達航科技,32.41,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.73,-0.21,12.25,0.0,-39.599999999999994,4577.TWO,86.0,23.60%,1430.94,-1357.19,7.93%,73.75
倍力,-29.6,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.16,1.95,-22.72,8.6195999000843,142.35,6874.TWO,81.8000030518,N/A,1437.19,-1360.3400000000001,N/A,76.85
寶隆,-96.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.01,-0.03,-3.11,0.0,-8.25,1906.TW,11.3000001907,12.71%,1186.57,-1386.57,7.26%,-200.0
精技,18.73,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.17,1.17,18.17,7.376654541167269,124.65,2414.TW,61.2999992371,8.10%,1442.9,-1400.22,2.38%,42.68
鏵友益,-47.75,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.59,-0.65,0.0,309.75609756097566,6.149999999999999,6877.TWO,127.0,N/A,3.74,-1403.74,N/A,-1400.0
元晶,-433.33,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-6.24,-0.2,-59.56,0.0,-135.45,6443.TW,31.75,N/A,1417.06,-1404.02,N/A,13.04
常珵,-394.74,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.14,-0.72,19.38,0.0,-53.699999999999996,8097.TWO,57.5999984741,N/A,123.71,-1407.04,N/A,-1283.33
群創,-96.3,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.03,0.2,4.72,221.37929982137928,4.3500000000000005,3481.TW,64.1999969482,9.08%,1474.18,-1407.51,-2.06%,66.67
台榮,-93.16,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.08,-0.17,-4.37,0.0,-1.05,1220.TW,11.8500003815,8.16%,1337.58,-1407.58,-0.43%,-70.0
高僑,-95.24,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.05,0.23,-26.42,0.0,-11.25,6234.TWO,45.6500015259,N/A,1436.78,-1415.73,N/A,21.05
台肥,-52.74,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.95,0.19,1.81,17.258065063046594,41.85,1722.TW,48.1500015259,15.30%,1515.35,-1425.35,3.04%,90.0
華立,1.84,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,8.84,2.47,-2.3,5.830972615675165,317.7,3010.TW,123.5,8.77%,1469.21,-1441.89,5.39%,27.32
漢翔,-66.09,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.78,0.28,-9.88,45.271319012325584,19.35,2634.TW,58.4000015259,8.73%,1466.61,-1454.61,4.51%,12.0
森崴能源,-1744.48,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-60.0,-6.73,32.68,0.0,-1955.4,6806.TW,3.5099999905,N/A,320.49,-1455.8700000000001,N/A,-1135.38
淘帝-KY,-1292.86,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.68,-0.22,-17.32,0.0,-35.849999999999994,2929.TW,5.8400001526,-8.18%,465.92,-1465.92,-26.63%,-1000.0
海德威,-632.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.33,-0.09,-5.19,0.0,-62.699999999999996,3268.TWO,21.7000007629,7.59%,1421.55,-1471.55,-1.94%,-50.0
其陽,-26.97,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.65,-0.32,9.25,43.589743589743584,17.55,3564.TWO,51.0,20.85%,317.07,-1483.74,1.19%,-1166.67
弘憶股,-33.61,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,1.74,1.03,18.67,19.895469851602787,43.050000000000004,3312.TW,57.0999984741,5.61%,1501.41,-1503.3100000000002,2.63%,-1.9
康那香,-28.57,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.43,-0.52,-9.24,0.0,-74.85000000000001,9919.TW,13.8999996185,N/A,1203.48,-1511.48,N/A,-308.0
燁興,-9.8,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-2.24,-0.45,-23.43,0.0,-78.0,2007.TW,7.2199997902,-29.22%,1493.25,-1511.67,-33.95%,-18.42
綠河-KY,-15.31,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-10.06,-3.3,-33.25,0.0,-311.84999999999997,8444.TWO,5.1399998665,N/A,1526.05,-1518.97,N/A,7.08
新復興,-112.33,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.25,0.05,-89.32,0.0,-71.10000000000001,4909.TWO,43.0999984741,-26.90%,1549.58,-1524.58,-63.96%,25.0
谷崧,-88.24,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.02,0.03,-11.24,0.0,-4.3500000000000005,3607.TW,16.2000007629,N/A,1686.17,-1577.3500000000001,N/A,108.82
台苯,-90.28,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.37,-0.94,-24.07,0.0,-59.25,1310.TW,11.1000003815,-7.37%,1403.29,-1579.76,-10.27%,-176.47
宅配通,-940.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.04,-0.75,-5.97,0.0,-42.300000000000004,2642.TW,20.75,N/A,1551.34,-1601.34,N/A,-50.0
GIS-KY,-269.57,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.79,-0.61,-4.58,0.0,-27.900000000000002,6456.TW,66.5999984741,N/A,1419.09,-1604.8,N/A,-185.71
達麗,-23.95,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.84,3.53,-22.64,6.572463546971015,103.49999999999999,6177.TW,45.3499984741,N/A,4257.65,-1636.2199999999998,N/A,2621.43
新建,26.8,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.23,0.25,7.45,5.69958863436214,36.449999999999996,2516.TW,13.8500003815,6.67%,1623.81,-1640.48,4.30%,-16.67
資拓宏宇,11.76,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.08,0.16,-2.37,11.204481792717086,53.550000000000004,6614.TW,40.0,N/A,1790.08,-1656.04,N/A,134.04
全球傳動,85.65,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.66,-0.19,11.55,0.0,-33.0,4540.TW,61.0,16.55%,1730.48,-1658.02,-1.35%,72.46
首利,-25.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.03,-0.03,-34.37,0.0,-0.9,1471.TW,10.6499996185,5.75%,1550.22,-1662.22,-72.91%,-112.0
台康生技,-8.77,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-2.51,-0.47,-0.38,0.0,-99.9,6589.TW,50.7000007629,N/A,1697.41,-1687.6100000000001,N/A,9.8
工信,2500.0,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.52,0.13,27.32,9.051724137931034,17.400000000000002,5521.TW,10.5,N/A,2449.06,-1699.06,N/A,750.0
熙特爾-創,674.7,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.9,3.64,885.03,9.539473684210526,228.00000000000003,7740.TW,145.0,N/A,1881.49,-1713.84,N/A,167.65
緯穎,124.43,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,275.06,75.95,163.68,7.48742143059765,10046.849999999999,6669.TW,5015.0,N/A,1762.07,-1717.95,N/A,44.12
競國,-194.62,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.88,-1.08,-18.04,0.0,-54.449999999999996,6108.TW,18.3500003815,N/A,1545.42,-1737.31,N/A,-191.89
展�眥篕�,-8.03,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,4.2,1.14,14.84,5.270655270655271,157.95,6776.TW,55.5,N/A,1753.18,-1740.3100000000002,N/A,12.87
台達化,-91.07,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.07,-0.53,-22.22,0.0,-49.2,1309.TW,15.0500001907,3.28%,1492.03,-1770.6,-4.04%,-278.57
順天,-32.16,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.4,1.0,-49.22,10.85000038145,30.0,5525.TW,21.7000007629,N/A,2677.35,-1777.35,N/A,900.0
中鋼構,18.15,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.19,0.66,6.36,5.507343124165554,112.35000000000001,2013.TW,41.25,4.40%,1790.44,-1785.68,2.40%,4.76
慕康生醫,66.67,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.35,-0.22,-3.62,27.203388537457627,8.85,5398.TWO,16.0499992371,N/A,1776.48,-1786.48,N/A,-10.0
久正,-250.0,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.03,-0.06,13.22,0.0,-2.1,6167.TWO,12.0500001907,N/A,1692.31,-1792.31,N/A,-100.0
兆赫,57.52,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.96,0.41,-0.05,0.0,-47.55,2485.TW,50.0,15.28%,1989.87,-1821.54,2.18%,168.33
仁寶,-39.91,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,1.38,0.45,-16.78,10.08571406774286,52.49999999999999,2324.TW,35.2999992371,5.82%,1827.55,-1837.55,1.38%,-10.0
泰鼎-KY,6.63,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-8.65,-3.1,-6.83,0.0,-289.34999999999997,4927.TW,42.0,-13.35%,1727.41,-1858.75,-27.74%,-131.34
新鋼,24.44,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.56,0.49,2.45,10.681818677207792,23.1,2032.TW,16.4500007629,6.08%,2037.68,-1879.79,2.25%,157.89
風青,-273.08,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.97,0.3,1.18,0.0,-42.45,2061.TWO,80.0,7.75%,2254.89,-1882.1599999999999,1.18%,372.73
鴻準,-8.3,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,2.32,0.47,105.83,10.2893311981736,82.94999999999999,2354.TW,56.9000015259,4.22%,1859.98,-1889.83,2.17%,-29.85
四維航,81.16,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.13,-0.11,-8.84,0.0,-4.3500000000000005,5608.TW,14.5,N/A,1978.18,-1902.0900000000001,N/A,76.09
台塑化,65.08,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.04,2.14,-5.67,17.68292682926829,49.2,6505.TW,58.0,N/A,2352.62,-1903.8999999999999,N/A,448.72
業強,16.81,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.99,0.17,1.16,0.0,-43.199999999999996,6124.TWO,29.6000003815,N/A,2066.54,-1905.83,N/A,160.71
大略-KY,15.65,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.54,-0.47,7.41,0.0,-41.699999999999996,4804.TWO,3.2699999809,-7.81%,1860.91,-1914.24,-65.06%,-53.33
西勝,56.82,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.6,0.01,-18.66,0.0,-11.850000000000001,3625.TWO,18.6499996185,-3.42%,2034.89,-1931.19,-68.62%,103.7
大飲,-109.76,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.85,-0.37,56.06,0.0,-34.800000000000004,1213.TW,7.5599999428,-3.68%,1882.27,-1943.1399999999999,-19.69%,-60.87
駿吉-KY,-122.76,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-2.75,-0.08,-43.59,0.0,0.0,1591.TWO,0.0,-25.13%,2028.88,-1944.5700000000002,-116.55%,84.31
鑫聯大投控,178.19,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,7.11,3.69,44.32,4.467829407805172,249.45,3709.TWO,74.3000030518,8.09%,2468.14,-1963.2199999999998,5.14%,504.92
南電,840.63,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,3.01,2.03,24.44,165.59485530546624,93.3,8046.TW,1030.0,N/A,2497.65,-1963.2800000000002,N/A,534.37
英業達,19.21,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.42,0.68,6.95,10.827814822168873,90.6,2356.TW,65.4000015259,5.21%,2028.1,-1983.4199999999998,1.48%,44.68
鴻海,23.02,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,13.61,3.56,18.13,7.015985790408526,506.70000000000005,2317.TW,237.0,5.88%,2007.97,-1990.48,3.28%,17.49
廣達,25.55,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,19.45,5.5,50.54,7.757903494176373,721.1999999999999,2382.TW,373.0,6.33%,2002.82,-1994.11,3.76%,8.71
新美齊,329.17,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,5.24,1.14,880.8,2.556142718824306,113.55000000000001,2442.TW,19.3500003815,33.43%,2286.26,-2000.0500000000002,26.98%,286.21
海光,-380.0,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.56,0.16,-8.24,0.0,-4.3500000000000005,2038.TW,13.3000001907,-0.64%,1954.65,-2011.41,-2.86%,-56.76
詠昇,-33.64,2025,2026-03,📉 獲利侵蝕,❌ 暫避觀望,0.73,-0.15,-1.53,17.989417989417994,28.349999999999994,6418.TWO,34.0,N/A,415.77,-2015.77,N/A,-1600.0
威健,-25.31,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,1.81,1.52,21.23,10.510638622531914,70.5,3033.TW,49.4000015259,5.24%,2141.08,-2019.02,2.37%,122.06
中工,-14.89,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,0.4,0.16,-13.12,13.861386138613861,15.15,2515.TW,14.0,9.34%,2144.13,-2044.13,5.82%,100.0
申豐,-141.41,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.41,-0.26,-51.86,0.0,-24.9,6582.TW,32.9000015259,N/A,1973.31,-2046.6399999999999,N/A,-73.33
霹靂,-244.52,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-5.34,0.32,-9.3,0.0,-157.34999999999997,8450.TWO,15.4499998093,N/A,2186.24,-2051.08,N/A,135.16
英濟,-185.96,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.49,-0.45,-17.24,0.0,-38.25,3294.TWO,38.6500015259,N/A,2071.71,-2056.62,N/A,15.09
東捷,72.15,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,1.36,0.35,10.25,175.67567567567568,11.1,8064.TWO,130.0,N/A,2204.48,-2057.51,N/A,146.97
聚亨,95.92,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.02,-0.09,16.71,0.0,-1.7999999999999998,2022.TW,8.0200004578,7.21%,1300.22,-2100.2200000000003,-1.47%,-800.0
增你強,52.91,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,3.15,3.05,13.76,8.246546065260361,141.15,3028.TW,77.5999984741,7.68%,2297.68,-2117.8599999999997,3.25%,179.82
冠西電,241.18,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,0.25,0.03,-14.27,0.0,-0.4500000000000004,2466.TW,92.5999984741,-4.21%,2228.49,-2122.24,-53.06%,106.25
宏益,-164.06,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.41,-0.09,-20.25,0.0,-19.8,1452.TW,11.75,0.28%,2126.92,-2126.92,-7.44%,0.0
宏洲,364.71,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,0.45,-0.13,-9.55,8.813084397383177,16.05,1413.TW,9.4300003052,2.52%,2121.66,-2151.66,0.23%,-30.0
TPK-KY,133.62,2025,2026-03,⚠️ 獲利稀釋,⚪ 中性觀察,2.71,1.33,-8.77,9.417596034696405,121.05000000000001,3673.TW,76.0,5.83%,2396.6,-2164.1,-0.68%,232.5
漢磊,-41.61,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.97,-0.35,-0.88,0.0,-72.6,3707.TWO,81.5,-1.01%,2217.45,-2181.0899999999997,-12.37%,36.36
元禎,-19.9,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,1.53,0.23,-4.68,0.0,0.0,1725.TW,0.0,4.14%,2249.58,-2185.29,0.97%,64.29
康控-KY,-55.46,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-1.88,-0.23,11.46,0.0,-83.25,4943.TW,8.6300001144,N/A,2269.59,-2201.53,N/A,68.06
艾姆勒,64.65,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-0.7,-0.15,14.02,0.0,-27.150000000000002,2241.TW,43.0999984741,14.37%,2241.62,-2206.8399999999997,-1.87%,34.78
台揚,-34.29,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-6.11,-0.97,0.49,0.0,-196.35,2314.TW,13.6999998093,2.93%,2198.03,-2207.02,-21.07%,-8.99
威致,-72.16,2025,2026-03,⚠️ 獲利稀釋,❌ 暫避觀望,0.28,0.15,-16.5,21.756757272297296,11.1,2028.TW,16.1000003815,5.49%,2336.21,-2221.92,3.23%,114.29
光鋐,-280.95,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-0.8,0.24,4.19,0.0,-38.7,4956.TW,38.4500007629,N/A,2438.75,-2229.66,N/A,209.09
柏承,42.24,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-4.65,-0.58,-21.61,0.0,-130.50000000000003,6141.TW,35.0,N/A,403.04,-2236.37,N/A,-1833.33
川飛,100.65,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,0.04,-0.05,-87.0,0.0,0.0,1516.TW,18.5499992371,5.36%,2180.09,-2246.76,-14.33%,-66.67
久陽,-347.22,2025,2026-03,🔄 轉虧為盈,⚪ 數據不足,-1.61,0.52,22.39,0.0,-46.5,5011.TWO,24.1000003815,N/A,2552.16,-2259.5699999999997,N/A,292.59
佳凌,-228.57,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.88,-0.49,-9.62,0.0,-69.45,4976.TW,37.0499992371,N/A,2059.75,-2279.75,N/A,-220.0
台端,-64.15,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-0.87,-0.23,229.42,0.0,-32.1,3432.TW,18.3999996185,13.78%,2283.9,-2319.19,-20.55%,-35.29
台聚,-29.83,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-2.6,-0.41,-13.41,0.0,-93.89999999999999,1304.TW,14.1999998093,5.34%,2364.99,-2334.7999999999997,-4.30%,30.19
台亞,-148.28,2025,2026-03,⚠️ 獲利稀釋,⚪ 數據不足,-2.88,-0.49,0.61,0.0,-108.15,2340.TW,36.9000015259,-9.53%,2394.66,-2357.48,-33.43%,37.18
和碩,-15.3,2025,2026-03,📉 獲利侵蝕,⚪ 中性觀察,5.39,0.58,-0.73,7.4077410487668764,166.65,4938.TW,82.3000030518,4.09%,2301.38,-2365.58,1.39%,-64.2
力銘,41.55,2025,2026-03,📉 獲利侵蝕,⚪ 數據不足,-1.4,-0.7,25.06,0.0,-69.89999999999999,3593.TW,14.6999998093,-4.13%,2344.78,-2396.9500000000003,-22.91%,-52.17
