advice,price,pe,date,expansion,om,symbol,name,rev_yoy,est_price,prev_eps,prev_rev_yoy,gm,prev_year,status,eps_yoy,prev_eps_yoy,eps
⚪ 中性觀察,40.4500007629,7.690114213479087,2026-03,-861.1999999999999,N/A,8908.TWO,欣雄,849.66,78.89999999999999,2.16,27.37,N/A,2025,📉 獲利侵蝕,-11.54,14.97,0.46
⚪ 中性觀察,28.25,3.265895953757225,2026-03,-864.17,N/A,6994.TW,富威電力,871.15,129.75,6.34,164.5,N/A,2025,⚠️ 獲利稀釋,6.98,328.87,0.48
⚪ 中性觀察,535.0,13.73908577298408,2026-03,-864.61,N/A,6196.TW,帆宣,879.38,584.0999999999999,15.5,-15.01,N/A,2025,⚠️ 獲利稀釋,14.77,65.55,5.08
⚪ 數據不足,89.3000030518,0.0,2026-03,-866.69,12.45%,3535.TW,晶彩科,1172.94,-52.5,-1.07,-31.12,35.79%,2025,🔄 轉虧為盈,306.25,-255.07,0.99
⚪ 數據不足,20.2999992371,0.0,2026-03,-868.8,N/A,8171.TWO,天宇,959.14,-204.45,-5.17,-66.93,N/A,2025,⚠️ 獲利稀釋,90.34,-275.59,-0.2
⚪ 中性觀察,238.0,10.798548094373865,2026-03,-873.74,5.75%,3147.TWO,大綜,877.13,330.59999999999997,8.43,64.32,13.87%,2025,⚠️ 獲利稀釋,3.39,-29.4,3.66
⚪ 數據不足,10.1324701309,0.0,2026-03,-874.6500000000001,-10.66%,1441.TW,大東,663.94,-18.6,-0.45,-6.83,-0.79%,2025,📉 獲利侵蝕,-210.71,-128.03,-0.62
⚪ 數據不足,17.8999996185,0.0,2026-03,-876.63,N/A,4999.TW,鑫禾,623.3,-70.94999999999999,-1.68,-0.19,N/A,2025,📉 獲利侵蝕,-253.33,-272.92,-0.54
⚪ 數據不足,113.5,0.0,2026-03,-880.8199999999999,N/A,6588.TWO,東典光電,969.39,-84.9,-1.77,27.54,N/A,2025,⚠️ 獲利稀釋,88.57,57.14,-0.08
⚪ 數據不足,11.1000003815,0.0,2026-03,-885.46,-5.35%,3322.TWO,建舜電,635.46,-46.5,-0.96,6.3,12.86%,2025,📉 獲利侵蝕,-250.0,-15.66,-0.64
⚪ 中性觀察,21.25,4.224652087475149,2026-03,-885.47,N/A,8463.TW,潤泰材,1065.47,75.45,1.85,8.31,N/A,2025,⚠️ 獲利稀釋,180.0,48.0,0.42
⚪ 中性觀察,65.0,7.523148148148148,2026-03,-889.79,2.34%,2949.TWO,欣新網,861.36,129.60000000000002,3.63,21.07,11.53%,2025,📉 獲利侵蝕,-28.43,6.89,0.74
⚪ 中性觀察,36.0999984741,7.162698109940476,2026-03,-892.9699999999999,N/A,8032.TWO,光菱,984.81,75.6,2.19,25.77,N/A,2025,⚠️ 獲利稀釋,91.84,1.86,0.94
⚪ 數據不足,9.0600004196,0.0,2026-03,-893.91,N/A,6142.TW,友勁,633.91,-12.75,-0.26,52.32,N/A,2025,📉 獲利侵蝕,-260.0,48.0,-0.18
⚪ 數據不足,84.9000015259,0.0,2026-03,-894.01,N/A,8054.TWO,安國,992.49,-104.69999999999999,-3.19,30.97,N/A,2025,⚠️ 獲利稀釋,98.48,-37.72,-0.01
⚪ 中性觀察,23.7000007629,2.4764891079310343,2026-03,-897.18,N/A,3188.TWO,鑫龍騰,1815.36,143.55,4.05,79.14,N/A,2025,⚠️ 獲利稀釋,918.18,81.45,2.24
❌ 暫避觀望,47.1500015259,18.636364239486166,2026-03,-899.3100000000001,2.16%,2630.TW,亞航,863.6,37.95,1.0,4.89,8.38%,2025,📉 獲利侵蝕,-35.71,49.25,0.09
⚪ 數據不足,10.1499996185,0.0,2026-03,-906.12,-45.08%,3011.TW,今皓,891.37,-82.64999999999999,-2.55,-34.5,10.61%,2025,📉 獲利侵蝕,-14.75,-5.88,-0.73
⚪ 數據不足,54.0,0.0,2026-03,-907.51,N/A,6742.TW,澤米,629.73,-68.55000000000001,-1.52,-20.15,N/A,2025,📉 獲利侵蝕,-277.78,-603.33,-0.35
⚪ 數據不足,22.0,0.0,2026-03,-908.52,1.24%,3390.TWO,旭軟,551.38,-33.9,-0.55,-7.45,17.06%,2025,📉 獲利侵蝕,-357.14,-138.3,-0.18
⚪ 數據不足,40.2000007629,0.0,2026-03,-913.7,N/A,5484.TW,慧友,1065.26,-30.749999999999996,-0.6,9.99,N/A,2025,🔄 轉虧為盈,151.56,33.33,0.33
⚪ 數據不足,30.0499992371,0.0,2026-03,-918.29,N/A,8215.TW,明基材,391.62,-26.1,-1.14,-4.0,N/A,2025,📉 獲利侵蝕,-526.67,-283.87,-0.64
⚪ 中性觀察,27.4500007629,7.625000211916667,2026-03,-921.62,7.25%,2432.TW,倚天酷��-創,929.95,53.99999999999999,1.88,25.63,14.91%,2025,⚠️ 獲利稀釋,8.33,1.06,0.26
⚪ 數據不足,24.5,0.0,2026-03,-925.02,N/A,3346.TW,麗清,557.02,-26.999999999999996,0.11,-8.52,N/A,2025,📉 獲利侵蝕,-368.0,-95.34,-0.67
⚪ 數據不足,18.7999992371,0.0,2026-03,-926.05,N/A,6283.TW,淳安,979.38,-14.7,-0.22,14.75,N/A,2025,⚠️ 獲利稀釋,53.33,-128.95,-0.07
⚪ 中性觀察,78.5999984741,6.7817082376272655,2026-03,-928.82,3.86%,2439.TW,美律,902.2,173.85,5.36,6.01,11.63%,2025,📉 獲利侵蝕,-26.62,-37.71,1.03
⚪ 中性觀察,24.5499992371,7.034383735558738,2026-03,-933.5999999999999,N/A,5016.TWO,松和,919.31,52.35,1.5,0.57,N/A,2025,📉 獲利侵蝕,-14.29,-12.28,0.36
⚪ 中性觀察,20.2000007629,4.697674596023257,2026-03,-937.93,N/A,5548.TWO,安倉,942.93,64.49999999999999,2.03,14.56,N/A,2025,⚠️ 獲利稀釋,5.0,9.24,0.42
⚪ 中性觀察,33.2000007629,5.960502829964092,2026-03,-942.04,N/A,8213.TW,志超,888.91,83.55000000000001,2.27,3.73,N/A,2025,📉 獲利侵蝕,-53.13,-17.45,0.3
⚪ 中性觀察,25.5,11.59090909090909,2026-03,-942.09,N/A,5310.TWO,天剛,853.85,33.0,0.52,-40.09,N/A,2025,📉 獲利侵蝕,-88.24,-82.78,0.06
⚪ 中性觀察,63.0,4.635761589403973,2026-03,-949.2299999999999,2.48%,2643.TWO,捷迅,887.43,203.85,6.3,59.7,5.79%,2025,📉 獲利侵蝕,-61.8,3.11,0.68
⚪ 數據不足,16.8999996185,0.0,2026-03,-954.56,N/A,8921.TWO,沈氏,901.62,-11.55,-0.11,-0.02,N/A,2025,📉 獲利侵蝕,-52.94,52.17,-0.26
⚪ 中性觀察,19.3999996185,4.987146431491003,2026-03,-955.5,-0.28%,2331.TW,精英,866.28,58.35,1.41,14.95,9.91%,2025,📉 獲利侵蝕,-89.22,981.25,0.11
⚪ 中性觀察,102.5,10.577915376676987,2026-03,-961.5100000000001,36.66%,2637.TW,慧洋-KY,1728.18,145.35,5.27,-17.06,37.77%,2025,⚠️ 獲利稀釋,766.67,-34.78,1.6
⚪ 數據不足,13.6000003815,0.0,2026-03,-963.75,-2.27%,2023.TW,燁輝,813.75,-67.64999999999999,-1.85,-8.68,7.45%,2025,📉 獲利侵蝕,-150.0,-129.63,-0.4
⚪ 數據不足,26.1000003815,0.0,2026-03,-968.63,-34.06%,3508.TWO,位速,1042.99,-55.05,-1.51,27.53,1.54%,2025,⚠️ 獲利稀釋,74.36,6.88,-0.1
⚪ 數據不足,20.0,0.0,2026-03,-979.9100000000001,-15.09%,3349.TWO,寶德,279.91,-41.400000000000006,-1.02,5.58,15.17%,2025,📉 獲利侵蝕,-700.0,9.52,-0.48
⚪ 數據不足,18.7000007629,0.0,2026-03,-980.3599999999999,-2.22%,2239.TW,英利-KY,1032.08,-252.15000000000003,-7.87,-11.17,11.02%,2025,⚠️ 獲利稀釋,51.72,-8644.44,-1.68
⚪ 中性觀察,32.1500015259,11.010274495171235,2026-03,-982.73,2.51%,2353.TW,宏��,1018.02,43.8,1.26,4.14,11.56%,2025,⚠️ 獲利稀釋,35.29,-31.87,0.23
⚪ 中性觀察,28.8999996185,7.983425308977901,2026-03,-983.26,N/A,8183.TWO,精星,1114.03,54.300000000000004,2.39,-0.51,N/A,2025,⚠️ 獲利稀釋,130.77,-26.77,0.3
⚪ 數據不足,18.5499992371,0.0,2026-03,-984.34,N/A,7723.TWO,築間,75.25,-171.60000000000002,-6.69,-14.66,N/A,2025,📉 獲利侵蝕,-909.09,-259.36,-0.9
⚪ 數據不足,14.4499998093,0.0,2026-03,-984.71,-0.44%,2734.TWO,易飛網,1136.23,-44.7,-1.42,2.6,15.72%,2025,🔄 轉虧為盈,151.52,-286.84,0.17
⚪ 數據不足,14.8000001907,0.0,2026-03,-985.9300000000001,N/A,6116.TW,彩晶,1061.93,-27.599999999999998,-0.75,14.78,N/A,2025,⚠️ 獲利稀釋,76.0,58.56,-0.06
⚪ 數據不足,14.8999996185,0.0,2026-03,-998.5899999999999,N/A,8066.TWO,來思達,503.59,-118.8,-3.49,-12.26,N/A,2025,📉 獲利侵蝕,-495.0,-1354.17,-0.91
⚪ 中性觀察,48.25,7.56269592476489,2026-03,-999.11,N/A,6189.TW,豐藝,974.87,95.7,2.73,-21.83,N/A,2025,📉 獲利侵蝕,-24.24,-57.28,1.0
⚪ 數據不足,14.6000003815,0.0,2026-03,-999.97,-1.26%,1338.TW,廣華-KY,246.12,-112.80000000000001,-2.24,2.83,22.76%,2025,📉 獲利侵蝕,-753.85,-92.04,-1.15
⚪ 數據不足,23.2000007629,0.0,2026-03,-1002.0,N/A,6872.TWO,浩宇生醫,1008.82,-76.95,-2.14,-61.92,N/A,2025,⚠️ 獲利稀釋,6.82,-38.16,-0.41
❌ 暫避觀望,20.75,18.201754385964914,2026-03,-1006.46,N/A,6020.TWO,大展證,1394.7,17.099999999999998,0.39,-32.9,N/A,2025,⚠️ 獲利稀釋,388.24,-45.83,0.49
⚪ 數據不足,38.25,0.0,2026-03,-1006.55,-13.20%,3207.TWO,耀勝,881.55,-7.800000000000001,-0.82,26.05,11.52%,2025,📉 獲利侵蝕,-125.0,-440.0,-0.45
❌ 暫避觀望,43.0,17.200000000000003,2026-03,-1013.84,0.67%,2489.TW,瑞軒,960.71,37.49999999999999,1.22,6.13,9.15%,2025,📉 獲利侵蝕,-53.13,-31.22,0.15
❌ 暫避觀望,17.0,85.00000000000001,2026-03,-1025.38,-10.81%,3191.TWO,雲嘉南,325.38,2.999999999999999,0.51,-7.75,29.43%,2025,📉 獲利侵蝕,-700.0,189.47,-0.32
⚪ 數據不足,179.0,0.0,2026-03,-1028.64,N/A,5475.TWO,德宏,1288.64,-6.6000000000000005,-0.16,58.82,N/A,2025,🔄 轉虧為盈,260.0,88.24,0.24
⚪ 數據不足,51.2999992371,0.0,2026-03,-1029.28,N/A,6796.TW,晉弘,129.28,-24.150000000000002,0.2,22.72,N/A,2025,📉 獲利侵蝕,-900.0,25.0,-0.32
❌ 暫避觀望,61.7000007629,23.549618611793893,2026-03,-1037.25,N/A,8131.TW,福懋科,1219.6,39.300000000000004,1.36,11.07,N/A,2025,⚠️ 獲利稀釋,182.35,-33.33,0.96
❌ 暫避觀望,103.0,113.1868131868132,2026-03,-1037.92,N/A,8150.TW,南茂,1237.92,13.649999999999999,0.7,5.45,N/A,2025,⚠️ 獲利稀釋,200.0,-64.1,0.72
⚪ 中性觀察,11.6000003815,13.333333771839078,2026-03,-1043.77,1.10%,1219.TW,福壽,1053.77,13.05,0.45,0.36,9.65%,2025,⚠️ 獲利稀釋,10.0,-15.09,0.11
⚪ 數據不足,90.5999984741,0.0,2026-03,-1046.69,N/A,5464.TWO,霖宏,1000.02,-131.54999999999998,-2.59,-7.42,N/A,2025,🔄 轉虧為盈,-46.67,-248.85,0.16
⚪ 中性觀察,79.8000030518,6.503667730383048,2026-03,-1047.3000000000002,3.96%,3706.TW,神達,1046.4,184.04999999999998,5.15,72.06,10.03%,2025,📉 獲利侵蝕,-0.9,57.01,1.1
⚪ 中性觀察,24.7999992371,6.231155587211054,2026-03,-1058.26,5.38%,1225.TW,福懋油,1074.05,59.7,1.62,-6.25,10.74%,2025,⚠️ 獲利稀釋,15.79,8.0,0.44
⚪ 數據不足,15.1000003815,0.0,2026-03,-1063.26,N/A,8105.TW,凌巨,1393.26,-15.0,-0.3,-1.96,N/A,2025,🔄 轉虧為盈,330.0,-300.0,0.43
⚪ 中性觀察,246.5,8.957122093023257,2026-03,-1066.47,N/A,8454.TW,富邦媒,1037.73,412.79999999999995,11.29,-3.46,N/A,2025,📉 獲利侵蝕,-28.74,-17.53,2.43
⚪ 中性觀察,29.9500007629,11.791338883031496,2026-03,-1067.95,N/A,6270.TWO,倍微,1087.95,38.1,1.08,4.86,N/A,2025,⚠️ 獲利稀釋,20.0,66.15,0.24
❌ 暫避觀望,37.9000015259,51.917810309452065,2026-03,-1069.73,-0.09%,1235.TW,興泰,526.87,10.949999999999998,-0.03,55.97,27.19%,2025,📉 獲利侵蝕,-542.86,-140.0,-0.54
⚪ 中性觀察,368.0,7.505608810932082,2026-03,-1069.81,4.26%,2376.TW,技嘉,1138.84,735.45,18.2,27.07,10.28%,2025,⚠️ 獲利稀釋,69.03,24.57,7.86
❌ 暫避觀望,32.7999992371,15.0458712096789,2026-03,-1071.6,-6.13%,2483.TW,百容,1259.84,32.7,0.6,-2.48,8.90%,2025,⚠️ 獲利稀釋,188.24,71.43,0.15
⚪ 數據不足,7.5900001526,0.0,2026-03,-1083.04,N/A,4426.TW,利勤,1100.69,-111.9,-2.94,-9.17,N/A,2025,⚠️ 獲利稀釋,17.65,-116.18,-0.28
❌ 暫避觀望,22.7000007629,119.47368822578949,2026-03,-1091.29,N/A,8455.TWO,大拓-KY,1248.87,2.8499999999999996,0.02,-6.4,N/A,2025,⚠️ 獲利稀釋,157.58,102.7,0.19
⚪ 數據不足,6.9899997711,0.0,2026-03,-1098.03,N/A,5355.TWO,佳總,848.03,-38.1,-1.12,-3.95,N/A,2025,📉 獲利侵蝕,-250.0,-21.74,-0.14
⚪ 中性觀察,14.1000003815,8.980891962738852,2026-03,-1098.3000000000002,1.90%,4401.TWO,東隆興,1092.42,23.55,0.73,-0.68,8.57%,2025,📉 獲利侵蝕,-5.88,-31.13,0.16
❌ 暫避觀望,9.6999998093,46.190475282380945,2026-03,-1107.13,0.03%,2867.TW,三商壽,907.13,3.1500000000000004,0.2,-28.43,3.78%,2025,📉 獲利侵蝕,-200.0,-47.37,-0.03
❌ 暫避觀望,37.3499984741,29.6428559318254,2026-03,-1108.55,N/A,6179.TWO,亞通,1271.05,18.9,0.05,-0.22,N/A,2025,⚠️ 獲利稀釋,162.5,25.0,0.27
⚪ 數據不足,12.4499998093,0.0,2026-03,-1111.44,N/A,6645.TW,金萬林-創,1119.98,-98.39999999999999,-2.41,9.49,N/A,2025,⚠️ 獲利稀釋,8.54,8.37,-0.76
❌ 暫避觀望,20.7999992371,24.761903853690477,2026-03,-1111.49,-34.05%,3073.TWO,天方能源,1011.49,12.6,0.0,58.33,29.35%,2025,📉 獲利侵蝕,-100.0,-100.0,0.0
⚪ 數據不足,23.3500003815,0.0,2026-03,-1112.6,-21.28%,3092.TW,鴻碩,1134.09,-204.29999999999998,-5.14,-15.24,1.51%,2025,⚠️ 獲利稀釋,21.49,-147.12,-0.95
❌ 暫避觀望,478.0,29.78193146417446,2026-03,-1116.22,N/A,6727.TWO,亞泰金屬,1251.42,240.74999999999994,6.8,8.58,N/A,2025,⚠️ 獲利稀釋,135.2,22.08,2.94
⚪ 中性觀察,31.9500007629,6.9155845807142855,2026-03,-1119.13,N/A,3114.TWO,好德,1259.13,69.3,2.22,9.01,N/A,2025,⚠️ 獲利稀釋,140.0,22.78,0.73
⚪ 中性觀察,69.3000030518,8.440926072082826,2026-03,-1120.8700000000001,N/A,6997.TWO,博弘,860.45,123.15,5.11,11.23,N/A,2025,📉 獲利侵蝕,-260.42,-8.26,-2.31
⚪ 中性觀察,132.0,7.880597014925373,2026-03,-1125.1100000000001,N/A,6227.TWO,茂綸,1189.95,251.25,7.54,41.88,N/A,2025,⚠️ 獲利稀釋,64.84,17.08,3.0
⚪ 中性觀察,37.2999992371,13.226950084078016,2026-03,-1128.0299999999997,37.60%,2605.TW,新興,4328.03,42.3,1.45,-0.1,45.87%,2025,⚠️ 獲利稀釋,3200.0,-43.36,0.66
⚪ 數據不足,14.25,0.0,2026-03,-1130.96,2.26%,1308.TW,亞聚,1180.96,-60.300000000000004,-1.76,-4.78,6.52%,2025,⚠️ 獲利稀釋,50.0,-39.68,-0.2
⚪ 中性觀察,44.6500015259,5.4055691919975795,2026-03,-1132.16,7.27%,2031.TW,新光鋼,1252.91,123.89999999999999,3.3,15.12,12.43%,2025,⚠️ 獲利稀釋,120.75,-26.67,0.22
⚪ 數據不足,25.1000003815,0.0,2026-03,-1132.8500000000001,N/A,3666.TWO,光耀,1179.43,-121.05000000000001,-3.45,-25.98,N/A,2025,⚠️ 獲利稀釋,46.58,62.26,-0.4
⚪ 數據不足,13.3999996185,0.0,2026-03,-1137.15,-4.90%,1440.TW,南紡,1137.15,-4.2,-0.15,-16.11,7.45%,2025,📉 獲利侵蝕,0.0,55.88,-0.05
⚪ 數據不足,12.4499998093,0.0,2026-03,-1138.98,-39.60%,4714.TWO,永捷,1033.1,-0.3000000000000011,-0.54,85.08,-12.82%,2025,📉 獲利侵蝕,-105.88,-245.95,-0.02
⚪ 數據不足,9.5,0.0,2026-03,-1141.0,-39.20%,4806.TWO,桂田文創,1201.0,-11.700000000000001,-0.34,20.96,46.90%,2025,⚠️ 獲利稀釋,60.0,-70.0,-0.04
⚪ 數據不足,23.7000007629,0.0,2026-03,-1150.45,N/A,6229.TWO,研通,1190.45,-1.7999999999999996,0.05,19.77,N/A,2025,⚠️ 獲利稀釋,40.0,-90.74,0.14
⚪ 中性觀察,53.7999992371,5.148325285846891,2026-03,-1154.96,N/A,3046.TW,建��,1163.07,156.75,4.01,8.17,N/A,2025,⚠️ 獲利稀釋,8.11,4.7,1.2
⚪ 數據不足,19.3999996185,0.0,2026-03,-1158.57,N/A,1617.TW,榮星,1325.24,-1.3499999999999996,0.68,-0.95,N/A,2025,⚠️ 獲利稀釋,166.67,28.3,0.08
⚪ 中性觀察,74.3000030518,3.6439432590387444,2026-03,-1158.76,N/A,6625.TW,必應,1768.76,305.85,9.13,38.99,N/A,2025,⚠️ 獲利稀釋,610.0,51.64,1.42
⚪ 中性觀察,305.0,11.904761904761905,2026-03,-1163.49,N/A,6903.TWO,巨漢,1727.49,384.29999999999995,10.62,24.87,N/A,2025,⚠️ 獲利稀釋,564.0,18.74,6.72
⚪ 中性觀察,718.0,11.225766103814884,2026-03,-1166.03,N/A,6139.TW,亞翔,1315.37,959.4,30.51,19.04,N/A,2025,⚠️ 獲利稀釋,149.34,63.03,9.45
⚪ 數據不足,67.8000030518,0.0,2026-03,-1168.92,-1.33%,1326.TW,台化,2606.42,-31.499999999999993,-0.99,-17.66,4.05%,2025,🔄 轉虧為盈,1437.5,-1750.0,1.07
⚪ 數據不足,17.5,0.0,2026-03,-1174.03,N/A,3520.TWO,華盈,724.03,-6.0,-0.1,10.06,N/A,2025,📉 獲利侵蝕,-450.0,-134.48,-0.07
⚪ 中性觀察,64.5999984741,9.96913556699074,2026-03,-1180.25,6.22%,1525.TW,江申,977.75,97.2,3.21,-14.6,20.24%,2025,📉 獲利侵蝕,-202.5,-22.09,-0.82
⚪ 數據不足,60.2000007629,0.0,2026-03,-1183.18,5.07%,3229.TW,晟鈦,1868.89,-13.799999999999999,-0.43,13.3,10.48%,2025,🔄 轉虧為盈,685.71,-407.14,0.55
⚪ 數據不足,22.7000007629,0.0,2026-03,-1190.26,N/A,5223.TWO,安力-KY,410.26,-14.4,-0.67,18.08,N/A,2025,📉 獲利侵蝕,-780.0,-24.07,-0.44
⚪ 數據不足,434.0,0.0,2026-03,-1205.6899999999998,N/A,6451.TW,訊芯-KY,1167.83,-52.05,0.26,45.18,N/A,2025,📉 獲利侵蝕,-37.86,-35.0,-1.45
⚪ 中性觀察,15.0,3.0303030303030303,2026-03,-1212.83,-28.70%,1432.TW,大魯閣,32.83,74.25,6.03,4.63,34.83%,2025,📉 獲利侵蝕,-1180.0,1502.33,-0.54
⚪ 中性觀察,31.2999992371,11.178571156107143,2026-03,-1226.55,1.66%,2312.TW,金寶,1226.55,42.0,1.05,-0.55,5.36%,2025,📉 獲利侵蝕,0.0,-4.59,0.35
❌ 暫避觀望,83.5,64.72868217054264,2026-03,-1230.2,N/A,5371.TWO,中光電,530.2,19.349999999999998,0.95,-0.23,N/A,2025,📉 獲利侵蝕,-700.0,-54.76,-0.3
❌ 暫避觀望,256.5,135.71428571428575,2026-03,-1236.95,6.13%,3455.TWO,由田,-20.19,28.349999999999994,2.67,-9.54,53.12%,2025,🏰 高護城河,-1257.14,-49.53,-0.81
⚪ 數據不足,11.8500003815,0.0,2026-03,-1239.19,-24.14%,2724.TWO,藝舍-KY,264.19,-16.200000000000003,-0.2,-68.65,16.85%,2025,📉 獲利侵蝕,-975.0,-106.76,-0.43
⚪ 數據不足,72.6999969482,0.0,2026-03,-1243.44,N/A,6770.TW,力積電,2631.9,-19.050000000000004,-1.86,4.48,N/A,2025,🔄 轉虧為盈,1388.46,-14.2,3.36
⚪ 數據不足,12.4499998093,0.0,2026-03,-1250.66,N/A,1454.TW,台富,1050.66,-39.0,-1.12,-5.33,N/A,2025,📉 獲利侵蝕,-200.0,-1277.78,-0.2
❌ 暫避觀望,86.5,21.89873417721519,2026-03,-1252.29,N/A,8096.TWO,擎亞,1328.22,59.25,0.89,22.83,N/A,2025,⚠️ 獲利稀釋,75.93,-72.78,1.9
⚪ 數據不足,60.9000015259,0.0,2026-03,-1261.81,N/A,4989.TW,榮科,1381.51,-137.7,-3.48,-11.09,N/A,2025,🔄 轉虧為盈,119.7,-56.76,0.13
⚪ 數據不足,38.0999984741,0.0,2026-03,-1269.3000000000002,0.94%,2425.TW,承啟,1357.18,-31.049999999999997,-0.32,2.17,8.50%,2025,🔄 轉虧為盈,87.88,-130.48,0.62
⚪ 中性觀察,104.0,4.903347477604903,2026-03,-1269.95,7.58%,2546.TW,根基,1263.41,318.15000000000003,9.52,51.01,9.56%,2025,📉 獲利侵蝕,-6.54,34.08,1.43
⚪ 中性觀察,23.1499996185,6.769005736403509,2026-03,-1271.67,-12.63%,3062.TW,建漢,1147.67,51.3,0.68,16.55,1.56%,2025,📉 獲利侵蝕,-124.0,6600.0,-0.54
⚪ 中性觀察,26.25,4.1208791208791204,2026-03,-1277.87,-22.27%,3630.TWO,新鉅科,1327.87,95.55,1.86,19.21,4.18%,2025,⚠️ 獲利稀釋,50.0,173.02,-0.27
⚪ 數據不足,27.25,0.0,2026-03,-1278.17,N/A,5543.TWO,桓鼎-KY,878.17,-97.8,-2.52,-10.68,N/A,2025,📉 獲利侵蝕,-400.0,54.46,-0.75
⚪ 中性觀察,15.9499998093,12.26923062253846,2026-03,-1279.03,8.91%,1714.TW,和桐,1454.03,19.5,0.5,16.5,14.20%,2025,⚠️ 獲利稀釋,175.0,19.51,0.23
⚪ 數據不足,188.0,0.0,2026-03,-1295.4099999999999,-125.48%,3055.TW,蔚華科,1372.33,-91.95000000000002,-2.68,-31.79,16.83%,2025,⚠️ 獲利稀釋,76.92,-20.55,-0.15
⚪ 中性觀察,102.5,11.595022624434389,2026-03,-1299.87,3.80%,3305.TW,昇貿,1339.04,132.6,3.16,29.36,13.39%,2025,⚠️ 獲利稀釋,39.17,-4.59,1.73
❌ 暫避觀望,83.8000030518,20.488998301173595,2026-03,-1299.92,8.05%,3528.TW,安馳,1340.02,61.349999999999994,2.3,69.32,12.45%,2025,⚠️ 獲利稀釋,40.1,-44.71,2.83
⚪ 數據不足,23.3999996185,0.0,2026-03,-1305.47,N/A,9955.TW,佳龍,1447.14,-2.8499999999999983,0.54,26.06,N/A,2025,⚠️ 獲利稀釋,141.67,134.62,0.05
⚪ 數據不足,46.75,0.0,2026-03,-1336.75,-18.43%,1536.TW,和大,1296.21,-108.30000000000001,-2.74,-8.7,-3.41%,2025,📉 獲利侵蝕,-40.54,-491.43,-0.52
⚪ 數據不足,14.4499998093,0.0,2026-03,-1339.41,N/A,8085.TWO,福華,1380.15,-34.05,-1.01,10.43,N/A,2025,⚠️ 獲利稀釋,40.74,-17.44,-0.16
⚪ 數據不足,14.3500003815,0.0,2026-03,-1351.07,-6.40%,4183.TWO,福永生技,211.07,-23.400000000000002,-0.33,10.78,13.67%,2025,📉 獲利侵蝕,-1140.0,-145.21,-0.52
⚪ 數據不足,13.3000001907,0.0,2026-03,-1351.1200000000001,-10.37%,2616.TW,山隆,1362.88,-224.55,-6.25,-24.55,7.55%,2025,⚠️ 獲利稀釋,11.76,-82.6,-1.37
⚪ 數據不足,196.0,0.0,2026-03,-1351.8899999999999,17.10%,3498.TWO,陽程,1433.26,-19.8,0.48,43.43,41.15%,2025,⚠️ 獲利稀釋,81.37,120.0,-0.2
⚪ 數據不足,69.3000030518,0.0,2026-03,-1352.31,N/A,6869.TW,雲豹能源,1397.45,-23.400000000000002,-4.2,96.9,N/A,2025,⚠️ 獲利稀釋,45.14,-150.36,-0.99
⚪ 數據不足,17.2999992371,0.0,2026-03,-1353.32,N/A,5205.TWO,中茂,1344.23,-50.25,-1.43,-21.87,N/A,2025,📉 獲利侵蝕,-9.09,-22.22,-0.36
⚪ 數據不足,32.0499992371,0.0,2026-03,-1353.8,-24.63%,2429.TW,銘旺科,1239.51,-51.9,-1.4,59.22,4.20%,2025,📉 獲利侵蝕,-114.29,9.68,-0.45
⚪ 數據不足,86.5999984741,0.0,2026-03,-1357.19,7.93%,4577.TWO,達航科技,1430.94,-39.599999999999994,-0.73,12.25,23.60%,2025,⚠️ 獲利稀釋,73.75,32.41,-0.21
⚪ 中性觀察,69.0,7.2708113804004215,2026-03,-1360.3400000000001,N/A,6874.TWO,倍力,1437.19,142.35,3.16,-22.72,N/A,2025,⚠️ 獲利稀釋,76.85,-29.6,1.95
⚪ 數據不足,10.8500003815,0.0,2026-03,-1386.57,7.26%,1906.TW,寶隆,1186.57,-8.25,0.01,-3.11,12.71%,2025,📉 獲利侵蝕,-200.0,-96.0,-0.03
⚪ 中性觀察,52.9000015259,6.365824491684717,2026-03,-1400.22,2.38%,2414.TW,精技,1442.9,124.65,3.17,18.17,8.10%,2025,⚠️ 獲利稀釋,42.68,18.73,1.17
❌ 暫避觀望,121.0,295.12195121951225,2026-03,-1403.74,N/A,6877.TWO,鏵友益,3.74,6.149999999999999,0.59,0.0,N/A,2025,📉 獲利侵蝕,-1400.0,-47.75,-0.65
⚪ 數據不足,28.0499992371,0.0,2026-03,-1404.02,N/A,6443.TW,元晶,1417.06,-135.45,-6.24,-59.56,N/A,2025,⚠️ 獲利稀釋,13.04,-433.33,-0.2
⚪ 數據不足,49.6500015259,0.0,2026-03,-1407.04,N/A,8097.TWO,常珵,123.71,-53.699999999999996,-1.14,19.38,N/A,2025,📉 獲利侵蝕,-1283.33,-394.74,-0.72
❌ 暫避觀望,50.4000015259,173.79310870999998,2026-03,-1407.51,-2.06%,3481.TW,群創,1474.18,4.3500000000000005,0.03,4.72,9.08%,2025,⚠️ 獲利稀釋,66.67,-96.3,0.2
⚪ 數據不足,10.8000001907,0.0,2026-03,-1407.58,-0.43%,1220.TW,台榮,1337.58,-1.05,0.08,-4.37,8.16%,2025,📉 獲利侵蝕,-70.0,-93.16,-0.17
⚪ 數據不足,42.3499984741,0.0,2026-03,-1415.73,N/A,6234.TWO,高僑,1436.78,-11.25,0.05,-26.42,N/A,2025,⚠️ 獲利稀釋,21.05,-95.24,0.23
