status,date,prev_rev_yoy,advice,prev_eps,eps,expansion,name,prev_year,pe,eps_yoy,rev_yoy,prev_eps_yoy,om,gm,price,symbol,est_price
📉 獲利侵蝕,2025-12,27.89,⚪ 數據不足,-1.12,-0.09,-131.91,廣閎科,2025,0.0,-102.7,29.21,-150.45,N/A,N/A,148.0,6693.TWO,-48.45
📉 獲利侵蝕,2025-12,2.41,⚪ 數據不足,-0.95,-0.32,-132.64999999999998,承啟,2025,0.0,-130.48,2.17,-439.29,0.94%,8.50%,35.0,2425.TW,-35.4
🌑 雙重衰退,2025-12,-10.29,⚪ 數據不足,-0.85,-0.56,-133.85,華紙,2025,0.0,-143.48,-9.63,-1316.67,-6.00%,4.37%,12.25,1905.TW,-34.35
🌑 雙重衰退,2025-12,-5.52,⚪ 數據不足,-0.32,-0.61,-133.95,光群雷,2025,0.0,-138.31,-4.36,-117.82,-2.69%,18.99%,16.6499996185,2461.TW,-18.299999999999997
🌑 雙重衰退,2025-12,-6.38,⚪ 數據不足,-0.32,-0.52,-134.34,迅杰,2025,0.0,-147.27,-12.93,-145.59,N/A,N/A,35.9000015259,6243.TW,-13.499999999999998
📉 獲利侵蝕,2025-12,6.21,⚪ 數據不足,-4.75,-5.26,-134.54,力士,2025,0.0,-124.23,10.31,-176.51,-11.28%,25.62%,0.0,4923.TWO,0.0
🌑 雙重衰退,2025-12,-5.88,⚪ 數據不足,-0.08,-0.16,-134.54999999999998,旺玖,2025,0.0,-141.67,-7.12,-122.86,N/A,N/A,26.6000003815,6233.TWO,-6.75
🌑 雙重衰退,2025-12,-21.06,⚪ 數據不足,-0.68,-1.53,-135.03,瀧澤科,2025,0.0,-159.3,-24.27,-128.33,N/A,N/A,49.4000015259,6609.TWO,-40.5
🌑 雙重衰退,2025-12,-10.01,⚪ 數據不足,-1.15,-1.6,-137.14000000000001,錦明,2025,0.0,-146.49,-9.35,-133.82,-37.72%,7.05%,32.5,3230.TWO,-54.15
🌑 雙重衰退,2025-12,-1.99,⚪ 數據不足,-0.34,-0.46,-139.0,公準,2025,0.0,-143.4,-4.4,-148.57,-7.19%,9.34%,73.3000030518,3178.TWO,-11.549999999999999
📉 獲利侵蝕,2025-12,-1.99,⚪ 數據不足,-0.99,-1.05,-139.81,菱生,2025,0.0,-136.36,3.45,-321.74,-3.16%,2.66%,34.2999992371,2369.TW,-45.0
🌑 雙重衰退,2025-12,-6.57,⚪ 數據不足,-0.18,-0.21,-140.39,永光,2025,0.0,-147.73,-7.34,-150.0,-5.18%,17.63%,51.0999984741,1711.TW,-5.7
🌑 雙重衰退,2025-12,-8.4,⚪ 數據不足,-0.48,-0.45,-140.48000000000002,富堡,2025,0.0,-147.37,-6.89,-145.28,N/A,N/A,14.1000003815,8929.TWO,-27.599999999999998
📉 獲利侵蝕,2025-12,0.48,⚪ 數據不足,-1.17,-1.08,-141.5,先進光,2025,0.0,-140.6,0.9,-159.18,-0.95%,18.28%,117.0,3362.TWO,-48.300000000000004
🌑 雙重衰退,2025-12,-6.76,⚪ 數據不足,-0.4,-0.31,-141.62,越峰,2025,0.0,-142.47,-0.85,-145.45,N/A,N/A,43.5,8121.TWO,-18.000000000000004
📉 獲利侵蝕,2025-12,58.8,⚪ 數據不足,-1.05,-1.45,-141.92000000000002,皇家美食,2025,0.0,-101.39,40.53,-483.33,-10.31%,23.18%,45.25,4419.TWO,-51.9
📉 獲利侵蝕,2025-12,32.23,⚪ 數據不足,-0.2,-0.22,-143.7,淳安,2025,0.0,-128.95,14.75,42.86,N/A,N/A,24.8999996185,6283.TW,-15.9
🌑 雙重衰退,2025-12,-15.72,⚪ 數據不足,-0.34,-0.41,-143.81,宏益,2025,0.0,-164.06,-20.25,-187.18,-7.44%,0.28%,10.4499998093,1452.TW,-19.8
⚠️ 獲利稀釋,2025-12,266.16,⚪ 數據不足,9.3,13.04,-144.28,永擎,2025,0.0,38.44,182.72,61.47,N/A,N/A,396.0,7711.TW,0.0
📉 獲利侵蝕,2026-03,1.76,⚪ 中性觀察,34.51,6.77,-144.99,譜瑞-KY,2025,9.486257682940973,-19.19,125.8,6.64,N/A,N/A,818.0,4966.TWO,1293.4499999999998
📉 獲利侵蝕,2025-12,11.34,⚪ 數據不足,-4.94,-7.65,-145.12,東碩,2025,0.0,-139.68,5.44,-64.09,-26.32%,2.51%,16.7999992371,3272.TWO,-228.3
🌑 雙重衰退,2025-12,1.42,⚪ 數據不足,-0.75,-1.98,-146.98000000000002,樂意,2025,0.0,-152.11,-5.13,-117.9,N/A,N/A,26.8999996185,7584.TWO,-9.000000000000002
📉 獲利侵蝕,2025-12,2.25,⚪ 數據不足,-2.2,-2.88,-148.89000000000001,台亞,2025,0.0,-148.28,0.61,-265.0,-33.43%,-9.53%,39.7000007629,2340.TW,-112.5
🌑 雙重衰退,2025-12,-19.34,⚪ 數據不足,-0.47,-0.84,-150.91000000000003,宏佳騰,2025,0.0,-169.49,-18.58,-149.46,-21.33%,16.92%,23.3500003815,1599.TWO,-27.9
⚠️ 獲利稀釋,2025-12,258.74,⚪ 數據不足,-1.8,-2.57,-151.96,益得,2025,0.0,18.35,170.31,15.1,N/A,N/A,15.75,6461.TWO,-88.2
🌑 雙重衰退,2025-12,-19.7,⚪ 數據不足,-0.17,-0.19,-153.38,達運,2025,0.0,-171.43,-18.05,-72.73,N/A,N/A,15.1499996185,6120.TW,-7.65
🌑 雙重衰退,2025-12,-19.29,⚪ 數據不足,-5.09,-6.95,-154.05,台郡,2025,0.0,-169.53,-15.48,-593.15,N/A,N/A,64.6999969482,6269.TW,-254.54999999999998
📉 獲利侵蝕,2025-12,13.79,⚪ 數據不足,-0.22,-0.33,-155.99,福永生技,2025,0.0,-145.21,10.78,-120.0,-6.40%,13.67%,13.0,4183.TWO,-14.85
🌑 雙重衰退,2025-12,-3.88,⚪ 數據不足,-0.33,-0.39,-156.1,雄順,2025,0.0,-161.9,-5.8,-186.84,-1.32%,10.83%,25.8999996185,2073.TWO,-11.55
⚠️ 獲利稀釋,2025-12,190.34,⚪ 數據不足,-1.43,-2.16,-156.59,醣聯,2025,0.0,0.95,157.54,8.44,-2058.21%,19.48%,26.6000003815,4168.TWO,-73.2
⚠️ 獲利稀釋,2025-12,332.14,⚪ 中性觀察,10.18,11.15,-156.63,信立,2025,1.0771247375376887,7.63,164.26,176.63,-12.85%,19.64%,49.2999992371,4303.TWO,686.55
🌑 雙重衰退,2025-12,-11.35,⚪ 數據不足,0.42,-2.67,-157.55,百德,2025,0.0,-168.99,-11.44,-85.52,-25.78%,31.50%,50.5999984741,4563.TWO,-15.450000000000001
📉 獲利侵蝕,2025-12,100.23,⚪ 中性觀察,0.22,0.0,-158.32999999999998,天方能源,2025,12.65625,-100.0,58.33,-77.08,-34.05%,29.35%,20.25,3073.TWO,24.0
⚠️ 獲利稀釋,2025-12,192.39,⚪ 數據不足,-0.74,-0.52,-160.13,上曜,2025,0.0,35.21,195.34,-127.59,-1.86%,30.65%,10.25,1316.TW,-32.25
🌑 雙重衰退,2025-12,-21.0,⚪ 數據不足,-2.03,-2.65,-160.66,榮創,2025,0.0,-181.91,-21.25,-250.0,-29.37%,2.13%,25.6499996185,3437.TW,-93.44999999999999
🌑 雙重衰退,2025-12,-0.34,⚪ 數據不足,-0.65,-0.65,-164.59,新華,2025,0.0,-165.22,-0.63,-400.0,N/A,N/A,19.6000003815,5481.TWO,-29.099999999999998
📉 獲利侵蝕,2025-12,63.23,⚪ 數據不足,-0.65,-0.85,-165.82,大飲,2025,0.0,-109.76,56.06,13.33,-19.69%,-3.68%,8.2700004578,1213.TW,-32.7
🌑 雙重衰退,2025-12,-8.31,⚪ 數據不足,-0.39,-0.39,-167.38,立衛,2025,0.0,-170.91,-3.53,-186.67,N/A,N/A,16.1000003815,5344.TWO,-18.15
🌑 雙重衰退,2025-12,-13.22,⚪ 數據不足,-0.46,-0.35,-167.48000000000002,和勤,2025,0.0,-178.05,-10.57,-205.0,-0.10%,14.13%,22.1499996185,1586.TWO,-23.55
📉 獲利侵蝕,2025-12,8.46,⚪ 數據不足,-0.64,-0.71,-167.58,汎銓,2025,0.0,-156.8,10.78,-174.42,N/A,N/A,787.0,6830.TW,-52.8
⚠️ 獲利稀釋,2025-12,148.72,⚪ 數據不足,-0.3,-0.32,-167.82,馥鴻,2025,0.0,82.98,250.8,80.26,N/A,N/A,18.75,5345.TWO,-14.85
⚠️ 獲利稀釋,2025-12,693.83,⚪ 數據不足,-0.43,-0.36,-168.46,金耘國際,2025,0.0,23.4,191.86,-30.3,N/A,N/A,16.7000007629,4950.TWO,-18.3
🏰 高護城河,2025-12,-2.06,⚪ 數據不足,-4.23,-2.47,-170.71,美食-KY,2025,0.0,-175.3,-4.59,-295.83,7.94%,59.54%,61.9000015259,2723.TW,-55.35000000000002
⚠️ 獲利稀釋,2026-03,-12.32,⚪ 中性觀察,4.58,1.65,-170.81,杰力,2025,10.77065923862581,18.71,189.52,-22.77,N/A,N/A,116.0,5299.TWO,161.55
🌑 雙重衰退,2025-12,-51.7,⚪ 數據不足,-0.87,-1.08,-171.04,台蠟,2025,0.0,-222.73,-51.69,-171.9,-115.34%,11.07%,15.1999998093,1742.TWO,-42.15
🏰 高護城河,2025-12,10.36,⚪ 數據不足,-1.77,-3.55,-175.23,雅茗-KY,2025,0.0,-174.64,0.59,-146.32,-51.18%,54.90%,9.9300003052,2726.TWO,-110.7
🌑 雙重衰退,2025-12,-21.96,⚪ 數據不足,-0.91,-0.88,-176.58,競國,2025,0.0,-194.62,-18.04,-140.99,N/A,N/A,19.8500003815,6108.TW,-43.65
🌑 雙重衰退,2025-12,3.32,⚪ 數據不足,-0.76,-1.28,-176.66,穎漢,2025,0.0,-184.44,-7.78,-85.37,-45.46%,31.44%,42.25,4562.TW,-39.15
🌑 雙重衰退,2025-12,1.7,⚪ 數據不足,-2.15,-1.09,-176.92,南六,2025,0.0,-178.42,-1.5,-926.92,N/A,N/A,38.0999984741,6504.TW,-79.35000000000001
🌑 雙重衰退,2025-12,-2.33,⚪ 數據不足,-0.26,-0.37,-179.78,凌陽,2025,0.0,-181.82,-2.04,-163.41,-9.00%,45.66%,29.4500007629,2401.TW,-12.15
🌑 雙重衰退,2025-12,-8.03,⚪ 數據不足,-0.82,-0.87,-180.36,大立,2025,0.0,-188.3,-7.94,-174.29,-9.40%,13.88%,0.0,4716.TWO,0.0
📉 獲利侵蝕,2025-12,70.32,⚪ 數據不足,-0.94,-0.56,-183.31,合邦,2025,0.0,-116.47,66.84,-230.99,N/A,N/A,37.1500015259,6103.TWO,-42.74999999999999
⚠️ 獲利稀釋,2026-03,6.37,⚪ 中性觀察,5.73,1.57,-186.21,富鼎,2025,13.066072754268744,9.03,195.24,19.71,N/A,N/A,176.0,8261.TW,202.05000000000004
📉 獲利侵蝕,2025-12,15.71,⚪ 數據不足,-0.36,-0.39,-187.02,寶緯,2025,0.0,-181.25,5.77,-170.59,0.44%,9.03%,19.75,4558.TWO,-27.900000000000002
📉 獲利侵蝕,2025-12,4.01,⚪ 數據不足,0.65,-5.2,-189.48000000000002,大同,2025,0.0,-183.36,6.12,-77.78,2.89%,16.12%,30.3999996185,2371.TW,-60.75
📉 獲利侵蝕,2025-12,17.56,⚪ 數據不足,-0.23,-0.49,-192.04,茂矽,2025,0.0,-184.48,7.56,-171.88,-12.78%,9.49%,43.1500015259,2342.TW,-11.1
📉 獲利侵蝕,2025-12,1.51,⚪ 數據不足,-0.37,-0.36,-194.75,明泰,2025,0.0,-190.0,4.75,-166.07,1.17%,18.44%,35.7999992371,3380.TW,-19.8
🌑 雙重衰退,2025-12,-14.79,⚪ 數據不足,-0.91,-1.02,-194.92999999999998,高鋒,2025,0.0,-197.14,-2.21,-190.91,-1.97%,14.87%,50.0,4510.TWO,-39.900000000000006
📉 獲利侵蝕,2025-12,5.01,⚪ 數據不足,-0.46,-0.39,-195.51999999999998,銘異,2025,0.0,-186.67,8.85,-1633.33,3.00%,13.72%,29.0,3060.TW,-15.15
📉 獲利侵蝕,2025-12,62.57,❌ 暫避觀望,0.59,-0.03,-195.97,興泰,2025,27.30215882223021,-140.0,55.97,-60.42,-0.09%,27.19%,37.9500007629,1235.TW,20.85
📉 獲利侵蝕,2025-12,2.76,⚪ 數據不足,-0.58,-0.62,-198.53,華義*,2025,0.0,-192.54,5.99,-190.63,-19.63%,44.07%,35.7999992371,3086.TWO,-22.2
📉 獲利侵蝕,2025-12,4.15,⚪ 數據不足,-0.79,-0.45,-200.06,南緯,2025,0.0,-197.83,2.23,-297.5,1.90%,23.39%,6.9400000572,1467.TW,-30.3
🌑 雙重衰退,2025-12,3.59,⚪ 數據不足,-1.28,-1.6,-200.33999999999997,台泥,2025,0.0,-203.45,-3.11,-225.26,3.76%,18.49%,24.2999992371,1101.TW,-41.1
🌑 雙重衰退,2025-12,-3.15,⚪ 數據不足,-0.7,-1.48,-203.08,連展投控,2025,0.0,-208.33,-5.25,-40.0,-7.36%,17.49%,6.3499999046,3710.TWO,-35.24999999999999
🌑 雙重衰退,2025-12,-76.3,⚪ 數據不足,-4.13,-5.17,-208.65999999999997,天宇,2025,0.0,-275.59,-66.93,-687.23,N/A,N/A,23.2999992371,8171.TWO,-232.95
⚠️ 獲利稀釋,2025-12,398.67,⚪ 數據不足,3.22,4.9,-210.32999999999993,熙特爾-創,2025,0.0,674.7,885.03,453.41,N/A,N/A,0.0,7740.TW,0.0
📉 獲利侵蝕,2025-12,84.34,⚪ 數據不足,-0.32,-0.19,-213.38,寬魚國際,2025,0.0,-170.37,43.01,-196.97,N/A,N/A,41.8499984741,6101.TWO,-11.700000000000001
📉 獲利侵蝕,2025-12,42.77,❌ 暫避觀望,0.7,-0.55,-215.60999999999999,羅昇,2025,129.31034482758622,-191.67,23.94,250.0,N/A,N/A,112.5,8374.TW,13.049999999999999
🌑 雙重衰退,2025-12,-0.87,⚪ 數據不足,-0.18,-0.25,-216.62,鼎元,2025,0.0,-219.05,-2.43,-142.86,-2.91%,10.78%,78.1999969482,2426.TW,-7.65
🏰 高護城河,2025-12,27.42,⚪ 數據不足,-0.17,-0.22,-217.48000000000002,天良,2025,0.0,-184.62,32.86,-206.25,-18.66%,56.44%,69.0999984741,4127.TWO,-10.200000000000001
🌑 雙重衰退,2025-12,-15.29,⚪ 數據不足,-0.83,-1.09,-217.68,連宇,2025,0.0,-234.57,-16.89,-225.76,-38.32%,35.81%,16.8500003815,2482.TW,-45.150000000000006
📉 獲利侵蝕,2025-12,12.21,⚪ 數據不足,-1.62,-1.4,-217.81,李洲,2025,0.0,-207.69,10.12,-218.25,-18.85%,38.23%,21.2000007629,3066.TWO,-89.4
📉 獲利侵蝕,2025-12,25.54,⚪ 數據不足,-2.86,-3.97,-219.62,國喬,2025,0.0,-181.88,37.74,-197.87,-15.47%,-5.49%,10.3999996185,1312.TW,-134.54999999999998
⚠️ 獲利稀釋,2026-03,4.01,⚪ 中性觀察,6.81,2.02,-223.92000000000002,勝一,2025,11.10458284371328,6.32,230.24,-5.55,23.35%,37.55%,189.0,1773.TW,255.29999999999998
🌑 雙重衰退,2025-12,-63.89,⚪ 數據不足,-1.74,-1.07,-223.95,晶彩科,2025,0.0,-255.07,-31.12,-285.11,12.45%,35.79%,130.0,3535.TW,-74.55000000000001
🌑 雙重衰退,2025-12,2.47,⚪ 數據不足,-0.51,-2.1,-226.29000000000002,聯昌,2025,0.0,-233.33,-7.04,-6.25,-168.74%,-118.71%,10.6000003815,2431.TW,-45.45
📉 獲利侵蝕,2025-12,100.01,❌ 暫避觀望,0.45,0.31,-226.79000000000002,天品,2025,428.6956455395652,-48.33,178.46,-33.82,N/A,N/A,98.5999984741,6199.TWO,3.4500000000000006
⚠️ 獲利稀釋,2025-12,572.93,❌ 暫避觀望,1.46,1.53,-231.98000000000002,矽統,2025,16.515512398138423,50.0,281.98,37.74,-2.89%,27.33%,69.1999969482,2363.TW,62.85000000000001
🏰 高護城河,2025-12,-3.8,⚪ 數據不足,-0.61,-0.35,-232.35,華園,2025,0.0,-234.62,-2.27,-284.85,10.47%,89.24%,12.8000001907,2702.TW,-24.0
🌑 雙重衰退,2025-12,-11.93,⚪ 數據不足,-3.03,-5.34,-235.22,霹靂,2025,0.0,-244.52,-9.3,-288.46,N/A,N/A,15.8500003815,8450.TWO,-175.79999999999998
🌑 雙重衰退,2025-12,-7.88,⚪ 數據不足,-0.39,-0.26,-236.64,能率,2025,0.0,-244.44,-7.8,-378.57,N/A,N/A,43.9000015259,5392.TWO,-21.599999999999998
🌑 雙重衰退,2025-12,-51.29,⚪ 數據不足,-1.63,-0.71,-241.46,合騏*,2025,0.0,-291.67,-50.21,-800.0,N/A,N/A,31.75,8937.TWO,-64.2
📉 獲利侵蝕,2025-12,108.47,⚪ 數據不足,1.57,-4.2,-247.26000000000002,雲豹能源,2025,0.0,-150.36,96.9,51.96,N/A,N/A,83.1999969482,6869.TW,-35.099999999999994
🌑 雙重衰退,2025-12,-19.02,⚪ 數據不足,-1.15,-1.79,-249.77,福裕,2025,0.0,-265.31,-15.54,-238.24,-32.66%,8.95%,14.4499998093,4513.TWO,-67.35000000000001
🌑 雙重衰退,2025-12,-11.59,⚪ 數據不足,1.55,-4.64,-253.20000000000002,敦泰,2025,0.0,-270.99,-17.79,-16.29,-7.17%,20.78%,61.5999984741,3545.TW,-16.95
🌑 雙重衰退,2025-12,-18.05,⚪ 數據不足,-3.06,-1.02,-253.23000000000002,錼創科技-KY創,2025,0.0,-276.79,-23.56,-451.85,N/A,N/A,172.5,6854.TW,-124.35000000000001
🌑 雙重衰退,2025-12,-6.86,⚪ 數據不足,-0.58,-0.84,-255.05,盟立,2025,0.0,-266.0,-10.95,-352.17,-3.37%,17.62%,158.0,2464.TW,-29.849999999999998
📉 獲利侵蝕,2025-12,-2.24,⚪ 數據不足,-0.44,-0.86,-259.57,高端疫苗,2025,0.0,-258.33,1.24,-144.44,N/A,N/A,46.7000007629,6547.TWO,-25.95
🌑 雙重衰退,2025-12,-65.94,⚪ 數據不足,-1.16,-1.32,-260.40999999999997,麗升能源,2025,0.0,-328.07,-67.66,-670.0,N/A,N/A,32.7999992371,8087.TWO,-50.85
⚠️ 獲利稀釋,2025-12,257.45,⚪ 數據不足,-0.43,-0.78,-261.45,浩泰,2025,0.0,36.07,297.52,61.95,-26.13%,34.86%,34.0,4131.TWO,-22.95
📉 獲利侵蝕,2025-12,20.36,⚪ 數據不足,0.01,-0.03,-263.22,久正,2025,0.0,-250.0,13.22,111.11,N/A,N/A,0.0,6167.TWO,0.0
🌑 雙重衰退,2025-12,1.28,⚪ 數據不足,-0.37,-0.79,-264.99,GIS-KY,2025,0.0,-269.57,-4.58,-68.18,N/A,N/A,74.5999984741,6456.TW,-21.900000000000002
🌑 雙重衰退,2025-12,1.31,⚪ 數據不足,-1.03,-1.82,-269.3,巨虹,2025,0.0,-280.2,-10.9,-5250.0,N/A,N/A,44.2000007629,8084.TWO,-46.800000000000004
🌑 雙重衰退,2025-12,-0.79,⚪ 數據不足,-1.35,-1.68,-272.73,鑫禾,2025,0.0,-272.92,-0.19,-348.15,N/A,N/A,20.0,4999.TW,-65.10000000000001
🌑 雙重衰退,2025-12,-6.06,⚪ 數據不足,-1.71,-2.38,-273.47,日盛台駿,2025,0.0,-280.56,-7.09,-248.7,N/A,N/A,16.8999996185,6958.TW,-78.15
📉 獲利侵蝕,2025-12,3.9,⚪ 數據不足,-1.08,-0.97,-274.26,風青,2025,0.0,-273.08,1.18,-550.0,1.18%,7.75%,29.2999992371,2061.TWO,-48.599999999999994
📉 獲利侵蝕,2025-12,11.27,⚪ 數據不足,-1.3,-2.44,-276.8,尼得科超眾,2025,0.0,-264.86,11.94,-395.45,N/A,N/A,141.5,6230.TW,-55.650000000000006
🌑 雙重衰退,2025-12,6.06,⚪ 數據不足,-4.81,-6.62,-278.32,正崴,2025,0.0,-281.76,-3.44,-266.67,-10.82%,-1.63%,38.5999984741,2392.TW,-194.85
🌑 雙重衰退,2025-12,-1.11,⚪ 數據不足,-0.12,-1.14,-279.87,明基材,2025,0.0,-283.87,-4.0,-125.0,N/A,N/A,0.0,8215.TW,0.0
📉 獲利侵蝕,2025-12,17.37,⚪ 數據不足,-0.23,-0.65,-283.03000000000003,凱鈺,2025,0.0,-246.15,36.88,-43.75,N/A,N/A,17.7999992371,5468.TWO,-15.0
🌑 雙重衰退,2025-12,-14.15,⚪ 數據不足,-0.31,-0.56,-283.33,官田鋼,2025,0.0,-300.0,-16.67,-162.5,-20.14%,-2.98%,9.1999998093,2017.TW,-15.9
📉 獲利侵蝕,2025-12,6.45,⚪ 數據不足,-1.03,-0.8,-285.14,光鋐,2025,0.0,-280.95,4.19,-836.36,N/A,N/A,50.4000015259,4956.TW,-45.60000000000001
🌑 雙重衰退,2025-12,-45.83,⚪ 數據不足,-0.96,-1.81,-285.31,寶得利,2025,0.0,-320.93,-35.62,-317.39,N/A,N/A,6.6999998093,5301.TWO,-49.2
📉 獲利侵蝕,2025-12,-2.52,⚪ 數據不足,-1.11,-1.42,-289.44,易飛網,2025,0.0,-286.84,2.6,-161.67,-0.44%,15.72%,15.3500003815,2734.TWO,-52.2
📉 獲利侵蝕,2025-12,214.23,⚪ 數據不足,-0.59,-0.87,-293.57,台端,2025,0.0,-64.15,229.42,-13.46,-20.55%,13.78%,19.8999996185,3432.TW,-31.200000000000003
🌑 雙重衰退,2025-12,1.65,⚪ 數據不足,-0.56,-0.3,-298.04,凌巨,2025,0.0,-300.0,-1.96,-1966.67,N/A,N/A,17.3500003815,8105.TW,-19.950000000000003
🌑 雙重衰退,2025-12,-11.74,⚪ 數據不足,-0.27,-0.29,-303.35,中鋼,2025,0.0,-315.38,-12.03,-316.67,0.47%,4.83%,19.9500007629,2002.TW,-9.75
📉 獲利侵蝕,2025-12,54.34,⚪ 數據不足,-1.16,-1.93,-314.34,訊達,2025,0.0,-287.38,26.96,-227.47,N/A,N/A,19.8999996185,6140.TWO,-54.449999999999996
🌑 雙重衰退,2025-12,-8.78,⚪ 數據不足,-0.53,-0.43,-318.27,亞電,2025,0.0,-326.32,-8.05,-282.76,N/A,N/A,39.6500015259,4939.TWO,-24.9
📉 獲利侵蝕,2026-03,-6.24,⚪ 中性觀察,13.02,3.6,-321.18,信邦,2025,9.320273078064709,-6.49,314.69,-11.43,9.15%,23.64%,314.0,3023.TW,505.34999999999997
📉 獲利侵蝕,2025-12,49.41,⚪ 數據不足,-2.17,-7.93,-323.80999999999995,偉訓,2025,0.0,-272.65,51.16,-155.38,5.69%,19.78%,91.0,3032.TW,-174.29999999999998
🌑 雙重衰退,2025-12,-15.82,⚪ 數據不足,-1.28,-1.35,-323.94,雷笛克光學,2025,0.0,-338.6,-14.66,-348.08,N/A,N/A,16.9500007629,5230.TWO,-63.75
🏰 高護城河,2025-12,-49.95,⚪ 數據不足,-2.24,-1.29,-325.33,東華,2025,0.0,-373.33,-48.0,-42.67,-991.43%,208.69%,17.75,1418.TW,-86.10000000000001
🌑 雙重衰退,2025-12,-11.17,⚪ 數據不足,-0.21,-1.13,-327.02,威力暘-創,2025,0.0,-337.5,-10.48,-136.84,N/A,N/A,16.6499996185,6988.TW,-22.049999999999997
🔄 轉虧為盈,2025-12,345.21,⚪ 數據不足,-0.24,0.34,-329.57,宏易,2025,0.0,126.0,455.57,64.71,27.02%,52.20%,25.1000003815,4530.TWO,-2.2499999999999996
📉 獲利侵蝕,2025-12,97.17,❌ 暫避觀望,0.36,-0.54,-331.03,永捷,2025,19.28571428571429,-245.95,85.08,157.14,-39.60%,-12.82%,13.5,4714.TWO,10.5
🌑 雙重衰退,2025-12,-24.91,⚪ 數據不足,-2.58,-1.61,-331.47999999999996,易發,2025,0.0,-348.39,-16.91,-932.26,N/A,N/A,92.5999984741,6425.TWO,-103.8
📉 獲利侵蝕,2025-12,1.73,⚪ 數據不足,-2.83,-2.0,-345.13,及成,2025,0.0,-338.6,6.53,-438.6,6.20%,20.83%,45.5499992371,3095.TWO,-127.35000000000001
🏰 高護城河,2025-12,-12.6,⚪ 數據不足,-0.34,-1.63,-357.93,益航,2025,0.0,-365.71,-7.78,-126.67,-12.62%,102.69%,5.0799999237,2601.TW,-35.699999999999996
📉 獲利侵蝕,2025-12,18.92,⚪ 數據不足,-1.86,-1.83,-365.49,芯鼎,2025,0.0,-355.0,10.49,-101.09,N/A,N/A,62.2000007629,6695.TW,-88.35000000000001
🌑 雙重衰退,2025-12,-14.05,⚪ 數據不足,-0.57,-0.53,-366.33,通泰,2025,0.0,-381.82,-15.49,-850.0,N/A,N/A,27.5,5487.TWO,-25.2
📉 獲利侵蝕,2025-12,32.39,⚪ 數據不足,-1.24,-1.61,-369.61,久陽,2025,0.0,-347.22,22.39,-369.57,N/A,N/A,17.7000007629,5011.TWO,-58.35
🌑 雙重衰退,2025-12,-3.5,⚪ 數據不足,-0.12,-0.56,-371.76,海光,2025,0.0,-380.0,-8.24,-160.0,-2.86%,-0.64%,14.5,2038.TW,-1.200000000000001
🌑 雙重衰退,2025-12,-61.4,⚪ 數據不足,-1.9,-6.24,-373.77,元晶,2025,0.0,-433.33,-59.56,-1457.14,N/A,N/A,43.25,6443.TW,-135.9
🌑 雙重衰退,2025-12,-12.7,⚪ 數據不足,-0.68,-0.78,-374.9,力麗,2025,0.0,-388.89,-13.99,-361.54,-2.95%,4.59%,5.9299998283,1444.TW,-27.450000000000003
🌑 雙重衰退,2025-12,8.88,⚪ 數據不足,-0.51,-2.67,-377.84000000000003,科風,2025,0.0,-381.05,-3.21,-198.08,-3.20%,24.04%,21.0499992371,3043.TW,-49.5
🌑 雙重衰退,2025-12,-5.83,⚪ 數據不足,-0.97,-1.48,-400.31,飛宏,2025,0.0,-410.42,-10.11,-296.0,-6.90%,21.21%,26.8500003815,2457.TW,-58.2
🌑 雙重衰退,2025-12,-1.55,⚪ 數據不足,-0.98,-1.44,-406.19,華凌,2025,0.0,-406.38,-0.19,-526.09,N/A,N/A,18.4500007629,6916.TW,-49.95
📉 獲利侵蝕,2025-12,11.78,⚪ 數據不足,-2.44,-3.88,-407.46999999999997,匯鑽科,2025,0.0,-404.84,2.63,-844.83,N/A,N/A,59.7999992371,8431.TWO,-111.30000000000001
📉 獲利侵蝕,2026-03,-5.52,⚪ 中性觀察,9.4,2.29,-407.8,瑞儀,2025,4.629629629629629,-3.0,404.8,-40.24,N/A,N/A,107.5,6176.TW,348.3
📉 獲利侵蝕,2025-12,42.23,⚪ 數據不足,-0.86,-1.14,-414.12,常珵,2025,0.0,-394.74,19.38,-504.76,N/A,N/A,58.0,8097.TWO,-42.0
🌑 雙重衰退,2025-12,-8.07,⚪ 數據不足,-1.75,-2.05,-418.36,吉源-KY,2025,0.0,-425.64,-7.28,-75.0,N/A,N/A,9.7100000381,8488.TW,-86.25
📉 獲利侵蝕,2025-12,8.61,⚪ 數據不足,-0.56,-0.43,-420.44,晟鈦,2025,0.0,-407.14,13.3,-609.09,5.07%,10.48%,43.5499992371,3229.TW,-21.15
🌑 雙重衰退,2025-12,-24.43,❌ 暫避觀望,1.11,-0.38,-420.5,大眾控,2025,24.51063764855319,-445.45,-24.95,455.0,-8.17%,15.03%,57.5999984741,3701.TW,35.25
🌑 雙重衰退,2025-12,-4.06,⚪ 數據不足,-9.5,-9.56,-427.23,上福,2025,0.0,-431.94,-4.71,-533.79,N/A,N/A,18.7999992371,6128.TW,-265.8
🌑 雙重衰退,2025-12,-1.39,⚪ 數據不足,-1.43,-1.15,-427.45,松崗,2025,0.0,-428.57,-1.12,-323.44,N/A,N/A,17.5499992371,6240.TWO,-59.25
