股票代碼,訊號日期,訊號收盤,買入日期,買入價格,賣出日期,賣出價格,獲利%,raw_pnl,狀態,股票標的
7749.TW,2026-01-05,475.0,2026-01-06,474.0,2026-01-13,450.0,-5.06%,-0.05063291139240506,交易結束,7749.TW 意騰-KY
2355.TW,2026-01-15,35.8,2026-01-16,35.8,2026-02-03,37.65,5.17%,0.0516760426878115,交易結束,2355.TW 敬鵬
2355.TW,2026-02-04,43.75,2026-02-05,44.15,2026-02-09,39.0,-11.66%,-0.11664782214965097,交易結束,2355.TW 敬鵬
2355.TW,2026-03-03,43.1,2026-03-04,41.7,2026-03-10,41.5,-0.48%,-0.00479618127676235,交易結束,2355.TW 敬鵬
2355.TW,2026-03-17,45.25,2026-03-18,46.1,2026-03-24,44.0,-4.56%,-0.045553113744240654,交易結束,2355.TW 敬鵬
2355.TW,2026-03-27,50.5,2026-03-30,49.5,持股中,51.5,4.04%,0.04040404040404041,續抱中,2355.TW 敬鵬
00893.TW,2026-01-22,34.64,2026-01-23,34.7,2026-02-03,34.32,-1.10%,-0.010951039185747708,交易結束,00893.TW 國泰智能電動車
2480.TW,2026-02-23,148.0,2026-02-24,148.0,2026-03-05,143.5,-3.04%,-0.030405405405405407,交易結束,2480.TW 敦陽科
5450.TWO,2026-01-26,15.85,2026-01-27,15.95,2026-02-03,14.95,-6.27%,-0.06269592551448984,交易結束,5450.TWO 南良
5450.TWO,2026-03-12,14.9,2026-03-13,14.95,2026-03-18,14.85,-0.67%,-0.0066889250217778105,交易結束,5450.TWO 南良
2233.TW,2026-01-02,225.5,2026-01-05,227.5,2026-01-08,209.0,-8.13%,-0.08131868131868132,交易結束,2233.TW 宇隆
2233.TW,2026-01-13,242.0,2026-01-14,248.0,2026-01-22,228.5,-7.86%,-0.07862903225806452,交易結束,2233.TW 宇隆
2233.TW,2026-01-29,264.5,2026-01-30,267.0,2026-02-06,234.0,-12.36%,-0.12359550561797752,交易結束,2233.TW 宇隆
4304.TWO,2026-02-24,31.0,2026-02-25,31.05,2026-03-04,30.8,-0.81%,-0.008051529988486706,交易結束,4304.TWO 勝昱
2330.TW,2026-01-02,1585.0,2026-01-05,1630.0,2026-02-03,1804.11,10.68%,0.10681830803392639,交易結束,2330.TW 台積電
2385.TW,2026-02-26,125.0,2026-03-02,122.0,2026-03-10,126.0,3.28%,0.03278688524590164,交易結束,2385.TW 群光
1529.TW,2026-01-09,19.4,2026-01-12,20.3,2026-01-30,24.55,20.94%,0.2093596137793325,交易結束,1529.TW 樂事綠能
1529.TW,2026-03-06,27.05,2026-03-09,27.05,2026-03-20,28.2,4.25%,0.04251392082195456,交易結束,1529.TW 樂事綠能
00746B.TWO,2026-01-14,36.21,2026-01-15,36.19,2026-01-20,35.57,-1.71%,-0.0171480319070265,交易結束,00746B.TWO 富邦A級公司債
00746B.TWO,2026-03-04,36.6,2026-03-05,36.47,2026-03-10,36.06,-1.12%,-0.011242112247785997,交易結束,00746B.TWO 富邦A級公司債
3004.TW,2026-01-02,110.0,2026-01-05,112.0,2026-01-27,115.5,3.12%,0.03125,交易結束,3004.TW 豐達科
3296.TW,2026-01-19,24.5,2026-01-20,24.5,2026-02-02,24.35,-0.61%,-0.006122433408163297,交易結束,3296.TW 勝德
3230.TWO,2026-02-11,42.05,2026-02-23,41.65,2026-03-05,42.9,3.00%,0.03001200370239336,交易結束,3230.TWO 錦明
6170.TWO,2026-01-19,50.0,2026-01-20,50.1,2026-01-22,49.4,-1.40%,-0.013971995399598069,交易結束,6170.TWO 統振
6170.TWO,2026-03-17,51.5,2026-03-18,51.5,2026-03-27,51.3,-0.39%,-0.0038835099592232367,交易結束,6170.TWO 統振
6727.TWO,2026-02-06,184.0,2026-02-09,189.0,2026-03-06,199.0,5.29%,0.05291005291005291,交易結束,6727.TWO 亞泰金屬
6727.TWO,2026-03-12,237.5,2026-03-13,245.0,2026-03-25,264.0,7.76%,0.07755102040816327,交易結束,6727.TWO 亞泰金屬
6727.TWO,2026-04-01,325.5,2026-04-02,333.0,持股中,371.0,11.41%,0.11411411411411411,續抱中,6727.TWO 亞泰金屬
3363.TWO,2026-02-25,595.0,2026-02-26,600.0,2026-03-10,550.0,-8.33%,-0.08333333333333333,交易結束,3363.TWO 上詮
3363.TWO,2026-03-19,668.0,2026-03-20,704.0,2026-03-27,605.0,-14.06%,-0.140625,交易結束,3363.TWO 上詮
6442.TW,2026-01-12,1415.0,2026-01-13,1445.0,2026-01-14,1370.0,-5.19%,-0.05190311418685121,交易結束,6442.TW 光聖
6442.TW,2026-01-29,1725.0,2026-01-30,1755.0,2026-03-06,1940.0,10.54%,0.10541310541310542,交易結束,6442.TW 光聖
8162.TW,2026-01-02,37.55,2026-01-05,37.55,2026-01-13,36.8,-2.00%,-0.019973369247341766,交易結束,8162.TW 微矽電子-創
8162.TW,2026-01-21,38.9,2026-01-22,41.1,2026-02-02,36.35,-11.56%,-0.11557178044649587,交易結束,8162.TW 微矽電子-創
8081.TW,2026-01-07,215.0,2026-01-08,215.5,2026-02-03,238.0,10.44%,0.10440835266821345,交易結束,8081.TW 致新
8081.TW,2026-02-23,244.0,2026-02-24,241.0,2026-03-05,240.0,-0.41%,-0.004149377593360996,交易結束,8081.TW 致新
7747.TWO,2026-01-15,120.5,2026-01-16,123.0,2026-01-27,121.0,-1.63%,-0.016260162601626018,交易結束,7747.TWO 昕奇雲端
1727.TW,2026-01-06,48.65,2026-01-07,49.5,2026-01-12,45.6,-7.88%,-0.07878790961414146,交易結束,1727.TW 中華化
1727.TW,2026-01-13,48.35,2026-01-14,48.5,2026-01-16,47.75,-1.55%,-0.015463917525773196,交易結束,1727.TW 中華化
1727.TW,2026-03-03,49.7,2026-03-04,49.0,2026-03-10,46.5,-5.10%,-0.05102040816326531,交易結束,1727.TW 中華化
1727.TW,2026-03-12,55.3,2026-03-13,55.0,2026-03-24,53.0,-3.64%,-0.03636363636363636,交易結束,1727.TW 中華化
2017.TW,2026-01-07,9.17,2026-01-08,9.7,2026-01-21,8.94,-7.84%,-0.07835054060221107,交易結束,2017.TW 官田鋼
2017.TW,2026-01-29,9.08,2026-01-30,9.1,2026-02-04,8.85,-2.75%,-0.02747252632079464,交易結束,2017.TW 官田鋼
2017.TW,2026-03-02,10.0,2026-03-03,10.25,2026-03-13,9.74,-4.98%,-0.049756119892682846,交易結束,2017.TW 官田鋼
2017.TW,2026-03-20,10.85,2026-03-23,10.7,2026-03-30,9.99,-6.64%,-0.06635514493961915,交易結束,2017.TW 官田鋼
2645.TW,2026-01-20,161.0,2026-01-21,162.0,2026-02-02,158.0,-2.47%,-0.024691358024691357,交易結束,2645.TW 長榮航太
6534.TW,2026-04-01,92.0,2026-04-02,90.5,持股中,94.2,4.09%,0.040883944179005476,續抱中,6534.TW 正瀚-創
6197.TW,2026-03-11,164.5,2026-03-12,165.5,2026-03-24,188.0,13.60%,0.13595166163141995,交易結束,6197.TW 佳必琪
6679.TWO,2026-02-23,203.5,2026-02-24,205.0,2026-03-24,249.0,21.46%,0.2146341463414634,交易結束,6679.TWO 鈺太
6944.TW,2026-01-06,727.0,2026-01-07,739.0,2026-01-19,730.0,-1.22%,-0.012178619756427604,交易結束,6944.TW 兆聯實業
6944.TW,2026-03-12,787.0,2026-03-13,800.0,2026-03-24,812.0,1.50%,0.015,交易結束,6944.TW 兆聯實業
4950.TWO,2026-01-14,19.8,2026-01-15,19.95,2026-01-27,19.75,-1.00%,-0.010025100513877247,交易結束,4950.TWO 金耘國際
9914.TW,2026-01-14,89.0,2026-01-15,89.4,2026-01-27,88.5,-1.01%,-0.010067130990364206,交易結束,9914.TW 美利達
2605.TW,2026-01-09,27.75,2026-01-12,27.65,2026-02-02,30.25,9.40%,0.09403256482363193,交易結束,2605.TW 新興
2605.TW,2026-03-17,40.6,2026-03-18,42.2,2026-04-02,42.0,-0.47%,-0.004739354485410976,交易結束,2605.TW 新興
3162.TWO,2026-01-23,65.0,2026-01-26,64.51,2026-01-28,60.5,-6.22%,-0.06221552896301813,交易結束,3162.TWO 精確
3162.TWO,2026-04-07,61.0,2026-04-08,61.9,持股中,61.9,0.00%,0.0,續抱中,3162.TWO 精確
6874.TWO,2026-03-10,74.1,2026-03-11,76.1,2026-03-27,87.7,15.24%,0.15243099483172726,交易結束,6874.TWO 倍力
4935.TW,2026-03-26,38.7,2026-03-27,38.7,2026-04-01,37.05,-4.26%,-0.0426356975006,交易結束,4935.TW 茂林-KY
7703.TWO,2026-01-06,238.5,2026-01-07,242.0,2026-01-13,241.0,-0.41%,-0.004132231404958678,交易結束,7703.TWO 銳澤
7703.TWO,2026-03-25,227.0,2026-03-26,231.0,2026-04-01,220.5,-4.55%,-0.045454545454545456,交易結束,7703.TWO 銳澤
3491.TWO,2026-01-05,766.0,2026-01-06,766.0,2026-03-06,1355.0,76.89%,0.7689295039164491,交易結束,3491.TWO 昇達科
00857B.TWO,2026-03-02,24.2,2026-03-03,24.13,2026-03-10,24.04,-0.37%,-0.0036914998552141118,交易結束,00857B.TWO 永豐20年美公債
5864.TWO,2026-01-05,15.9,2026-01-06,15.9,2026-02-09,23.8,49.69%,0.49685533384593134,交易結束,5864.TWO 致和證
5864.TWO,2026-02-25,26.6,2026-02-26,26.8,2026-03-05,25.2,-5.97%,-0.059701437303963656,交易結束,5864.TWO 致和證
1215.TW,2026-01-13,151.5,2026-01-14,150.0,2026-01-26,150.0,0.00%,0.0,交易結束,1215.TW 卜蜂
5016.TWO,2026-01-07,25.25,2026-01-08,25.25,2026-01-19,25.3,0.20%,0.0019801678059405844,交易結束,5016.TWO 松和
5016.TWO,2026-03-27,27.85,2026-03-30,30.6,持股中,31.45,2.78%,0.027777789895515496,續抱中,5016.TWO 松和
1708.TW,2026-02-04,35.45,2026-02-05,35.05,2026-03-06,35.65,1.71%,0.017118467956053582,交易結束,1708.TW 東鹼
1708.TW,2026-03-12,38.45,2026-03-13,40.0,2026-03-26,41.5,3.75%,0.0375,交易結束,1708.TW 東鹼
6603.TWO,2026-01-08,30.45,2026-01-09,31.95,2026-01-26,30.45,-4.69%,-0.046948355686481986,交易結束,6603.TWO 富強鑫
7730.TW,2026-01-16,102.5,2026-01-19,105.0,2026-01-20,103.0,-1.90%,-0.01904761904761905,交易結束,7730.TW 暉盛-創
7730.TW,2026-03-10,128.5,2026-03-11,129.0,持股中,175.5,36.05%,0.36046511627906974,續抱中,7730.TW 暉盛-創
6208.TWO,2026-02-26,46.0,2026-03-02,46.0,2026-03-10,45.75,-0.54%,-0.005434782608695652,交易結束,6208.TWO 日揚
6208.TWO,2026-03-16,47.2,2026-03-17,48.3,2026-03-24,48.5,0.41%,0.004140802609917495,交易結束,6208.TWO 日揚
6274.TWO,2026-01-23,504.0,2026-01-26,512.0,2026-02-03,510.0,-0.39%,-0.00390625,交易結束,6274.TWO 台燿
8210.TW,2026-01-06,990.0,2026-01-07,999.0,2026-01-08,969.0,-3.00%,-0.03003003003003003,交易結束,8210.TW 勤誠
2613.TW,2026-01-14,23.75,2026-01-15,23.85,2026-01-19,23.47,-1.61%,-0.016129042541504088,交易結束,2613.TW 中櫃
2613.TW,2026-01-28,23.95,2026-01-29,24.14,2026-02-02,23.75,-1.59%,-0.015936193440746694,交易結束,2613.TW 中櫃
2613.TW,2026-03-03,26.69,2026-03-04,28.32,2026-03-11,24.52,-13.41%,-0.1341256534984883,交易結束,2613.TW 中櫃
8183.TWO,2026-02-26,40.65,2026-03-02,38.0,2026-03-10,35.0,-7.89%,-0.07894736842105263,交易結束,8183.TWO 精星
00656R.TW,2026-01-22,6.22,2026-01-23,6.23,2026-02-02,6.19,-0.64%,-0.006420539611134531,交易結束,00656R.TW 國泰中國A50反1
2399.TW,2026-01-02,27.3,2026-01-05,27.65,2026-01-07,25.6,-7.41%,-0.07414102225261487,交易結束,2399.TW 映泰
2399.TW,2026-01-12,27.05,2026-01-13,26.45,2026-01-19,25.9,-2.08%,-0.02079399351743901,交易結束,2399.TW 映泰
2399.TW,2026-01-20,27.2,2026-01-21,27.2,2026-01-28,26.35,-3.13%,-0.03125001314556493,交易結束,2399.TW 映泰
2399.TW,2026-03-03,25.15,2026-03-04,24.15,2026-03-05,23.55,-2.48%,-0.02484473668232994,交易結束,2399.TW 映泰
2399.TW,2026-03-11,24.35,2026-03-12,23.9,2026-03-27,28.85,20.71%,0.20711300594199206,交易結束,2399.TW 映泰
4105.TWO,2026-01-27,81.45,2026-01-28,81.63,2026-02-03,79.84,-2.20%,-0.021965285723960004,交易結束,4105.TWO 東洋
2820.TW,2026-02-10,17.0,2026-02-11,17.0,2026-03-05,17.0,0.00%,0.0,交易結束,2820.TW 華票
3042.TW,2026-01-20,88.5,2026-01-21,88.0,2026-02-02,86.1,-2.16%,-0.021590926430681764,交易結束,3042.TW 晶技
3042.TW,2026-02-24,91.6,2026-02-25,92.2,2026-03-05,89.7,-2.71%,-0.027114968359538617,交易結束,3042.TW 晶技
1563.TW,2026-01-16,48.8,2026-01-19,48.8,2026-01-22,47.65,-2.36%,-0.023565527237257,交易結束,1563.TW 巧新
4934.TW,2026-01-06,14.6,2026-01-07,14.0,2026-01-12,14.05,0.36%,0.0035714421928571788,交易結束,4934.TW 太極
4934.TW,2026-01-14,15.15,2026-01-15,15.15,2026-01-30,15.4,1.65%,0.016501650580553116,交易結束,4934.TW 太極
4934.TW,2026-02-05,18.25,2026-02-06,17.9,2026-02-10,16.15,-9.78%,-0.0977653652121501,交易結束,4934.TW 太極
4934.TW,2026-02-24,18.2,2026-02-25,18.2,2026-03-10,19.3,6.04%,0.060439474070918944,交易結束,4934.TW 太極
6227.TWO,2026-01-12,87.8,2026-01-13,87.8,2026-01-26,89.4,1.82%,0.018223216611462166,交易結束,6227.TWO 茂綸
3228.TWO,2026-01-28,152.5,2026-01-29,156.0,2026-02-03,141.0,-9.62%,-0.09615384615384616,交易結束,3228.TWO 金麗科
00772B.TWO,2026-03-02,34.41,2026-03-03,34.37,2026-03-10,34.34,-0.09%,-0.0008692240723349101,交易結束,00772B.TWO 中信高評級公司債
6270.TWO,2026-01-02,22.5,2026-01-05,22.4,2026-01-22,25.5,13.84%,0.1383928765311108,交易結束,6270.TWO 倍微
6270.TWO,2026-01-29,26.1,2026-01-30,26.3,2026-02-09,26.1,-0.76%,-0.0076045194449235135,交易結束,6270.TWO 倍微
6270.TWO,2026-03-20,26.5,2026-03-23,27.25,2026-03-31,25.1,-7.89%,-0.07889906856880737,交易結束,6270.TWO 倍微
8927.TWO,2026-01-19,25.35,2026-01-20,26.75,2026-01-29,25.65,-4.11%,-0.04112150958878502,交易結束,8927.TWO 北基
6271.TW,2026-02-25,189.0,2026-02-26,194.5,2026-03-05,164.0,-15.68%,-0.15681233933161953,交易結束,6271.TW 同欣電
2441.TW,2026-01-12,93.9,2026-01-13,95.3,2026-01-29,94.5,-0.84%,-0.008394575300959491,交易結束,2441.TW 超豐
8464.TW,2026-01-15,423.0,2026-01-16,418.0,2026-01-22,399.58,-4.41%,-0.0440678415198565,交易結束,8464.TW 億豐
3257.TW,2026-01-22,71.8,2026-01-23,73.5,2026-02-02,65.8,-10.48%,-0.10476186324081627,交易結束,3257.TW 虹冠電
00915.TW,2026-01-19,23.48,2026-01-20,23.47,2026-02-02,23.1,-1.55%,-0.01551364408724269,交易結束,00915.TW 凱基優選高股息30
00915.TW,2026-02-23,24.18,2026-02-24,24.2,2026-03-04,23.34,-3.58%,-0.035772386549351824,交易結束,00915.TW 凱基優選高股息30
8021.TW,2026-01-22,242.0,2026-01-23,243.5,2026-01-30,217.0,-10.88%,-0.10882956878850103,交易結束,8021.TW 尖點
8021.TW,2026-03-18,260.5,2026-03-19,255.0,2026-03-24,246.5,-3.33%,-0.03333333333333333,交易結束,8021.TW 尖點
5381.TWO,2026-01-15,29.0,2026-01-16,29.75,2026-02-02,32.82,10.33%,0.10331187528739504,交易結束,5381.TWO 合正
00671R.TW,2026-03-04,2.96,2026-03-05,2.86,2026-03-06,2.9,1.40%,0.013986084533965035,交易結束,00671R.TW 富邦NASDAQ反1
6565.TWO,2026-03-25,19.3,2026-03-26,19.3,2026-03-31,16.45,-14.77%,-0.1476683205624954,交易結束,6565.TWO 物聯
6565.TWO,2026-04-01,19.2,2026-04-02,18.75,持股中,18.6,-0.80%,-0.007999979653333374,續抱中,6565.TWO 物聯
8070.TW,2026-01-12,47.15,2026-01-13,47.6,2026-01-30,47.0,-1.26%,-0.012605010364159308,交易結束,8070.TW 長華*
1905.TW,2026-01-14,12.4,2026-01-15,12.5,2026-01-23,12.3,-1.60%,-0.01599998474399996,交易結束,1905.TW 華紙
1905.TW,2026-03-26,14.0,2026-03-27,14.65,2026-04-08,14.25,-2.73%,-0.027303728936271216,交易結束,1905.TW 華紙
1402.TW,2026-01-08,28.25,2026-01-09,28.3,2026-01-14,28.2,-0.35%,-0.0035335150846543526,交易結束,1402.TW 遠東新
1402.TW,2026-01-15,28.5,2026-01-16,28.5,2026-01-22,28.45,-0.18%,-0.0017543591964912196,交易結束,1402.TW 遠東新
1313.TW,2026-01-15,10.8,2026-01-16,10.85,2026-01-22,10.5,-3.23%,-0.03225809854318292,交易結束,1313.TW 聯成
1313.TW,2026-01-28,11.45,2026-01-29,11.5,2026-02-03,10.4,-9.57%,-0.09565220708695646,交易結束,1313.TW 聯成
1313.TW,2026-03-06,13.5,2026-03-09,14.6,2026-03-12,12.75,-12.67%,-0.12671235158624913,交易結束,1313.TW 聯成
3349.TWO,2026-03-02,31.95,2026-03-03,32.05,2026-03-05,29.8,-7.02%,-0.07020280978339241,交易結束,3349.TWO 寶德
4555.TW,2026-01-14,39.5,2026-01-15,39.6,2026-01-16,39.7,0.25%,0.0025253104205396498,交易結束,4555.TW 氣立
4555.TW,2026-01-23,41.9,2026-01-26,41.9,2026-01-30,40.2,-4.06%,-0.04057280909522568,交易結束,4555.TW 氣立
6584.TWO,2026-02-05,349.5,2026-02-06,342.0,2026-03-04,400.0,16.96%,0.1695906432748538,交易結束,6584.TWO 南俊國際
6584.TWO,2026-03-12,386.0,2026-03-13,382.0,2026-03-16,394.0,3.14%,0.031413612565445025,交易結束,6584.TWO 南俊國際
2444.TW,2026-01-12,12.2,2026-01-13,12.6,2026-01-29,13.1,3.97%,0.039682538481040606,交易結束,2444.TW 兆勁
2323.TW,2026-01-02,11.1,2026-01-05,11.2,2026-01-06,10.7,-4.46%,-0.04464285790298152,交易結束,2323.TW 中環
2323.TW,2026-01-07,11.6,2026-01-08,11.55,2026-01-12,10.9,-5.63%,-0.0562771048890005,交易結束,2323.TW 中環
2323.TW,2026-02-24,11.05,2026-02-25,11.2,2026-03-05,10.5,-6.25%,-0.06249998403738808,交易結束,2323.TW 中環
2368.TW,2026-01-28,720.0,2026-01-29,731.0,2026-03-03,781.0,6.84%,0.06839945280437756,交易結束,2368.TW 金像電
2368.TW,2026-03-12,911.0,2026-03-13,900.0,2026-03-25,919.0,2.11%,0.021111111111111112,交易結束,2368.TW 金像電
1476.TW,2026-02-09,424.0,2026-02-10,428.0,2026-03-03,409.5,-4.32%,-0.04322429906542056,交易結束,1476.TW 儒鴻
3058.TW,2026-02-05,10.15,2026-02-06,10.15,2026-02-09,10.15,0.00%,0.0,交易結束,3058.TW 立德
9933.TW,2026-01-13,32.55,2026-01-14,32.75,2026-01-22,32.5,-0.76%,-0.007633587786259542,交易結束,9933.TW 中鼎
9933.TW,2026-03-24,36.5,2026-03-25,36.9,2026-03-31,35.2,-4.61%,-0.04607047947699352,交易結束,9933.TW 中鼎
6277.TW,2026-03-27,71.9,2026-03-30,70.5,持股中,70.6,0.14%,0.0014184180723404941,續抱中,6277.TW 宏正
5245.TWO,2026-01-02,23.4,2026-01-05,25.0,2026-01-16,27.1,8.40%,0.08400001525999996,交易結束,5245.TWO 智晶
5245.TWO,2026-01-30,30.85,2026-02-02,31.55,2026-02-09,28.5,-9.67%,-0.0966719274437722,交易結束,5245.TWO 智晶
00961.TW,2026-01-06,9.44,2026-01-07,9.46,2026-01-30,9.95,5.18%,0.05179725942450464,交易結束,00961.TW FT臺灣永續高息
5607.TW,2026-02-23,52.2,2026-02-24,52.2,2026-03-09,50.0,-4.21%,-0.04214560786871863,交易結束,5607.TW 遠雄港
6152.TW,2026-01-23,14.8,2026-01-26,14.7,2026-01-28,13.6,-7.48%,-0.0748298940183715,交易結束,6152.TW 百一
6152.TW,2026-03-02,20.05,2026-03-03,21.55,2026-03-10,20.0,-7.19%,-0.07192572120520337,交易結束,6152.TW 百一
3689.TWO,2026-01-02,127.0,2026-01-05,129.5,2026-01-19,122.0,-5.79%,-0.05791505791505792,交易結束,3689.TWO 湧德
3689.TWO,2026-03-19,124.0,2026-03-20,125.5,2026-03-24,116.5,-7.17%,-0.07171314741035857,交易結束,3689.TWO 湧德
2476.TW,2026-03-19,86.0,2026-03-20,85.6,2026-04-01,83.6,-2.34%,-0.023364486397802215,交易結束,2476.TW 鉅祥
3354.TWO,2026-03-02,29.25,2026-03-03,31.5,2026-03-10,26.0,-17.46%,-0.1746031746031746,交易結束,3354.TWO 律勝
3354.TWO,2026-03-13,32.45,2026-03-16,32.45,2026-03-20,28.45,-12.33%,-0.1232665610465312,交易結束,3354.TWO 律勝
8092.TWO,2026-01-29,14.45,2026-01-30,14.25,2026-02-02,14.5,1.75%,0.017543859649122806,交易結束,8092.TWO 建暐
2890.TW,2026-02-26,33.2,2026-03-02,32.85,2026-03-05,31.8,-3.20%,-0.031963448577565425,交易結束,2890.TW 永豐金
2486.TW,2026-01-23,105.5,2026-01-26,114.5,2026-02-26,143.0,24.89%,0.24890829694323144,交易結束,2486.TW 一詮
7712.TWO,2026-01-26,89.5,2026-01-27,90.1,2026-02-02,84.0,-6.77%,-0.06770253693015878,交易結束,7712.TWO 博盛半導體
7712.TWO,2026-02-25,99.1,2026-02-26,106.0,2026-03-05,96.5,-8.96%,-0.08962264150943396,交易結束,7712.TWO 博盛半導體
7712.TWO,2026-03-13,128.5,2026-03-16,132.0,2026-03-24,121.5,-7.95%,-0.07954545454545454,交易結束,7712.TWO 博盛半導體
2454.TW,2026-01-02,1442.05,2026-01-05,1481.29,2026-01-12,1445.0,-2.45%,-0.02449578567125651,交易結束,2454.TW 聯發科
2454.TW,2026-01-23,1630.0,2026-01-26,1740.0,2026-02-09,1760.0,1.15%,0.011494252873563218,交易結束,2454.TW 聯發科
6226.TW,2026-03-19,14.65,2026-03-20,14.9,2026-03-27,12.1,-18.79%,-0.1879194166906885,交易結束,6226.TW 光鼎
5905.TWO,2026-02-05,9.48,2026-02-06,9.51,2026-02-09,9.23,-2.94%,-0.029442763402791883,交易結束,5905.TWO 南仁湖
6664.TWO,2026-03-30,300.5,2026-03-31,305.0,持股中,370.0,21.31%,0.21311475409836064,續抱中,6664.TWO 群翊
00875.TW,2026-03-06,38.46,2026-03-09,37.97,2026-03-18,38.56,1.55%,0.015538586611325931,交易結束,00875.TW 國泰網路資安
6257.TW,2026-01-13,127.5,2026-01-14,127.5,2026-01-28,135.0,5.88%,0.058823529411764705,交易結束,6257.TW 矽格
6257.TW,2026-02-26,150.5,2026-03-02,143.0,2026-03-05,132.0,-7.69%,-0.07692307692307693,交易結束,6257.TW 矽格
6257.TW,2026-03-31,149.5,2026-04-01,161.0,持股中,161.0,0.00%,0.0,續抱中,6257.TW 矽格
00867B.TWO,2026-03-10,32.22,2026-03-11,31.9,2026-03-12,31.3,-1.88%,-0.01880878961051894,交易結束,00867B.TWO 新光A-BBB電信債
1569.TWO,2026-03-02,57.5,2026-03-03,57.2,2026-03-05,52.4,-8.39%,-0.08391606945769975,交易結束,1569.TWO 濱川
4739.TW,2026-01-16,74.0,2026-01-19,74.0,2026-01-28,74.3,0.41%,0.004054095294594656,交易結束,4739.TW 康普
4739.TW,2026-03-02,79.1,2026-03-03,78.6,2026-03-05,70.1,-10.81%,-0.10814249573809967,交易結束,4739.TW 康普
4739.TW,2026-03-18,82.9,2026-03-19,81.3,2026-03-31,80.2,-1.35%,-0.013530209868493414,交易結束,4739.TW 康普
6233.TWO,2026-03-18,30.45,2026-03-19,30.95,2026-03-24,28.1,-9.21%,-0.0920840165153184,交易結束,6233.TWO 旺玖
2482.TW,2026-01-14,18.5,2026-01-15,18.7,2026-01-28,18.4,-1.60%,-0.016042841292027585,交易結束,2482.TW 連宇
2482.TW,2026-03-25,17.5,2026-03-26,17.6,2026-04-02,16.9,-3.98%,-0.03977276976287993,交易結束,2482.TW 連宇
00687B.TWO,2026-02-23,28.69,2026-02-24,28.74,2026-03-09,28.67,-0.24%,-0.0024121238088829467,交易結束,00687B.TWO 國泰20年美債
3168.TW,2026-02-23,41.15,2026-02-24,41.15,2026-03-10,40.2,-2.31%,-0.02308628743068383,交易結束,3168.TW 眾福科
00935.TW,2026-01-02,29.82,2026-01-05,30.34,2026-02-03,34.33,13.15%,0.1315034514141566,交易結束,00935.TW 野村臺灣新科技50
1225.TW,2026-02-26,29.7,2026-03-02,30.0,2026-03-12,31.8,6.00%,0.05999997456999999,交易結束,1225.TW 福懋油
6465.TWO,2026-01-02,38.45,2026-01-05,38.0,2026-01-06,35.15,-7.50%,-0.07499995984473679,交易結束,6465.TWO 威潤
6465.TWO,2026-01-12,41.45,2026-01-13,43.9,2026-01-15,37.05,-15.60%,-0.1560364931823215,交易結束,6465.TWO 威潤
6465.TWO,2026-03-19,44.9,2026-03-20,48.5,2026-04-01,46.0,-5.15%,-0.05154639175257732,交易結束,6465.TWO 威潤
4804.TWO,2026-03-27,6.05,2026-03-30,6.45,2026-04-07,5.02,-22.17%,-0.22170540630685606,交易結束,4804.TWO 大略-KY
00877.TWO,2026-01-12,26.99,2026-01-13,27.14,2026-01-16,26.9,-0.88%,-0.008843027873905058,交易結束,00877.TWO 復華中國5G
2380.TW,2026-03-05,5.5,2026-03-06,6.05,2026-03-16,5.65,-6.61%,-0.06611571614739377,交易結束,2380.TW 虹光
2380.TW,2026-03-19,6.67,2026-03-20,7.2,2026-03-27,6.02,-16.39%,-0.16388886939633443,交易結束,2380.TW 虹光
3176.TWO,2026-01-14,32.65,2026-01-15,32.65,2026-01-22,31.75,-2.76%,-0.027565129673456992,交易結束,3176.TWO 基亞
6862.TW,2026-01-05,181.0,2026-01-06,181.0,2026-01-12,166.0,-8.29%,-0.08287292817679558,交易結束,6862.TW 三集瑞-KY
6862.TW,2026-01-19,187.0,2026-01-20,197.0,2026-02-03,194.0,-1.52%,-0.015228426395939087,交易結束,6862.TW 三集瑞-KY
6862.TW,2026-02-24,197.0,2026-02-25,199.0,2026-03-05,190.0,-4.52%,-0.04522613065326633,交易結束,6862.TW 三集瑞-KY
3026.TW,2026-01-19,109.0,2026-01-20,109.0,2026-01-22,107.5,-1.38%,-0.013761467889908258,交易結束,3026.TW 禾伸堂
3026.TW,2026-03-27,151.0,2026-03-30,150.5,持股中,167.0,10.96%,0.10963455149501661,續抱中,3026.TW 禾伸堂
4576.TW,2026-03-30,138.0,2026-03-31,138.0,持股中,143.0,3.62%,0.036231884057971016,續抱中,4576.TW 大銀微系統
3178.TWO,2026-04-01,62.1,2026-04-02,63.1,持股中,64.9,2.85%,0.02852619802421748,續抱中,3178.TWO 公準
8043.TWO,2026-01-14,98.7,2026-01-15,101.0,2026-01-22,94.0,-6.93%,-0.06930693069306931,交易結束,8043.TWO 蜜望實
