rev_yoy,gm,om,prev_year,prev_rev_yoy,date,advice,prev_eps_yoy,name,eps,status,est_price,eps_yoy,pe,prev_eps,expansion,symbol,price
2449.06,N/A,N/A,2025,27.32,2026-03,⚪ 中性觀察,2500.0,工信,0.13,⚠️ 獲利稀釋,17.400000000000002,750.0,9.137931363362068,0.52,-1699.06,5521.TW,10.6000003815
1881.49,N/A,N/A,2025,885.03,2026-03,⚪ 中性觀察,674.7,熙特爾-創,3.64,⚠️ 獲利稀釋,228.00000000000003,167.65,10.26315789473684,4.9,-1713.84,7740.TW,156.0
1762.07,N/A,N/A,2025,163.68,2026-03,⚪ 中性觀察,124.43,緯穎,75.95,⚠️ 獲利稀釋,10046.849999999999,44.12,7.65911703668314,275.06,-1717.95,6669.TW,5130.0
1545.42,N/A,N/A,2025,-18.04,2026-03,⚪ 數據不足,-194.62,競國,-1.08,📉 獲利侵蝕,-54.449999999999996,-191.89,0.0,-0.88,-1737.31,6108.TW,19.3500003815
1753.18,N/A,N/A,2025,14.84,2026-03,⚪ 中性觀察,-8.03,展�眥篕�,1.14,⚠️ 獲利稀釋,157.95,12.87,5.631528892412156,4.2,-1740.3100000000002,6776.TW,59.2999992371
1492.03,3.28%,-4.04%,2025,-22.22,2026-03,⚪ 數據不足,-91.07,台達化,-0.53,📉 獲利侵蝕,-49.2,-278.57,0.0,-1.07,-1770.6,1309.TW,14.75
2677.35,N/A,N/A,2025,-49.22,2026-03,⚪ 中性觀察,-32.16,順天,1.0,⚠️ 獲利稀釋,30.0,900.0,11.27499961855,1.4,-1777.35,5525.TW,22.5499992371
1790.44,4.40%,2.40%,2025,6.36,2026-03,⚪ 中性觀察,18.15,中鋼構,0.66,⚠️ 獲利稀釋,112.35000000000001,4.76,5.727637052857143,3.19,-1785.68,2013.TW,42.9000015259
1776.48,N/A,N/A,2025,-3.62,2026-03,❌ 暫避觀望,66.67,慕康生醫,-0.22,📉 獲利侵蝕,8.85,-10.0,30.254237934745763,0.35,-1786.48,5398.TWO,17.8500003815
1692.31,N/A,N/A,2025,13.22,2026-03,⚪ 數據不足,-250.0,久正,-0.06,📉 獲利侵蝕,-2.1,-100.0,0.0,-0.03,-1792.31,6167.TWO,12.1499996185
1989.87,15.28%,2.18%,2025,-0.05,2026-03,⚪ 數據不足,57.52,兆赫,0.41,🔄 轉虧為盈,-47.55,168.33,0.0,-0.96,-1821.54,2485.TW,61.7000007629
1827.55,5.82%,1.38%,2025,-16.78,2026-03,⚪ 中性觀察,-39.91,仁寶,0.45,📉 獲利侵蝕,52.49999999999999,-10.0,10.785714285714286,1.38,-1837.55,2324.TW,37.75
1727.41,-13.35%,-27.74%,2025,-6.83,2026-03,⚪ 數據不足,6.63,泰鼎-KY,-3.1,📉 獲利侵蝕,-289.34999999999997,-131.34,0.0,-8.65,-1858.75,4927.TW,51.0999984741
2037.68,6.08%,2.25%,2025,2.45,2026-03,⚪ 中性觀察,24.44,新鋼,0.49,⚠️ 獲利稀釋,23.1,157.89,11.4285716762987,0.56,-1879.79,2032.TW,17.6000003815
2254.89,7.75%,1.18%,2025,1.18,2026-03,⚪ 數據不足,-273.08,風青,0.3,🔄 轉虧為盈,-42.45,372.73,0.0,-0.97,-1882.1599999999999,2061.TWO,52.7999992371
1859.98,4.22%,2.17%,2025,105.83,2026-03,⚪ 中性觀察,-8.3,鴻準,0.47,📉 獲利侵蝕,82.94999999999999,-29.85,10.470163024575047,2.32,-1889.83,2354.TW,57.9000015259
1978.18,N/A,N/A,2025,-8.84,2026-03,⚪ 數據不足,81.16,四維航,-0.11,⚠️ 獲利稀釋,-4.3500000000000005,76.09,0.0,-0.13,-1902.0900000000001,5608.TW,14.8999996185
2352.62,N/A,N/A,2025,-5.67,2026-03,❌ 暫避觀望,65.08,台塑化,2.14,⚠️ 獲利稀釋,49.2,448.72,16.310975609756095,1.04,-1903.8999999999999,6505.TW,53.5
2066.54,N/A,N/A,2025,1.16,2026-03,⚪ 數據不足,16.81,業強,0.17,🔄 轉虧為盈,-43.199999999999996,160.71,0.0,-0.99,-1905.83,6124.TWO,29.8500003815
1860.91,-7.81%,-65.06%,2025,7.41,2026-03,⚪ 數據不足,15.65,大略-KY,-0.47,📉 獲利侵蝕,0.0,-53.33,0.0,-1.54,-1914.24,4804.TWO,0.0
2034.89,-3.42%,-68.62%,2025,-18.66,2026-03,⚪ 數據不足,56.82,西勝,0.01,🔄 轉虧為盈,-11.850000000000001,103.7,0.0,-0.6,-1931.19,3625.TWO,15.8000001907
1882.27,-3.68%,-19.69%,2025,56.06,2026-03,⚪ 數據不足,-109.76,大飲,-0.37,📉 獲利侵蝕,-34.800000000000004,-60.87,0.0,-0.85,-1943.1399999999999,1213.TW,8.3299999237
2028.88,-25.13%,-116.55%,2025,-43.59,2026-03,⚪ 數據不足,-122.76,駿吉-KY,-0.08,⚠️ 獲利稀釋,0.0,84.31,0.0,-2.75,-1944.5700000000002,1591.TWO,0.0
2468.14,8.09%,5.14%,2025,44.32,2026-03,⚪ 中性觀察,178.19,鑫聯大投控,3.69,⚠️ 獲利稀釋,249.45,504.92,4.473842545153337,7.11,-1963.2199999999998,3709.TWO,74.4000015259
2497.65,N/A,N/A,2025,24.44,2026-03,❌ 暫避觀望,840.63,南電,2.03,⚠️ 獲利稀釋,93.3,534.37,140.51446945337622,3.01,-1963.2800000000002,8046.TW,874.0
2028.1,5.21%,1.48%,2025,6.95,2026-03,⚪ 中性觀察,19.21,英業達,0.68,⚠️ 獲利稀釋,90.6,44.68,11.208608766258278,2.42,-1983.4199999999998,2356.TW,67.6999969482
2007.97,5.88%,3.28%,2025,18.13,2026-03,⚪ 中性觀察,23.02,鴻海,3.56,⚠️ 獲利稀釋,506.70000000000005,17.49,7.948490230905861,13.61,-1990.48,2317.TW,268.5
2002.82,6.33%,3.76%,2025,50.54,2026-03,⚪ 中性觀察,25.55,廣達,5.5,⚠️ 獲利稀釋,721.1999999999999,8.71,7.820299500831947,19.45,-1994.11,2382.TW,376.0
2286.26,33.43%,26.98%,2025,880.8,2026-03,⚪ 中性觀察,329.17,新美齊,1.14,⚠️ 獲利稀釋,113.55000000000001,286.21,2.6221929169749005,5.24,-2000.0500000000002,2442.TW,19.8500003815
1954.65,-0.64%,-2.86%,2025,-8.24,2026-03,⚪ 數據不足,-380.0,海光,0.16,🔄 轉虧為盈,-4.3500000000000005,-56.76,0.0,-0.56,-2011.41,2038.TW,13.8500003815
415.77,N/A,N/A,2025,-1.53,2026-03,❌ 暫避觀望,-33.64,詠昇,-0.15,📉 獲利侵蝕,28.349999999999994,-1600.0,16.746031544179896,0.73,-2015.77,6418.TWO,31.6499996185
2141.08,5.24%,2.37%,2025,21.23,2026-03,⚪ 中性觀察,-25.31,威健,1.52,⚠️ 獲利稀釋,70.5,122.06,10.53191489361702,1.81,-2019.02,3033.TW,49.5
2144.13,9.34%,5.82%,2025,-13.12,2026-03,⚪ 中性觀察,-14.89,中工,0.16,⚠️ 獲利稀釋,15.15,100.0,13.217822159900988,0.4,-2044.13,2515.TW,13.3500003815
1973.31,N/A,N/A,2025,-51.86,2026-03,⚪ 數據不足,-141.41,申豐,-0.26,📉 獲利侵蝕,-24.9,-73.33,0.0,-0.41,-2046.6399999999999,6582.TW,31.4500007629
2186.24,N/A,N/A,2025,-9.3,2026-03,⚪ 數據不足,-244.52,霹靂,0.32,🔄 轉虧為盈,-157.34999999999997,135.16,0.0,-5.34,-2051.08,8450.TWO,15.8999996185
2071.71,N/A,N/A,2025,-17.24,2026-03,⚪ 數據不足,-185.96,英濟,-0.45,⚠️ 獲利稀釋,-38.25,15.09,0.0,-0.49,-2056.62,3294.TWO,39.7000007629
2204.48,N/A,N/A,2025,10.25,2026-03,❌ 暫避觀望,72.15,東捷,0.35,⚠️ 獲利稀釋,11.1,146.97,210.8108108108108,1.36,-2057.51,8064.TWO,156.0
1300.22,7.21%,-1.47%,2025,16.71,2026-03,⚪ 數據不足,95.92,聚亨,-0.09,📉 獲利侵蝕,-1.7999999999999998,-800.0,0.0,-0.02,-2100.2200000000003,2022.TW,7.7199997902
2297.68,7.68%,3.25%,2025,13.76,2026-03,⚪ 中性觀察,52.91,增你強,3.05,⚠️ 獲利稀釋,141.15,179.82,7.970244420828905,3.15,-2117.8599999999997,3028.TW,75.0
2228.49,-4.21%,-53.06%,2025,-14.27,2026-03,⚪ 數據不足,241.18,冠西電,0.03,⚠️ 獲利稀釋,-0.4500000000000004,106.25,0.0,0.25,-2122.24,2466.TW,50.0999984741
2126.92,0.28%,-7.44%,2025,-20.25,2026-03,⚪ 數據不足,-164.06,宏益,-0.09,📉 獲利侵蝕,-19.8,0.0,0.0,-0.41,-2126.92,1452.TW,11.1499996185
2121.66,2.52%,0.23%,2025,-9.55,2026-03,⚪ 中性觀察,364.71,宏洲,-0.13,📉 獲利侵蝕,16.05,-30.0,8.822429514392523,0.45,-2151.66,1413.TW,9.4399995804
2396.6,5.83%,-0.68%,2025,-8.77,2026-03,⚪ 中性觀察,133.62,TPK-KY,1.33,⚠️ 獲利稀釋,121.05000000000001,232.5,10.681536176976454,2.71,-2164.1,3673.TW,86.1999969482
2217.45,-1.01%,-12.37%,2025,-0.88,2026-03,⚪ 數據不足,-41.61,漢磊,-0.35,⚠️ 獲利稀釋,-72.6,36.36,0.0,-1.97,-2181.0899999999997,3707.TWO,83.1999969482
2249.58,4.14%,0.97%,2025,-4.68,2026-03,⚪ 數據不足,-19.9,元禎,0.23,⚠️ 獲利稀釋,0.0,64.29,0.0,1.53,-2185.29,1725.TW,0.0
2269.59,N/A,N/A,2025,11.46,2026-03,⚪ 數據不足,-55.46,康控-KY,-0.23,⚠️ 獲利稀釋,-83.25,68.06,0.0,-1.88,-2201.53,4943.TW,9.0600004196
2241.62,14.37%,-1.87%,2025,14.02,2026-03,⚪ 數據不足,64.65,艾姆勒,-0.15,⚠️ 獲利稀釋,-27.150000000000002,34.78,0.0,-0.7,-2206.8399999999997,2241.TW,50.5999984741
2198.03,2.93%,-21.07%,2025,0.49,2026-03,⚪ 數據不足,-34.29,台揚,-0.97,📉 獲利侵蝕,-196.35,-8.99,0.0,-6.11,-2207.02,2314.TW,14.9499998093
2336.21,5.49%,3.23%,2025,-16.5,2026-03,❌ 暫避觀望,-72.16,威致,0.15,⚠️ 獲利稀釋,11.1,114.29,22.432432947972973,0.28,-2221.92,2028.TW,16.6000003815
2438.75,N/A,N/A,2025,4.19,2026-03,⚪ 數據不足,-280.95,光鋐,0.24,🔄 轉虧為盈,-38.7,209.09,0.0,-0.8,-2229.66,4956.TW,38.5
403.04,N/A,N/A,2025,-21.61,2026-03,⚪ 數據不足,42.24,柏承,-0.58,📉 獲利侵蝕,-130.50000000000003,-1833.33,0.0,-4.65,-2236.37,6141.TW,34.8499984741
2180.09,5.36%,-14.33%,2025,-87.0,2026-03,⚪ 數據不足,100.65,川飛,-0.05,📉 獲利侵蝕,0.0,-66.67,0.0,0.04,-2246.76,1516.TW,20.5
2552.16,N/A,N/A,2025,22.39,2026-03,⚪ 數據不足,-347.22,久陽,0.52,🔄 轉虧為盈,-46.5,292.59,0.0,-1.61,-2259.5699999999997,5011.TWO,21.6000003815
2059.75,N/A,N/A,2025,-9.62,2026-03,⚪ 數據不足,-228.57,佳凌,-0.49,📉 獲利侵蝕,-69.45,-220.0,0.0,-1.88,-2279.75,4976.TW,43.9000015259
2283.9,13.78%,-20.55%,2025,229.42,2026-03,⚪ 數據不足,-64.15,台端,-0.23,📉 獲利侵蝕,-32.1,-35.29,0.0,-0.87,-2319.19,3432.TW,18.7000007629
2364.99,5.34%,-4.30%,2025,-13.41,2026-03,⚪ 數據不足,-29.83,台聚,-0.41,⚠️ 獲利稀釋,-93.89999999999999,30.19,0.0,-2.6,-2334.7999999999997,1304.TW,13.5500001907
2394.66,-9.53%,-33.43%,2025,0.61,2026-03,⚪ 數據不足,-148.28,台亞,-0.49,⚠️ 獲利稀釋,-108.15,37.18,0.0,-2.88,-2357.48,2340.TW,39.9500007629
2301.38,4.09%,1.39%,2025,-0.73,2026-03,⚪ 中性觀察,-15.3,和碩,0.58,📉 獲利侵蝕,166.65,-64.2,7.461746311962195,5.39,-2365.58,4938.TW,82.9000015259
2344.78,-4.13%,-22.91%,2025,25.06,2026-03,⚪ 數據不足,41.55,力銘,-0.7,📉 獲利侵蝕,-69.89999999999999,-52.17,0.0,-1.4,-2396.9500000000003,3593.TW,16.0499992371
2179.93,-13.28%,-24.71%,2025,-11.5,2026-03,⚪ 數據不足,-53.09,國際中橡,-0.81,📉 獲利侵蝕,-135.29999999999998,-233.33,0.0,-4.28,-2413.2599999999998,2104.TW,10.3500003815
2216.8,N/A,N/A,2025,10.62,2026-03,❌ 暫避觀望,2.56,建達,-0.04,📉 獲利侵蝕,9.6,-233.33,26.87500119203125,0.4,-2450.13,6118.TWO,17.2000007629
2551.23,-3.67%,-6.17%,2025,-37.56,2026-03,⚪ 數據不足,-108.06,中鴻,-0.1,⚠️ 獲利稀釋,-48.300000000000004,33.33,0.0,-1.29,-2517.9,2014.TW,17.7000007629
1619.43,4.83%,0.47%,2025,-12.03,2026-03,⚪ 數據不足,-315.38,中鋼,-0.16,📉 獲利侵蝕,-12.45,-900.0,0.0,-0.29,-2519.4300000000003,2002.TW,19.1000003815
3058.59,N/A,N/A,2025,15.75,2026-03,❌ 暫避觀望,9.87,蜜望實,1.35,⚠️ 獲利稀釋,35.099999999999994,535.48,96.7948717948718,1.67,-2523.11,8043.TWO,226.5
2127.23,N/A,N/A,2025,-18.05,2026-03,⚪ 數據不足,-171.43,達運,-0.15,📉 獲利侵蝕,-9.45,-400.0,0.0,-0.19,-2527.23,6120.TW,15.0500001907
2596.78,4.62%,3.28%,2025,3.25,2026-03,⚪ 數據不足,0.0,全科,1.52,⚠️ 獲利稀釋,0.0,61.7,0.0,3.02,-2535.0800000000004,3209.TW,0.0
2646.22,N/A,N/A,2025,21.05,2026-03,⚪ 數據不足,100.0,凱崴,0.0,⚠️ 獲利稀釋,-5.25,100.0,0.0,0.0,-2546.22,5498.TWO,67.0999984741
2633.91,0.65%,-10.28%,2025,-16.83,2026-03,⚪ 數據不足,-29.51,華夏,-0.21,⚠️ 獲利稀釋,-64.35,54.35,0.0,-1.58,-2579.56,1305.TW,13.25
2613.71,-1.71%,-6.86%,2025,-6.44,2026-03,⚪ 數據不足,-5100.0,東聯,-0.15,📉 獲利侵蝕,-30.599999999999994,-27.27,0.0,-1.01,-2640.98,1710.TW,13.6499996185
2751.91,5.19%,-15.57%,2025,-9.71,2026-03,⚪ 數據不足,47.45,勝昱,-0.13,⚠️ 獲利稀釋,-47.85,71.74,0.0,-1.16,-2680.17,4304.TWO,23.1000003815
2799.65,15.20%,6.56%,2025,31.28,2026-03,⚪ 中性觀察,18.33,聯發,0.03,⚠️ 獲利稀釋,23.400000000000002,104.76,7.564102686346154,0.81,-2694.89,1459.TW,11.8000001907
2780.87,4.37%,-6.00%,2025,-9.63,2026-03,⚪ 數據不足,-143.48,華紙,-0.16,⚠️ 獲利稀釋,-32.1,48.39,0.0,-0.56,-2732.48,1905.TW,17.1000003815
2790.48,-0.45%,-7.50%,2025,-6.78,2026-03,⚪ 中性觀察,-6.32,磐亞,0.26,⚠️ 獲利稀釋,30.749999999999996,18.18,11.219512195121952,0.89,-2772.3,4707.TWO,23.0
2744.02,4.67%,-0.60%,2025,22.7,2026-03,⚪ 中性觀察,-10.52,光明,0.17,📉 獲利侵蝕,240.75,-96.52,2.3426790326542055,5.53,-2840.54,4420.TWO,37.5999984741
2791.86,-118.71%,-168.74%,2025,-7.04,2026-03,⚪ 數據不足,-233.33,聯昌,-0.2,📉 獲利侵蝕,-46.80000000000001,-81.82,0.0,-2.1,-2873.6800000000003,2431.TW,11.6499996185
2110.18,2.81%,-8.09%,2025,2.29,2026-03,⚪ 數據不足,-118.67,泰茂,-1.21,📉 獲利侵蝕,-39.449999999999996,-811.76,0.0,-1.05,-2921.9399999999996,2230.TWO,27.1000003815
3782.36,N/A,N/A,2025,39.08,2026-03,⚪ 中性觀察,72.45,遠雄,1.76,⚠️ 獲利稀釋,155.4,833.33,7.181467328754825,7.45,-2949.03,5522.TW,74.4000015259
2976.2,N/A,N/A,2025,8.81,2026-03,⚪ 數據不足,100.0,建暐,-0.28,⚠️ 獲利稀釋,-13.95,20.0,0.0,0.0,-2956.2,8092.TWO,14.6999998093
3028.02,5.62%,3.53%,2025,108.39,2026-03,⚪ 中性觀察,43.19,緯創,3.06,⚠️ 獲利稀釋,338.85,64.67,7.149181053563524,9.04,-2963.35,3231.TW,161.5
3066.49,4.26%,2.54%,2025,-3.49,2026-03,⚪ 中性觀察,-7.97,聯強,1.77,⚠️ 獲利稀釋,182.24999999999997,60.91,7.687242923942387,5.08,-3005.58,2347.TW,93.4000015259
3004.01,-2.98%,-20.14%,2025,-16.67,2026-03,⚪ 數據不足,-300.0,官田鋼,-0.14,📉 獲利侵蝕,-16.200000000000003,-18.18,0.0,-0.56,-3022.19,2017.TW,9.3299999237
3253.91,2.83%,-0.74%,2025,8.52,2026-03,❌ 暫避觀望,-117.39,鑫科,0.26,🔄 轉虧為盈,1.3499999999999996,188.89,952.2221883133335,-0.08,-3065.02,3663.TWO,85.6999969482
3228.81,1.59%,-3.51%,2025,-19.85,2026-03,⚪ 數據不足,32.76,聯成,0.08,🔄 轉虧為盈,-29.4,142.11,0.0,-1.17,-3086.7,1313.TW,11.6000003815
2731.61,7.87%,-15.06%,2025,31.04,2026-03,⚪ 數據不足,-939.13,泰谷,-0.77,📉 獲利侵蝕,-83.25,-356.25,0.0,-2.0,-3087.86,3339.TWO,49.7000007629
3286.33,3.50%,1.71%,2025,2.05,2026-03,❌ 暫避觀望,195.71,益登,1.22,⚠️ 獲利稀釋,72.14999999999999,171.11,15.280665280665282,2.01,-3115.22,3048.TW,73.5
3079.81,2.22%,-15.74%,2025,-8.3,2026-03,⚪ 數據不足,-84.27,旭品,-0.6,📉 獲利侵蝕,-60.75,-38.1,0.0,-1.64,-3117.91,3325.TWO,12.6000003815
3320.57,4.26%,2.13%,2025,13.46,2026-03,⚪ 中性觀察,39.35,大聯大,3.3,⚠️ 獲利稀釋,229.8,192.04,7.310704960835509,5.77,-3128.53,3702.TW,112.0
3398.83,N/A,N/A,2025,-70.37,2026-03,⚪ 數據不足,-98.58,欣巴巴,1.57,⚠️ 獲利稀釋,-26.549999999999997,257.0,0.0,0.09,-3141.83,9906.TW,46.7999992371
4667.62,49.05%,39.15%,2025,95.09,2026-03,❌ 暫避觀望,229.88,南亞科,8.41,⚠️ 獲利稀釋,107.1,1434.92,64.35574229691878,2.13,-3232.7,2408.TW,459.5
3335.71,N/A,N/A,2025,250.8,2026-03,⚪ 數據不足,82.98,馥鴻,-0.05,⚠️ 獲利稀釋,-14.1,50.0,0.0,-0.32,-3285.71,5345.TWO,32.3499984741
2961.46,N/A,N/A,2025,11.63,2026-03,⚪ 中性觀察,-46.52,全達,-0.12,📉 獲利侵蝕,54.449999999999996,-400.0,5.289256408512397,1.23,-3361.46,8068.TWO,19.2000007629
3615.81,11.28%,-2.28%,2025,-7.81,2026-03,⚪ 數據不足,-6.98,國碩,0.27,🔄 轉虧為盈,-34.95,242.11,0.0,-0.92,-3373.7,2406.TW,34.8499984741
4088.42,N/A,N/A,2025,55.8,2026-03,❌ 暫避觀望,962.5,品安,1.04,⚠️ 獲利稀釋,43.05000000000001,700.0,24.111497194494767,1.7,-3388.42,8088.TWO,69.1999969482
3461.88,N/A,N/A,2025,-7.28,2026-03,⚪ 數據不足,-425.64,吉源-KY,-0.19,⚠️ 獲利稀釋,-84.74999999999999,34.48,0.0,-2.05,-3427.4,8488.TW,10.5500001907
568.75,10.83%,-1.32%,2025,-5.8,2026-03,⚪ 數據不足,-161.9,雄順,-0.28,📉 獲利侵蝕,-15.9,-2900.0,0.0,-0.39,-3468.75,2073.TWO,25.5
3440.55,N/A,N/A,2025,-17.19,2026-03,⚪ 數據不足,-95.77,愛地雅,-0.3,📉 獲利侵蝕,-52.65,-36.36,0.0,-1.39,-3476.9100000000003,8933.TWO,4.8000001907
3492.0,7.03%,-9.19%,2025,1.31,2026-03,⚪ 數據不足,-2.19,嘉鋼,-0.68,📉 獲利侵蝕,-111.45,-7.94,0.0,-2.8,-3499.94,2067.TWO,6.5999999046
556.49,16.79%,4.95%,2025,20.89,2026-03,⚪ 數據不足,-86.55,晶呈科技,-0.58,📉 獲利侵蝕,-4.049999999999999,-3000.0,0.0,0.39,-3556.49,4768.TWO,382.0
5414.26,19.12%,16.62%,2025,39.88,2026-03,⚪ 中性觀察,143.64,凌航,10.76,⚠️ 獲利稀釋,284.40000000000003,1800.0,10.443037974683543,6.33,-3614.26,3135.TW,198.0
4016.43,N/A,N/A,2025,16.23,2026-03,⚪ 數據不足,7.83,鈺創,1.88,🔄 轉虧為盈,-40.5,398.36,0.0,-1.53,-3618.0699999999997,5351.TWO,94.0
3812.18,5.67%,-0.79%,2025,-3.86,2026-03,⚪ 數據不足,-622.22,晉椿,0.0,⚠️ 獲利稀釋,-62.55,100.0,0.0,-1.3,-3712.18,2064.TWO,13.3999996185
3941.18,2.66%,-3.16%,2025,3.45,2026-03,⚪ 數據不足,-136.36,菱生,0.1,🔄 轉虧為盈,-39.0,130.0,0.0,-1.05,-3811.18,2369.TW,36.8499984741
3923.03,3.88%,0.87%,2025,17.25,2026-03,⚪ 數據不足,0.0,尚立,-0.01,⚠️ 獲利稀釋,-24.150000000000002,100.0,0.0,-0.48,-3823.03,3360.TWO,16.25
3720.0,-37.47%,-176.58%,2025,-10.18,2026-03,❌ 暫避觀望,-85.71,統懋,-0.13,📉 獲利侵蝕,1.05,-134.21,554.9999782014285,0.02,-3854.21,2434.TW,38.8499984741
3891.97,N/A,N/A,2025,-50.21,2026-03,⚪ 數據不足,-291.67,合騏*,-0.07,📉 獲利侵蝕,-64.05000000000001,0.0,0.0,-0.71,-3891.97,8937.TWO,29.2000007629
54.54,N/A,N/A,2025,-15.99,2026-03,⚪ 數據不足,-1000.0,美而快,-2.37,📉 獲利侵蝕,-37.050000000000004,-4050.0,0.0,-0.27,-4104.54,5321.TWO,40.1500015259
4265.87,3.74%,1.75%,2025,22.78,2026-03,⚪ 中性觀察,32.83,文曄,5.32,⚠️ 獲利稀釋,446.09999999999997,156.74,7.481506388702085,11.61,-4109.13,3036.TW,222.5
2597.8,N/A,N/A,2025,66.84,2026-03,⚪ 數據不足,-116.47,合邦,-0.19,📉 獲利侵蝕,-45.45,-1800.0,0.0,-0.56,-4397.8,6103.TWO,34.0
331.41,19.96%,4.40%,2025,-5.37,2026-03,⚪ 數據不足,700.0,如興,-1.2,📉 獲利侵蝕,0.0,-4100.0,0.0,0.68,-4431.41,4414.TW,0.0
4708.23,9.03%,0.44%,2025,5.77,2026-03,⚪ 數據不足,-181.25,寶緯,0.06,🔄 轉虧為盈,-22.05,118.18,0.0,-0.39,-4590.049999999999,4558.TWO,18.6499996185
4607.55,-4.05%,-24.47%,2025,-27.73,2026-03,⚪ 數據不足,-150.77,偉全,0.27,🔄 轉虧為盈,-19.35,-20.59,0.0,-0.33,-4628.14,1465.TW,12.5
5017.55,4.59%,-2.95%,2025,-13.99,2026-03,⚪ 數據不足,-388.89,力麗,0.07,🔄 轉虧為盈,-25.950000000000003,333.33,0.0,-0.78,-4684.22,1444.TW,7.0399999619
5065.39,1.59%,-0.55%,2025,-20.0,2026-03,⚪ 數據不足,-2425.0,力鵬,0.1,🔄 轉虧為盈,-29.55,350.0,0.0,-0.97,-4715.39,1447.TW,6.0300002098
5148.97,10.51%,-1.93%,2025,-8.54,2026-03,⚪ 數據不足,-35.83,碩禾,2.97,🔄 轉虧為盈,-297.15000000000003,397.0,0.0,-7.62,-4751.97,3691.TWO,154.5
4967.48,-0.44%,-5.93%,2025,-34.21,2026-03,⚪ 數據不足,-10000.0,集盛,-0.05,⚠️ 獲利稀釋,-34.65,77.27,0.0,-0.99,-4890.209999999999,1455.TW,10.1999998093
5539.46,61.03%,12.48%,2025,-90.93,2026-03,⚪ 中性觀察,-80.68,宏璟,3.45,🏰 高護城河,63.149999999999984,606.06,9.453681529002377,0.93,-4933.4,2527.TW,39.7999992371
5128.15,28.96%,18.97%,2025,259.94,2026-03,⚪ 數據不足,-850.0,三圓,0.23,🔄 轉虧為盈,-27.75,118.64,0.0,-0.64,-5009.509999999999,4416.TWO,10.0
5166.21,N/A,N/A,2025,1760.03,2026-03,⚪ 數據不足,-29.89,凱碩,-0.07,⚠️ 獲利稀釋,-102.0,87.72,0.0,-2.39,-5078.49,8059.TWO,17.1000003815
5510.73,9.90%,-0.59%,2025,64.51,2026-03,❌ 暫避觀望,1357.14,聯光通,0.37,⚠️ 獲利稀釋,33.15,305.56,17.556560740769232,1.02,-5205.169999999999,4903.TWO,38.7999992371
270.77,N/A,N/A,2025,-0.19,2026-03,⚪ 數據不足,-406.38,華凌,-0.49,📉 獲利侵蝕,-57.45,-5000.0,0.0,-1.44,-5270.77,6916.TW,22.2999992371
5821.55,-5.49%,-15.47%,2025,37.74,2026-03,⚪ 數據不足,-181.88,國喬,-1.17,📉 獲利侵蝕,-142.95,-91.67,0.0,-3.97,-5913.22,1312.TW,13.5
6170.04,N/A,N/A,2025,-3.18,2026-03,⚪ 數據不足,-444.68,誠美材,-0.27,⚠️ 獲利稀釋,-100.19999999999999,34.15,0.0,-2.58,-6135.89,4960.TW,29.1000003815
6592.52,N/A,N/A,2025,-16.65,2026-03,⚪ 中性觀察,32.43,台汽電,2.11,⚠️ 獲利稀釋,121.50000000000003,339.58,9.753086419753085,2.45,-6252.9400000000005,8926.TW,79.0
6435.82,N/A,N/A,2025,26.11,2026-03,⚪ 數據不足,100.49,天正國際,-0.2,⚠️ 獲利稀釋,-37.2,68.25,0.0,0.01,-6367.57,6654.TWO,217.0
7529.07,3.00%,0.89%,2025,-7.12,2026-03,❌ 暫避觀望,-54.05,第一銅,0.21,⚠️ 獲利稀釋,10.200000000000003,1150.0,58.08823529411763,0.34,-6379.07,2009.TW,39.5
9885.73,N/A,N/A,2025,32.59,2026-03,⚪ 中性觀察,159.21,青雲,43.05,⚠️ 獲利稀釋,856.1999999999999,3344.0,9.127540294323756,8.61,-6541.73,5386.TWO,521.0
6563.22,6.46%,-7.89%,2025,9.1,2026-03,⚪ 數據不足,2.79,同泰,-0.69,⚠️ 獲利稀釋,-133.95,1.43,0.0,-3.36,-6561.79,3321.TW,24.2999992371
6782.76,N/A,N/A,2025,8.41,2026-03,❌ 暫避觀望,104.43,雙喜,0.55,⚠️ 獲利稀釋,9.9,191.67,16.89393881590909,0.16,-6591.09,5516.TWO,11.1499996185
6748.48,N/A,N/A,2025,39.69,2026-03,⚪ 數據不足,55.56,太欣,-0.04,⚠️ 獲利稀釋,-8.100000000000001,55.56,0.0,-0.12,-6692.919999999999,5302.TWO,12.5500001907
6920.12,N/A,N/A,2025,-93.38,2026-03,⚪ 數據不足,58.65,台新藥,-0.1,⚠️ 獲利稀釋,-10.95,62.96,0.0,-0.55,-6857.16,6838.TW,24.6499996185
7225.2,5.71%,-7.46%,2025,12.25,2026-03,⚪ 中性觀察,212.47,楠梓電,3.53,⚠️ 獲利稀釋,499.95,141.38,6.165616561656166,13.38,-7083.82,2316.TW,205.5
7275.79,3.88%,-6.88%,2025,-0.51,2026-03,⚪ 數據不足,-117.65,建通,0.11,🔄 轉虧為盈,-99.00000000000001,122.0,0.0,-3.0,-7153.79,2460.TW,34.7999992371
7490.98,22.27%,15.14%,2025,-9.02,2026-03,❌ 暫避觀望,408.33,宏旭-KY,0.66,⚠️ 獲利稀釋,32.25,208.2,24.046511982744185,1.22,-7282.78,2243.TW,51.7000007629
