symbol,om,price,gm,date,advice,eps,pe,prev_eps,eps_yoy,prev_year,prev_rev_yoy,status,est_price,name,prev_eps_yoy,rev_yoy,expansion
2023.TW,-2.27%,13.8500003815,7.45%,2025-12,⚪ 數據不足,-1.85,0.0,-1.4,-129.63,2025,-6.3,🌑 雙重衰退,-64.05000000000001,燁輝,-243.9,-8.68,-120.94999999999999
2230.TWO,-8.09%,27.25,2.81%,2025-12,⚪ 數據不足,-1.05,0.0,-0.19,-118.67,2025,26.14,📉 獲利侵蝕,-18.75,泰茂,-103.85,2.29,-120.96000000000001
1441.TW,-10.66%,9.1899995804,-0.79%,2025-12,⚪ 數據不足,-0.45,0.0,-0.26,-128.03,2025,-3.74,🌑 雙重衰退,-0.8999999999999991,大東,-110.79,-6.83,-121.2
8466.TW,N/A,16.1000003815,N/A,2025-12,❌ 暫避觀望,-0.81,201.2500047687501,0.0,-140.21,2025,-11.54,🌑 雙重衰退,1.1999999999999993,美吉吉-KY,-100.0,-18.09,-122.12
3591.TW,-2.51%,0.0,21.48%,2025-12,⚪ 數據不足,-0.34,0.0,-0.21,-132.32,2025,-6.81,🌑 雙重衰退,0.0,艾笛森,-127.78,-9.81,-122.50999999999999
2419.TW,3.08%,28.7999992371,21.56%,2025-12,⚪ 數據不足,-0.36,0.0,-0.17,-125.0,2025,-2.54,🌑 雙重衰退,-12.750000000000002,仲琦,-325.0,-2.29,-122.71
1465.TW,-24.47%,12.3999996185,-4.05%,2025-12,⚪ 數據不足,-0.33,0.0,-0.51,-150.77,2025,-25.38,🌑 雙重衰退,-18.3,偉全,-221.43,-27.73,-123.04
6494.TWO,N/A,57.9000015259,N/A,2025-12,⚪ 數據不足,-0.93,0.0,-1.8,-135.36,2025,-18.16,🌑 雙重衰退,-74.4,九齊,-174.07,-11.74,-123.62000000000002
3354.TWO,-79.87%,27.5,18.97%,2025-12,⚪ 數據不足,-0.84,0.0,-0.71,-147.06,2025,-25.84,🌑 雙重衰退,-35.699999999999996,律勝,-102.86,-22.74,-124.32000000000001
3663.TWO,-0.74%,67.9000015259,2.83%,2025-12,⚪ 數據不足,-0.08,0.0,-0.07,-117.39,2025,2.32,📉 獲利侵蝕,-1.2000000000000002,鑫科,-128.0,8.52,-125.91
5202.TWO,N/A,15.0,N/A,2025-12,⚪ 數據不足,-0.61,0.0,-0.57,-134.86,2025,1.12,🌑 雙重衰退,-33.3,力新,-126.76,-8.35,-126.51000000000002
2231.TW,-15.73%,92.0999984741,23.65%,2025-12,⚪ 數據不足,-1.63,0.0,-0.06,-148.96,2025,-18.65,🌑 雙重衰退,-19.8,為升,-103.64,-21.77,-127.19000000000001
2024.TW,2.74%,14.1999998093,8.85%,2025-12,⚪ 數據不足,-0.06,0.0,-0.14,-137.5,2025,-7.46,🌑 雙重衰退,-3.75,志聯,-380.0,-9.83,-127.67
1583.TW,-2.95%,50.5,19.66%,2025-12,⚪ 數據不足,-4.83,0.0,-5.75,-142.57,2025,-12.06,🌑 雙重衰退,-399.0,程泰,-269.21,-12.11,-130.45999999999998
3390.TWO,1.24%,28.8500003815,17.06%,2025-12,⚪ 數據不足,-0.55,0.0,-0.72,-138.3,2025,-10.98,🌑 雙重衰退,-30.0,旭軟,-158.97,-7.45,-130.85000000000002
3092.TW,-21.28%,28.7999992371,1.51%,2025-12,⚪ 數據不足,-5.14,0.0,-4.31,-147.12,2025,-17.54,🌑 雙重衰退,-208.2,鴻碩,-174.52,-15.24,-131.88
6693.TWO,N/A,169.0,N/A,2025-12,⚪ 數據不足,-0.09,0.0,-1.12,-102.7,2025,27.89,📉 獲利侵蝕,-48.45,廣閎科,-150.45,29.21,-131.91
2425.TW,0.94%,35.9500007629,8.50%,2025-12,⚪ 數據不足,-0.32,0.0,-0.95,-130.48,2025,2.41,📉 獲利侵蝕,-35.4,承啟,-439.29,2.17,-132.64999999999998
1905.TW,-6.00%,12.8999996185,4.37%,2025-12,⚪ 數據不足,-0.56,0.0,-0.85,-143.48,2025,-10.29,🌑 雙重衰退,-34.35,華紙,-1316.67,-9.63,-133.85
2461.TW,-2.69%,19.0499992371,18.99%,2025-12,⚪ 數據不足,-0.61,0.0,-0.32,-138.31,2025,-5.52,🌑 雙重衰退,-18.299999999999997,光群雷,-117.82,-4.36,-133.95
6243.TW,N/A,30.9500007629,N/A,2025-12,⚪ 數據不足,-0.52,0.0,-0.32,-147.27,2025,-6.38,🌑 雙重衰退,-13.499999999999998,迅杰,-145.59,-12.93,-134.34
4923.TWO,-11.28%,47.5,25.62%,2025-12,⚪ 數據不足,-5.26,0.0,-4.75,-124.23,2025,6.21,📉 獲利侵蝕,-236.85,力士,-176.51,10.31,-134.54
6233.TWO,N/A,23.5,N/A,2025-12,⚪ 數據不足,-0.16,0.0,-0.08,-141.67,2025,-5.88,🌑 雙重衰退,-6.75,旺玖,-122.86,-7.12,-134.54999999999998
6609.TWO,N/A,41.9000015259,N/A,2025-12,⚪ 數據不足,-1.53,0.0,-0.68,-159.3,2025,-21.06,🌑 雙重衰退,-40.5,瀧澤科,-128.33,-24.27,-135.03
3230.TWO,-37.72%,28.7999992371,7.05%,2025-12,⚪ 數據不足,-1.6,0.0,-1.15,-146.49,2025,-10.01,🌑 雙重衰退,-54.15,錦明,-133.82,-9.35,-137.14000000000001
3178.TWO,-7.19%,64.5,9.34%,2025-12,⚪ 數據不足,-0.46,0.0,-0.34,-143.4,2025,-1.99,🌑 雙重衰退,-11.549999999999999,公準,-148.57,-4.4,-139.0
2369.TW,-3.16%,33.1500015259,2.66%,2025-12,⚪ 數據不足,-1.05,0.0,-0.99,-136.36,2025,-1.99,📉 獲利侵蝕,-45.0,菱生,-321.74,3.45,-139.81
1711.TW,-5.18%,43.2999992371,17.63%,2025-12,⚪ 數據不足,-0.21,0.0,-0.18,-147.73,2025,-6.57,🌑 雙重衰退,-5.7,永光,-150.0,-7.34,-140.39
8929.TWO,N/A,14.1499996185,N/A,2025-12,⚪ 數據不足,-0.45,0.0,-0.48,-147.37,2025,-8.4,🌑 雙重衰退,-27.599999999999998,富堡,-145.28,-6.89,-140.48000000000002
3362.TWO,-0.95%,160.5,18.28%,2025-12,⚪ 數據不足,-1.08,0.0,-1.17,-140.6,2025,0.48,📉 獲利侵蝕,-48.300000000000004,先進光,-159.18,0.9,-141.5
8121.TWO,N/A,44.4000015259,N/A,2025-12,⚪ 數據不足,-0.31,0.0,-0.4,-142.47,2025,-6.76,🌑 雙重衰退,-18.000000000000004,越峰,-145.45,-0.85,-141.62
4419.TWO,-10.31%,46.4000015259,23.18%,2025-12,⚪ 數據不足,-1.45,0.0,-1.05,-101.39,2025,58.8,📉 獲利侵蝕,-51.9,皇家美食,-483.33,40.53,-141.92000000000002
6283.TW,N/A,23.7999992371,N/A,2025-12,⚪ 數據不足,-0.22,0.0,-0.2,-128.95,2025,32.23,📉 獲利侵蝕,-15.9,淳安,42.86,14.75,-143.7
1452.TW,-7.44%,10.9499998093,0.28%,2025-12,⚪ 數據不足,-0.41,0.0,-0.34,-164.06,2025,-15.72,🌑 雙重衰退,-19.8,宏益,-187.18,-20.25,-143.81
7711.TW,N/A,0.0,N/A,2025-12,⚪ 數據不足,13.04,0.0,9.3,38.44,2025,266.16,⚠️ 獲利稀釋,0.0,永擎,61.47,182.72,-144.28
4966.TWO,N/A,675.0,N/A,2026-03,⚪ 中性觀察,6.77,7.827902122231243,34.51,-19.19,2025,1.76,📉 獲利侵蝕,1293.4499999999998,譜瑞-KY,6.64,125.8,-144.99
3272.TWO,-26.32%,16.6000003815,2.51%,2025-12,⚪ 數據不足,-7.65,0.0,-4.94,-139.68,2025,11.34,📉 獲利侵蝕,-228.3,東碩,-64.09,5.44,-145.12
7584.TWO,N/A,25.9500007629,N/A,2025-12,⚪ 數據不足,-1.98,0.0,-0.75,-152.11,2025,1.42,🌑 雙重衰退,-9.000000000000002,樂意,-117.9,-5.13,-146.98000000000002
2340.TW,-33.43%,34.5999984741,-9.53%,2025-12,⚪ 數據不足,-2.88,0.0,-2.2,-148.28,2025,2.25,📉 獲利侵蝕,-112.5,台亞,-265.0,0.61,-148.89000000000001
1599.TWO,-21.33%,23.4500007629,16.92%,2025-12,⚪ 數據不足,-0.84,0.0,-0.47,-169.49,2025,-19.34,🌑 雙重衰退,-27.9,宏佳騰,-149.46,-18.58,-150.91000000000003
6461.TWO,N/A,15.75,N/A,2025-12,⚪ 數據不足,-2.57,0.0,-1.8,18.35,2025,258.74,⚠️ 獲利稀釋,-88.2,益得,15.1,170.31,-151.96
6120.TW,N/A,13.6499996185,N/A,2025-12,⚪ 數據不足,-0.19,0.0,-0.17,-171.43,2025,-19.7,🌑 雙重衰退,-7.65,達運,-72.73,-18.05,-153.38
6269.TW,N/A,72.3000030518,N/A,2025-12,⚪ 數據不足,-6.95,0.0,-5.09,-169.53,2025,-19.29,🌑 雙重衰退,-254.54999999999998,台郡,-593.15,-15.48,-154.05
4183.TWO,-6.40%,0.0,13.67%,2025-12,⚪ 數據不足,-0.33,0.0,-0.22,-145.21,2025,13.79,📉 獲利侵蝕,0.0,福永生技,-120.0,10.78,-155.99
2073.TWO,-1.32%,0.0,10.83%,2025-12,⚪ 數據不足,-0.39,0.0,-0.33,-161.9,2025,-3.88,🌑 雙重衰退,0.0,雄順,-186.84,-5.8,-156.1
4168.TWO,-2058.21%,26.7999992371,19.48%,2025-12,⚪ 數據不足,-2.16,0.0,-1.43,0.95,2025,190.34,⚠️ 獲利稀釋,-73.2,醣聯,8.44,157.54,-156.59
4303.TWO,-12.85%,46.7000007629,19.64%,2025-12,⚪ 中性觀察,11.15,1.0203190029036486,10.18,7.63,2025,332.14,⚠️ 獲利稀釋,686.55,信立,176.63,164.26,-156.63
4563.TWO,-25.78%,42.1500015259,31.50%,2025-12,⚪ 數據不足,-2.67,0.0,0.42,-168.99,2025,-11.35,🌑 雙重衰退,-15.450000000000001,百德,-85.52,-11.44,-157.55
3073.TWO,-34.05%,20.2999992371,29.35%,2025-12,⚪ 中性觀察,0.0,12.6874995231875,0.22,-100.0,2025,100.23,📉 獲利侵蝕,24.0,天方能源,-77.08,58.33,-158.32999999999998
1316.TW,-1.86%,11.3000001907,30.65%,2025-12,⚪ 數據不足,-0.52,0.0,-0.74,35.21,2025,192.39,⚠️ 獲利稀釋,-32.25,上曜,-127.59,195.34,-160.13
3437.TW,-29.37%,21.1499996185,2.13%,2025-12,⚪ 數據不足,-2.65,0.0,-2.03,-181.91,2025,-21.0,🌑 雙重衰退,-93.44999999999999,榮創,-250.0,-21.25,-160.66
5481.TWO,N/A,19.8999996185,N/A,2025-12,⚪ 數據不足,-0.65,0.0,-0.65,-165.22,2025,-0.34,🌑 雙重衰退,-29.099999999999998,新華,-400.0,-0.63,-164.59
1213.TW,-19.69%,8.6000003815,-3.68%,2025-12,⚪ 數據不足,-0.85,0.0,-0.65,-109.76,2025,63.23,📉 獲利侵蝕,-32.7,大飲,13.33,56.06,-165.82
5344.TWO,N/A,15.8000001907,N/A,2025-12,⚪ 數據不足,-0.39,0.0,-0.39,-170.91,2025,-8.31,🌑 雙重衰退,-18.15,立衛,-186.67,-3.53,-167.38
1586.TWO,-0.10%,21.3999996185,14.13%,2025-12,⚪ 數據不足,-0.35,0.0,-0.46,-178.05,2025,-13.22,🌑 雙重衰退,-23.55,和勤,-205.0,-10.57,-167.48000000000002
6830.TW,N/A,497.0,N/A,2025-12,⚪ 數據不足,-0.71,0.0,-0.64,-156.8,2025,8.46,📉 獲利侵蝕,-52.8,汎銓,-174.42,10.78,-167.58
5345.TWO,N/A,33.0999984741,N/A,2025-12,⚪ 數據不足,-0.32,0.0,-0.3,82.98,2025,148.72,⚠️ 獲利稀釋,-14.85,馥鴻,80.26,250.8,-167.82
4950.TWO,N/A,16.4500007629,N/A,2025-12,⚪ 數據不足,-0.36,0.0,-0.43,23.4,2025,693.83,⚠️ 獲利稀釋,-18.3,金耘國際,-30.3,191.86,-168.46
2723.TW,7.94%,67.5999984741,59.54%,2025-12,⚪ 數據不足,-2.47,0.0,-4.23,-175.3,2025,-2.06,🏰 高護城河,-55.35000000000002,美食-KY,-295.83,-4.59,-170.71
5299.TWO,N/A,105.5,N/A,2026-03,⚪ 中性觀察,1.65,9.79572887650882,4.58,18.71,2025,-12.32,⚠️ 獲利稀釋,161.55,杰力,-22.77,189.52,-170.81
1742.TWO,-115.34%,15.5,11.07%,2025-12,⚪ 數據不足,-1.08,0.0,-0.87,-222.73,2025,-51.7,🌑 雙重衰退,-42.15,台蠟,-171.9,-51.69,-171.04
2726.TWO,-51.18%,9.9799995422,54.90%,2025-12,⚪ 數據不足,-3.55,0.0,-1.77,-174.64,2025,10.36,🏰 高護城河,-110.7,雅茗-KY,-146.32,0.59,-175.23
6108.TW,N/A,18.8500003815,N/A,2025-12,⚪ 數據不足,-0.88,0.0,-0.91,-194.62,2025,-21.96,🌑 雙重衰退,-43.65,競國,-140.99,-18.04,-176.58
4562.TW,-45.46%,35.7999992371,31.44%,2025-12,⚪ 數據不足,-1.28,0.0,-0.76,-184.44,2025,3.32,🌑 雙重衰退,-39.15,穎漢,-85.37,-7.78,-176.66
6504.TW,N/A,35.5999984741,N/A,2025-12,⚪ 數據不足,-1.09,0.0,-2.15,-178.42,2025,1.7,🌑 雙重衰退,-79.35000000000001,南六,-926.92,-1.5,-176.92
2401.TW,-9.00%,28.6000003815,45.66%,2025-12,⚪ 數據不足,-0.37,0.0,-0.26,-181.82,2025,-2.33,🌑 雙重衰退,-12.15,凌陽,-163.41,-2.04,-179.78
4716.TWO,-9.40%,16.5499992371,13.88%,2025-12,⚪ 數據不足,-0.87,0.0,-0.82,-188.3,2025,-8.03,🌑 雙重衰退,-51.3,大立,-174.29,-7.94,-180.36
6103.TWO,N/A,36.5,N/A,2025-12,⚪ 數據不足,-0.56,0.0,-0.94,-116.47,2025,70.32,📉 獲利侵蝕,-42.74999999999999,合邦,-230.99,66.84,-183.31
8261.TW,N/A,173.5,N/A,2026-03,⚪ 中性觀察,1.57,12.880475129918334,5.73,9.03,2025,6.37,⚠️ 獲利稀釋,202.05000000000004,富鼎,19.71,195.24,-186.21
4558.TWO,0.44%,18.6499996185,9.03%,2025-12,⚪ 數據不足,-0.39,0.0,-0.36,-181.25,2025,15.71,📉 獲利侵蝕,-27.900000000000002,寶緯,-170.59,5.77,-187.02
2371.TW,2.89%,28.3999996185,16.12%,2025-12,⚪ 數據不足,-5.2,0.0,0.65,-183.36,2025,4.01,📉 獲利侵蝕,-60.75,大同,-77.78,6.12,-189.48000000000002
2342.TW,-12.78%,40.9000015259,9.49%,2025-12,⚪ 數據不足,-0.49,0.0,-0.23,-184.48,2025,17.56,📉 獲利侵蝕,-11.1,茂矽,-171.88,7.56,-192.04
3380.TW,1.17%,33.9000015259,18.44%,2025-12,⚪ 數據不足,-0.36,0.0,-0.37,-190.0,2025,1.51,📉 獲利侵蝕,-19.8,明泰,-166.07,4.75,-194.75
4510.TWO,-1.97%,43.9000015259,14.87%,2025-12,⚪ 數據不足,-1.02,0.0,-0.91,-197.14,2025,-14.79,🌑 雙重衰退,-39.900000000000006,高鋒,-190.91,-2.21,-194.92999999999998
3060.TW,3.00%,31.1499996185,13.72%,2025-12,⚪ 數據不足,-0.39,0.0,-0.46,-186.67,2025,5.01,📉 獲利侵蝕,-15.15,銘異,-1633.33,8.85,-195.51999999999998
1235.TW,-0.09%,38.6500015259,27.19%,2025-12,❌ 暫避觀望,-0.03,27.805756493453238,0.59,-140.0,2025,62.57,📉 獲利侵蝕,20.85,興泰,-60.42,55.97,-195.97
3086.TWO,-19.63%,37.2999992371,44.07%,2025-12,⚪ 數據不足,-0.62,0.0,-0.58,-192.54,2025,2.76,📉 獲利侵蝕,-22.2,華義*,-190.63,5.99,-198.53
1467.TW,1.90%,7.5,23.39%,2025-12,⚪ 數據不足,-0.45,0.0,-0.79,-197.83,2025,4.15,📉 獲利侵蝕,-30.3,南緯,-297.5,2.23,-200.06
1101.TW,3.76%,24.5499992371,18.49%,2025-12,⚪ 數據不足,-1.6,0.0,-1.28,-203.45,2025,3.59,🌑 雙重衰退,-41.1,台泥,-225.26,-3.11,-200.33999999999997
3710.TWO,-7.36%,6.3299999237,17.49%,2025-12,⚪ 數據不足,-1.48,0.0,-0.7,-208.33,2025,-3.15,🌑 雙重衰退,-35.24999999999999,連展投控,-40.0,-5.25,-203.08
8171.TWO,N/A,22.9500007629,N/A,2025-12,⚪ 數據不足,-5.17,0.0,-4.13,-275.59,2025,-76.3,🌑 雙重衰退,-232.95,天宇,-687.23,-66.93,-208.65999999999997
7740.TW,N/A,168.5,N/A,2025-12,⚪ 中性觀察,4.9,13.041795665634675,3.22,674.7,2025,398.67,⚠️ 獲利稀釋,193.8,熙特爾-創,453.41,885.03,-210.32999999999993
6101.TWO,N/A,39.4500007629,N/A,2025-12,⚪ 數據不足,-0.19,0.0,-0.32,-170.37,2025,84.34,📉 獲利侵蝕,-11.700000000000001,寬魚國際,-196.97,43.01,-213.38
8374.TW,N/A,90.5999984741,N/A,2025-12,❌ 暫避觀望,-0.55,104.13792928057474,0.7,-191.67,2025,42.77,📉 獲利侵蝕,13.049999999999999,羅昇,250.0,23.94,-215.60999999999999
2426.TW,-2.91%,68.0,10.78%,2025-12,⚪ 數據不足,-0.25,0.0,-0.18,-219.05,2025,-0.87,🌑 雙重衰退,-7.65,鼎元,-142.86,-2.43,-216.62
4127.TWO,-18.66%,68.0,56.44%,2025-12,⚪ 數據不足,-0.22,0.0,-0.17,-184.62,2025,27.42,🏰 高護城河,-10.200000000000001,天良,-206.25,32.86,-217.48000000000002
2482.TW,-38.32%,16.6000003815,35.81%,2025-12,⚪ 數據不足,-1.09,0.0,-0.83,-234.57,2025,-15.29,🌑 雙重衰退,-45.150000000000006,連宇,-225.76,-16.89,-217.68
3066.TWO,-18.85%,20.0,38.23%,2025-12,⚪ 數據不足,-1.4,0.0,-1.62,-207.69,2025,12.21,📉 獲利侵蝕,-89.4,李洲,-218.25,10.12,-217.81
1312.TW,-15.47%,12.9499998093,-5.49%,2025-12,⚪ 數據不足,-3.97,0.0,-2.86,-181.88,2025,25.54,📉 獲利侵蝕,-134.54999999999998,國喬,-197.87,37.74,-219.62
1773.TW,23.35%,180.0,37.55%,2026-03,⚪ 中性觀察,2.02,10.575793184488838,6.81,6.32,2025,4.01,⚠️ 獲利稀釋,255.29999999999998,勝一,-5.55,230.24,-223.92000000000002
3535.TW,12.45%,125.5,35.79%,2025-12,⚪ 數據不足,-1.07,0.0,-1.74,-255.07,2025,-63.89,🌑 雙重衰退,-74.55000000000001,晶彩科,-285.11,-31.12,-223.95
2431.TW,-168.74%,10.8000001907,-118.71%,2025-12,⚪ 數據不足,-2.1,0.0,-0.51,-233.33,2025,2.47,🌑 雙重衰退,-45.45,聯昌,-6.25,-7.04,-226.29000000000002
6199.TWO,N/A,96.6999969482,N/A,2025-12,❌ 暫避觀望,0.31,420.4347693399999,0.45,-48.33,2025,100.01,📉 獲利侵蝕,3.4500000000000006,天品,-33.82,178.46,-226.79000000000002
2363.TW,-2.89%,58.5,27.33%,2025-12,⚪ 中性觀察,1.53,13.9618138424821,1.46,50.0,2025,572.93,⚠️ 獲利稀釋,62.85000000000001,矽統,37.74,281.98,-231.98000000000002
2702.TW,10.47%,13.1999998093,89.24%,2025-12,⚪ 數據不足,-0.35,0.0,-0.61,-234.62,2025,-3.8,🏰 高護城河,-24.0,華園,-284.85,-2.27,-232.35
8450.TWO,N/A,15.9499998093,N/A,2025-12,⚪ 數據不足,-5.34,0.0,-3.03,-244.52,2025,-11.93,🌑 雙重衰退,-175.79999999999998,霹靂,-288.46,-9.3,-235.22
5392.TWO,N/A,42.1500015259,N/A,2025-12,⚪ 數據不足,-0.26,0.0,-0.39,-244.44,2025,-7.88,🌑 雙重衰退,-21.599999999999998,能率,-378.57,-7.8,-236.64
8937.TWO,N/A,23.9500007629,N/A,2025-12,⚪ 數據不足,-0.71,0.0,-1.63,-291.67,2025,-51.29,🌑 雙重衰退,-64.2,合騏*,-800.0,-50.21,-241.46
6869.TW,N/A,79.4000015259,N/A,2025-12,⚪ 數據不足,-4.2,0.0,1.57,-150.36,2025,108.47,📉 獲利侵蝕,-35.099999999999994,雲豹能源,51.96,96.9,-247.26000000000002
4513.TWO,-32.66%,15.6000003815,8.95%,2025-12,⚪ 數據不足,-1.79,0.0,-1.15,-265.31,2025,-19.02,🌑 雙重衰退,-67.35000000000001,福裕,-238.24,-15.54,-249.77
3545.TW,-7.17%,53.9000015259,20.78%,2025-12,⚪ 數據不足,-4.64,0.0,1.55,-270.99,2025,-11.59,🌑 雙重衰退,-16.95,敦泰,-16.29,-17.79,-253.20000000000002
6854.TW,N/A,133.0,N/A,2025-12,⚪ 數據不足,-1.02,0.0,-3.06,-276.79,2025,-18.05,🌑 雙重衰退,-124.35000000000001,錼創科技-KY創,-451.85,-23.56,-253.23000000000002
2464.TW,-3.37%,149.0,17.62%,2025-12,⚪ 數據不足,-0.84,0.0,-0.58,-266.0,2025,-6.86,🌑 雙重衰退,-29.849999999999998,盟立,-352.17,-10.95,-255.05
6547.TWO,N/A,46.0,N/A,2025-12,⚪ 數據不足,-0.86,0.0,-0.44,-258.33,2025,-2.24,📉 獲利侵蝕,-25.95,高端疫苗,-144.44,1.24,-259.57
8087.TWO,N/A,33.8499984741,N/A,2025-12,⚪ 數據不足,-1.32,0.0,-1.16,-328.07,2025,-65.94,🌑 雙重衰退,-50.85,麗升能源,-670.0,-67.66,-260.40999999999997
4131.TWO,-26.13%,37.5999984741,34.86%,2025-12,⚪ 數據不足,-0.78,0.0,-0.43,36.07,2025,257.45,⚠️ 獲利稀釋,-22.95,浩泰,61.95,297.52,-261.45
6167.TWO,N/A,11.6000003815,N/A,2025-12,⚪ 數據不足,-0.03,0.0,0.01,-250.0,2025,20.36,📉 獲利侵蝕,-1.65,久正,111.11,13.22,-263.22
6456.TW,N/A,71.0999984741,N/A,2025-12,⚪ 數據不足,-0.79,0.0,-0.37,-269.57,2025,1.28,🌑 雙重衰退,-21.900000000000002,GIS-KY,-68.18,-4.58,-264.99
8084.TWO,N/A,46.9000015259,N/A,2025-12,⚪ 數據不足,-1.82,0.0,-1.03,-280.2,2025,1.31,🌑 雙重衰退,-46.800000000000004,巨虹,-5250.0,-10.9,-269.3
4999.TW,N/A,20.4500007629,N/A,2025-12,⚪ 數據不足,-1.68,0.0,-1.35,-272.92,2025,-0.79,🌑 雙重衰退,-65.10000000000001,鑫禾,-348.15,-0.19,-272.73
6958.TW,N/A,17.2000007629,N/A,2025-12,⚪ 數據不足,-2.38,0.0,-1.71,-280.56,2025,-6.06,🌑 雙重衰退,-78.15,日盛台駿,-248.7,-7.09,-273.47
2061.TWO,1.18%,36.1500015259,7.75%,2025-12,⚪ 數據不足,-0.97,0.0,-1.08,-273.08,2025,3.9,📉 獲利侵蝕,-48.599999999999994,風青,-550.0,1.18,-274.26
6230.TW,N/A,133.0,N/A,2025-12,⚪ 數據不足,-2.44,0.0,-1.3,-264.86,2025,11.27,📉 獲利侵蝕,-55.650000000000006,尼得科超眾,-395.45,11.94,-276.8
2392.TW,-10.82%,39.3499984741,-1.63%,2025-12,⚪ 數據不足,-6.62,0.0,-4.81,-281.76,2025,6.06,🌑 雙重衰退,-194.85,正崴,-266.67,-3.44,-278.32
8215.TW,N/A,28.6499996185,N/A,2025-12,⚪ 數據不足,-1.14,0.0,-0.12,-283.87,2025,-1.11,🌑 雙重衰退,-14.249999999999998,明基材,-125.0,-4.0,-279.87
5468.TWO,N/A,21.75,N/A,2025-12,⚪ 數據不足,-0.65,0.0,-0.23,-246.15,2025,17.37,📉 獲利侵蝕,-15.0,凱鈺,-43.75,36.88,-283.03000000000003
2017.TW,-20.14%,9.6800003052,-2.98%,2025-12,⚪ 數據不足,-0.56,0.0,-0.31,-300.0,2025,-14.15,🌑 雙重衰退,-15.9,官田鋼,-162.5,-16.67,-283.33
4956.TW,N/A,37.4000015259,N/A,2025-12,⚪ 數據不足,-0.8,0.0,-1.03,-280.95,2025,6.45,📉 獲利侵蝕,-45.60000000000001,光鋐,-836.36,4.19,-285.14
5301.TWO,N/A,6.9000000954,N/A,2025-12,⚪ 數據不足,-1.81,0.0,-0.96,-320.93,2025,-45.83,🌑 雙重衰退,-49.2,寶得利,-317.39,-35.62,-285.31
2734.TWO,-0.44%,15.25,15.72%,2025-12,⚪ 數據不足,-1.42,0.0,-1.11,-286.84,2025,-2.52,📉 獲利侵蝕,-52.2,易飛網,-161.67,2.6,-289.44
3432.TW,-20.55%,18.7000007629,13.78%,2025-12,⚪ 數據不足,-0.87,0.0,-0.59,-64.15,2025,214.23,📉 獲利侵蝕,-31.200000000000003,台端,-13.46,229.42,-293.57
8105.TW,N/A,22.4500007629,N/A,2025-12,⚪ 數據不足,-0.3,0.0,-0.56,-300.0,2025,1.65,🌑 雙重衰退,-19.950000000000003,凌巨,-1966.67,-1.96,-298.04
2002.TW,0.47%,18.8999996185,4.83%,2025-12,⚪ 數據不足,-0.29,0.0,-0.27,-315.38,2025,-11.74,🌑 雙重衰退,-9.75,中鋼,-316.67,-12.03,-303.35
6140.TWO,N/A,22.2000007629,N/A,2025-12,⚪ 數據不足,-1.93,0.0,-1.16,-287.38,2025,54.34,📉 獲利侵蝕,-54.449999999999996,訊達,-227.47,26.96,-314.34
4939.TWO,N/A,66.1999969482,N/A,2025-12,⚪ 數據不足,-0.43,0.0,-0.53,-326.32,2025,-8.78,🌑 雙重衰退,-24.9,亞電,-282.76,-8.05,-318.27
3023.TW,9.15%,314.0,23.64%,2026-03,⚪ 中性觀察,3.6,9.320273078064709,13.02,-6.49,2025,-6.24,📉 獲利侵蝕,505.34999999999997,信邦,-11.43,314.69,-321.18
3032.TW,5.69%,82.1999969482,19.78%,2025-12,⚪ 數據不足,-7.93,0.0,-2.17,-272.65,2025,49.41,📉 獲利侵蝕,-174.29999999999998,偉訓,-155.38,51.16,-323.80999999999995
5230.TWO,N/A,17.5499992371,N/A,2025-12,⚪ 數據不足,-1.35,0.0,-1.28,-338.6,2025,-15.82,🌑 雙重衰退,-63.75,雷笛克光學,-348.08,-14.66,-323.94
1418.TW,-991.43%,18.5,208.69%,2025-12,⚪ 數據不足,-1.29,0.0,-2.24,-373.33,2025,-49.95,🏰 高護城河,-86.10000000000001,東華,-42.67,-48.0,-325.33
6988.TW,N/A,13.8999996185,N/A,2025-12,⚪ 數據不足,-1.13,0.0,-0.21,-337.5,2025,-11.17,🌑 雙重衰退,-22.049999999999997,威力暘-創,-136.84,-10.48,-327.02
4530.TWO,27.02%,0.0,52.20%,2025-12,⚪ 數據不足,0.34,0.0,-0.24,126.0,2025,345.21,🔄 轉虧為盈,0.0,宏易,64.71,455.57,-329.57
4714.TWO,-39.60%,13.5500001907,-12.82%,2025-12,❌ 暫避觀望,-0.54,19.35714312957143,0.36,-245.95,2025,97.17,📉 獲利侵蝕,10.5,永捷,157.14,85.08,-331.03
6425.TWO,N/A,75.1999969482,N/A,2025-12,⚪ 數據不足,-1.61,0.0,-2.58,-348.39,2025,-24.91,🌑 雙重衰退,-103.8,易發,-932.26,-16.91,-331.47999999999996
3095.TWO,6.20%,39.75,20.83%,2025-12,⚪ 數據不足,-2.0,0.0,-2.83,-338.6,2025,1.73,📉 獲利侵蝕,-127.35000000000001,及成,-438.6,6.53,-345.13
2601.TW,-12.62%,5.75,102.69%,2025-12,⚪ 數據不足,-1.63,0.0,-0.34,-365.71,2025,-12.6,🏰 高護城河,-35.699999999999996,益航,-126.67,-7.78,-357.93
