eps_yoy,advice,prev_year,price,prev_eps,prev_rev_yoy,pe,expansion,gm,name,om,symbol,status,rev_yoy,eps,prev_eps_yoy,est_price,date
-18.42,⚪ 數據不足,2025,7.1700000763,-2.24,-23.43,0.0,-1511.67,-29.22%,燁興,-33.95%,2007.TW,📉 獲利侵蝕,1493.25,-0.45,-9.8,-78.0,2026-03
7.08,⚪ 數據不足,2025,5.5,-10.06,-33.25,0.0,-1518.97,N/A,綠河-KY,N/A,8444.TWO,⚠️ 獲利稀釋,1526.05,-3.3,-15.31,-311.84999999999997,2026-03
25.0,⚪ 數據不足,2025,38.6500015259,-1.25,-89.32,0.0,-1524.58,-26.90%,新復興,-63.96%,4909.TWO,🔄 轉虧為盈,1549.58,0.05,-112.33,-71.10000000000001,2026-03
108.82,⚪ 數據不足,2025,14.3500003815,0.02,-11.24,0.0,-1577.3500000000001,N/A,谷崧,N/A,3607.TW,⚠️ 獲利稀釋,1686.17,0.03,-88.24,-4.3500000000000005,2026-03
-176.47,⚪ 數據不足,2025,8.0799999237,-1.37,-24.07,0.0,-1579.76,-7.37%,台苯,-10.27%,1310.TW,📉 獲利侵蝕,1403.29,-0.94,-90.28,-59.25,2026-03
-50.0,⚪ 數據不足,2025,20.3500003815,-1.04,-5.97,0.0,-1601.34,N/A,宅配通,N/A,2642.TW,📉 獲利侵蝕,1551.34,-0.75,-940.0,-42.300000000000004,2026-03
-185.71,⚪ 數據不足,2025,67.5999984741,-0.79,-4.58,0.0,-1604.8,N/A,GIS-KY,N/A,6456.TW,📉 獲利侵蝕,1419.09,-0.61,-269.57,-27.900000000000002,2026-03
2621.43,⚪ 中性觀察,2025,48.5,3.84,-22.64,7.028985507246377,-1636.2199999999998,N/A,達麗,N/A,6177.TW,⚠️ 獲利稀釋,4257.65,3.53,-23.95,103.49999999999999,2026-03
-16.67,⚪ 中性觀察,2025,14.1000003815,1.23,7.45,5.802469292798354,-1640.48,6.67%,新建,4.30%,2516.TW,📉 獲利侵蝕,1623.81,0.25,26.8,36.449999999999996,2026-03
134.04,⚪ 中性觀察,2025,35.8499984741,2.08,-2.37,10.042016379299719,-1656.04,N/A,資拓宏宇,N/A,6614.TW,⚠️ 獲利稀釋,1790.08,0.16,11.76,53.550000000000004,2026-03
72.46,⚪ 數據不足,2025,59.7999992371,-0.66,11.55,0.0,-1658.02,16.55%,全球傳動,-1.35%,4540.TW,⚠️ 獲利稀釋,1730.48,-0.19,85.65,-33.0,2026-03
-112.0,⚪ 數據不足,2025,9.529999733,0.03,-34.37,0.0,-1662.22,5.75%,首利,-72.91%,1471.TW,📉 獲利侵蝕,1550.22,-0.03,-25.0,-0.9,2026-03
9.8,⚪ 數據不足,2025,50.7000007629,-2.51,-0.38,0.0,-1687.6100000000001,N/A,台康生技,N/A,6589.TW,⚠️ 獲利稀釋,1697.41,-0.47,-8.77,-99.9,2026-03
750.0,⚪ 中性觀察,2025,10.3500003815,0.52,27.32,8.922414121982756,-1699.06,N/A,工信,N/A,5521.TW,⚠️ 獲利稀釋,2449.06,0.13,2500.0,17.400000000000002,2026-03
167.65,⚪ 中性觀察,2025,177.0,4.9,885.03,11.644736842105262,-1713.84,N/A,熙特爾-創,N/A,7740.TW,⚠️ 獲利稀釋,1881.49,3.64,674.7,228.00000000000003,2026-03
44.12,⚪ 中性觀察,2025,6010.0,275.06,163.68,8.972961674554712,-1717.95,N/A,緯穎,N/A,6669.TW,⚠️ 獲利稀釋,1762.07,75.95,124.43,10046.849999999999,2026-03
-191.89,⚪ 數據不足,2025,18.7000007629,-0.88,-18.04,0.0,-1737.31,N/A,競國,N/A,6108.TW,📉 獲利侵蝕,1545.42,-1.08,-194.62,-54.449999999999996,2026-03
12.87,⚪ 中性觀察,2025,54.0,4.2,14.84,5.128205128205129,-1740.3100000000002,N/A,展�眥篕�,N/A,6776.TW,⚠️ 獲利稀釋,1753.18,1.14,-8.03,157.95,2026-03
-278.57,⚪ 數據不足,2025,12.8999996185,-1.07,-22.22,0.0,-1770.6,3.28%,台達化,-4.04%,1309.TW,📉 獲利侵蝕,1492.03,-0.53,-91.07,-49.2,2026-03
900.0,⚪ 中性觀察,2025,22.0499992371,1.4,-49.22,11.02499961855,-1777.35,N/A,順天,N/A,5525.TW,⚠️ 獲利稀釋,2677.35,1.0,-32.16,30.0,2026-03
4.76,⚪ 中性觀察,2025,41.3499984741,3.19,6.36,5.520694055287049,-1785.68,4.40%,中鋼構,2.40%,2013.TW,⚠️ 獲利稀釋,1790.44,0.66,18.15,112.35000000000001,2026-03
-10.0,❌ 暫避觀望,2025,14.0,0.35,-3.62,23.728813559322035,-1786.48,N/A,慕康生醫,N/A,5398.TWO,📉 獲利侵蝕,1776.48,-0.22,66.67,8.85,2026-03
-100.0,⚪ 數據不足,2025,10.6000003815,-0.03,13.22,0.0,-1792.31,N/A,久正,N/A,6167.TWO,📉 獲利侵蝕,1692.31,-0.06,-250.0,-2.1,2026-03
168.33,⚪ 數據不足,2025,44.0,-0.96,-0.05,0.0,-1821.54,15.28%,兆赫,2.18%,2485.TW,🔄 轉虧為盈,1989.87,0.41,57.52,-47.55,2026-03
-10.0,⚪ 中性觀察,2025,36.2999992371,1.38,-16.78,10.371428353457144,-1837.55,5.82%,仁寶,1.38%,2324.TW,📉 獲利侵蝕,1827.55,0.45,-39.91,52.49999999999999,2026-03
-131.34,⚪ 數據不足,2025,33.7999992371,-8.65,-6.83,0.0,-1858.75,-13.35%,泰鼎-KY,-27.74%,4927.TW,📉 獲利侵蝕,1727.41,-3.1,6.63,-289.34999999999997,2026-03
157.89,⚪ 中性觀察,2025,17.8500003815,0.56,2.45,11.590909338636363,-1879.79,6.08%,新鋼,2.25%,2032.TW,⚠️ 獲利稀釋,2037.68,0.49,24.44,23.1,2026-03
372.73,⚪ 數據不足,2025,59.5,-0.97,1.18,0.0,-1882.1599999999999,7.75%,風青,1.18%,2061.TWO,🔄 轉虧為盈,2254.89,0.3,-273.08,-42.45,2026-03
-29.85,⚪ 中性觀察,2025,63.0999984741,2.32,105.83,11.41048797,-1889.83,4.22%,鴻準,2.17%,2354.TW,📉 獲利侵蝕,1859.98,0.47,-8.3,82.94999999999999,2026-03
76.09,⚪ 數據不足,2025,14.1000003815,-0.13,-8.84,0.0,-1902.0900000000001,N/A,四維航,N/A,5608.TW,⚠️ 獲利稀釋,1978.18,-0.11,81.16,-4.3500000000000005,2026-03
448.72,❌ 暫避觀望,2025,69.0,1.04,-5.67,21.036585365853657,-1903.8999999999999,N/A,台塑化,N/A,6505.TW,⚠️ 獲利稀釋,2352.62,2.14,65.08,49.2,2026-03
160.71,⚪ 數據不足,2025,27.1000003815,-0.99,1.16,0.0,-1905.83,N/A,業強,N/A,6124.TWO,🔄 轉虧為盈,2066.54,0.17,16.81,-43.199999999999996,2026-03
-53.33,⚪ 數據不足,2025,0.0,-1.54,7.41,0.0,-1914.24,-7.81%,大略-KY,-65.06%,4804.TWO,📉 獲利侵蝕,1860.91,-0.47,15.65,0.0,2026-03
103.7,⚪ 數據不足,2025,16.6000003815,-0.6,-18.66,0.0,-1931.19,-3.42%,西勝,-68.62%,3625.TWO,🔄 轉虧為盈,2034.89,0.01,56.82,-11.850000000000001,2026-03
-60.87,⚪ 數據不足,2025,7.7199997902,-0.85,56.06,0.0,-1943.1399999999999,-3.68%,大飲,-19.69%,1213.TW,📉 獲利侵蝕,1882.27,-0.37,-109.76,-34.800000000000004,2026-03
84.31,⚪ 數據不足,2025,0.0,-2.75,-43.59,0.0,-1944.5700000000002,-25.13%,駿吉-KY,-116.55%,1591.TWO,⚠️ 獲利稀釋,2028.88,-0.08,-122.76,0.0,2026-03
504.92,⚪ 中性觀察,2025,79.5,7.11,44.32,4.7805171377029465,-1963.2199999999998,8.09%,鑫聯大投控,5.14%,3709.TWO,⚠️ 獲利稀釋,2468.14,3.69,178.19,249.45,2026-03
534.37,❌ 暫避觀望,2025,1130.0,3.01,24.44,181.67202572347267,-1963.2800000000002,N/A,南電,N/A,8046.TW,⚠️ 獲利稀釋,2497.65,2.03,840.63,93.3,2026-03
44.68,⚪ 中性觀察,2025,66.0,2.42,6.95,10.927152317880795,-1983.4199999999998,5.21%,英業達,1.48%,2356.TW,⚠️ 獲利稀釋,2028.1,0.68,19.21,90.6,2026-03
17.49,⚪ 中性觀察,2025,264.5,13.61,18.13,7.830076968620485,-1990.48,5.88%,鴻海,3.28%,2317.TW,⚠️ 獲利稀釋,2007.97,3.56,23.02,506.70000000000005,2026-03
8.71,⚪ 中性觀察,2025,313.5,19.45,50.54,6.520382695507488,-1994.11,6.33%,廣達,3.76%,2382.TW,⚠️ 獲利稀釋,2002.82,5.5,25.55,721.1999999999999,2026-03
286.21,⚪ 中性觀察,2025,19.6499996185,5.24,880.8,2.595772736922061,-2000.0500000000002,33.43%,新美齊,26.98%,2442.TW,⚠️ 獲利稀釋,2286.26,1.14,329.17,113.55000000000001,2026-03
-56.76,⚪ 數據不足,2025,13.1499996185,-0.56,-8.24,0.0,-2011.41,-0.64%,海光,-2.86%,2038.TW,🔄 轉虧為盈,1954.65,0.16,-380.0,-4.3500000000000005,2026-03
-1600.0,❌ 暫避觀望,2025,33.8499984741,0.73,-1.53,17.910052102698415,-2015.77,N/A,詠昇,N/A,6418.TWO,📉 獲利侵蝕,415.77,-0.15,-33.64,28.349999999999994,2026-03
122.06,⚪ 中性觀察,2025,49.3499984741,1.81,21.23,10.499999675340424,-2019.02,5.24%,威健,2.37%,3033.TW,⚠️ 獲利稀釋,2141.08,1.52,-25.31,70.5,2026-03
100.0,⚪ 中性觀察,2025,11.9499998093,0.4,-13.12,11.83168297950495,-2044.13,9.34%,中工,5.82%,2515.TW,⚠️ 獲利稀釋,2144.13,0.16,-14.89,15.15,2026-03
-73.33,⚪ 數據不足,2025,32.0999984741,-0.41,-51.86,0.0,-2046.6399999999999,N/A,申豐,N/A,6582.TW,📉 獲利侵蝕,1973.31,-0.26,-141.41,-24.9,2026-03
135.16,⚪ 數據不足,2025,15.1499996185,-5.34,-9.3,0.0,-2051.08,N/A,霹靂,N/A,8450.TWO,🔄 轉虧為盈,2186.24,0.32,-244.52,-157.34999999999997,2026-03
15.09,⚪ 數據不足,2025,30.8500003815,-0.49,-17.24,0.0,-2056.62,N/A,英濟,N/A,3294.TWO,⚠️ 獲利稀釋,2071.71,-0.45,-185.96,-38.25,2026-03
146.97,❌ 暫避觀望,2025,101.0,1.36,10.25,136.48648648648648,-2057.51,N/A,東捷,N/A,8064.TWO,⚠️ 獲利稀釋,2204.48,0.35,72.15,11.1,2026-03
-800.0,⚪ 數據不足,2025,7.9099998474,-0.02,16.71,0.0,-2100.2200000000003,7.21%,聚亨,-1.47%,2022.TW,📉 獲利侵蝕,1300.22,-0.09,95.92,-1.7999999999999998,2026-03
179.82,⚪ 中性觀察,2025,68.5,3.15,13.76,7.279489904357066,-2117.8599999999997,7.68%,增你強,3.25%,3028.TW,⚠️ 獲利稀釋,2297.68,3.05,52.91,141.15,2026-03
106.25,⚪ 數據不足,2025,97.0999984741,0.25,-14.27,0.0,-2122.24,-4.21%,冠西電,-53.06%,2466.TW,⚠️ 獲利稀釋,2228.49,0.03,241.18,-0.4500000000000004,2026-03
0.0,⚪ 數據不足,2025,11.3500003815,-0.41,-20.25,0.0,-2126.92,0.28%,宏益,-7.44%,1452.TW,📉 獲利侵蝕,2126.92,-0.09,-164.06,-19.8,2026-03
-30.0,⚪ 中性觀察,2025,9.3999996185,0.45,-9.55,8.785046372429907,-2151.66,2.52%,宏洲,0.23%,1413.TW,📉 獲利侵蝕,2121.66,-0.13,364.71,16.05,2026-03
232.5,⚪ 中性觀察,2025,63.2999992371,2.71,-8.77,7.843866076468402,-2164.1,5.83%,TPK-KY,-0.68%,3673.TW,⚠️ 獲利稀釋,2396.6,1.33,133.62,121.05000000000001,2026-03
36.36,⚪ 數據不足,2025,62.2999992371,-1.97,-0.88,0.0,-2181.0899999999997,-1.01%,漢磊,-12.37%,3707.TWO,⚠️ 獲利稀釋,2217.45,-0.35,-41.61,-72.6,2026-03
64.29,⚪ 數據不足,2025,0.0,1.53,-4.68,0.0,-2185.29,4.14%,元禎,0.97%,1725.TW,⚠️ 獲利稀釋,2249.58,0.23,-19.9,0.0,2026-03
68.06,⚪ 數據不足,2025,8.7299995422,-1.88,11.46,0.0,-2201.53,N/A,康控-KY,N/A,4943.TW,⚠️ 獲利稀釋,2269.59,-0.23,-55.46,-83.25,2026-03
34.78,⚪ 數據不足,2025,32.5999984741,-0.7,14.02,0.0,-2206.8399999999997,14.37%,艾姆勒,-1.87%,2241.TW,⚠️ 獲利稀釋,2241.62,-0.15,64.65,-27.150000000000002,2026-03
-8.99,⚪ 數據不足,2025,12.0500001907,-6.11,0.49,0.0,-2207.02,2.93%,台揚,-21.07%,2314.TW,📉 獲利侵蝕,2198.03,-0.97,-34.29,-196.35,2026-03
114.29,❌ 暫避觀望,2025,15.75,0.28,-16.5,21.283783783783782,-2221.92,5.49%,威致,3.23%,2028.TW,⚠️ 獲利稀釋,2336.21,0.15,-72.16,11.1,2026-03
209.09,⚪ 數據不足,2025,31.3999996185,-0.8,4.19,0.0,-2229.66,N/A,光鋐,N/A,4956.TW,🔄 轉虧為盈,2438.75,0.24,-280.95,-38.7,2026-03
-1833.33,⚪ 數據不足,2025,34.7000007629,-4.65,-21.61,0.0,-2236.37,N/A,柏承,N/A,6141.TW,📉 獲利侵蝕,403.04,-0.58,42.24,-130.50000000000003,2026-03
-66.67,⚪ 數據不足,2025,14.6499996185,0.04,-87.0,0.0,-2246.76,5.36%,川飛,-14.33%,1516.TW,📉 獲利侵蝕,2180.09,-0.05,100.65,0.0,2026-03
292.59,⚪ 數據不足,2025,18.5,-1.61,22.39,0.0,-2259.5699999999997,N/A,久陽,N/A,5011.TWO,🔄 轉虧為盈,2552.16,0.52,-347.22,-46.5,2026-03
-220.0,⚪ 數據不足,2025,36.1500015259,-1.88,-9.62,0.0,-2279.75,N/A,佳凌,N/A,4976.TW,📉 獲利侵蝕,2059.75,-0.49,-228.57,-69.45,2026-03
-35.29,⚪ 數據不足,2025,16.2999992371,-0.87,229.42,0.0,-2319.19,13.78%,台端,-20.55%,3432.TW,📉 獲利侵蝕,2283.9,-0.23,-64.15,-32.1,2026-03
30.19,⚪ 數據不足,2025,12.1000003815,-2.6,-13.41,0.0,-2334.7999999999997,5.34%,台聚,-4.30%,1304.TW,⚠️ 獲利稀釋,2364.99,-0.41,-29.83,-93.89999999999999,2026-03
37.18,⚪ 數據不足,2025,31.8999996185,-2.88,0.61,0.0,-2357.48,-9.53%,台亞,-33.43%,2340.TW,⚠️ 獲利稀釋,2394.66,-0.49,-148.28,-108.15,2026-03
-64.2,⚪ 中性觀察,2025,89.5,5.39,-0.73,8.055805580558054,-2365.58,4.09%,和碩,1.39%,4938.TW,📉 獲利侵蝕,2301.38,0.58,-15.3,166.65,2026-03
-52.17,⚪ 數據不足,2025,12.8999996185,-1.4,25.06,0.0,-2396.9500000000003,-4.13%,力銘,-22.91%,3593.TW,📉 獲利侵蝕,2344.78,-0.7,41.55,-69.89999999999999,2026-03
-233.33,⚪ 數據不足,2025,10.4499998093,-4.28,-11.5,0.0,-2413.2599999999998,-13.28%,國際中橡,-24.71%,2104.TW,📉 獲利侵蝕,2179.93,-0.81,-53.09,-135.29999999999998,2026-03
-233.33,❌ 暫避觀望,2025,15.6000003815,0.4,10.62,24.37500059609375,-2450.13,N/A,建達,N/A,6118.TWO,📉 獲利侵蝕,2216.8,-0.04,2.56,9.6,2026-03
33.33,⚪ 數據不足,2025,17.9500007629,-1.29,-37.56,0.0,-2517.9,-3.67%,中鴻,-6.17%,2014.TW,⚠️ 獲利稀釋,2551.23,-0.1,-108.06,-48.300000000000004,2026-03
-900.0,⚪ 數據不足,2025,19.6499996185,-0.29,-12.03,0.0,-2519.4300000000003,4.83%,中鋼,0.47%,2002.TW,📉 獲利侵蝕,1619.43,-0.16,-315.38,-12.45,2026-03
535.48,❌ 暫避觀望,2025,134.5,1.67,15.75,57.478632478632484,-2523.11,N/A,蜜望實,N/A,8043.TWO,⚠️ 獲利稀釋,3058.59,1.35,9.87,35.099999999999994,2026-03
-400.0,⚪ 數據不足,2025,13.3000001907,-0.19,-18.05,0.0,-2527.23,N/A,達運,N/A,6120.TW,📉 獲利侵蝕,2127.23,-0.15,-171.43,-9.45,2026-03
61.7,⚪ 數據不足,2025,0.0,3.02,3.25,0.0,-2535.0800000000004,4.62%,全科,3.28%,3209.TW,⚠️ 獲利稀釋,2596.78,1.52,0.0,0.0,2026-03
100.0,⚪ 數據不足,2025,50.5999984741,0.0,21.05,0.0,-2546.22,N/A,凱崴,N/A,5498.TWO,⚠️ 獲利稀釋,2646.22,0.0,100.0,-5.25,2026-03
54.35,⚪ 數據不足,2025,11.6999998093,-1.58,-16.83,0.0,-2579.56,0.65%,華夏,-10.28%,1305.TW,⚠️ 獲利稀釋,2633.91,-0.21,-29.51,-64.35,2026-03
-27.27,⚪ 數據不足,2025,14.5,-1.01,-6.44,0.0,-2640.98,-1.71%,東聯,-6.86%,1710.TW,📉 獲利侵蝕,2613.71,-0.15,-5100.0,-30.599999999999994,2026-03
71.74,⚪ 數據不足,2025,15.5500001907,-1.16,-9.71,0.0,-2680.17,5.19%,勝昱,-15.57%,4304.TWO,⚠️ 獲利稀釋,2751.91,-0.13,47.45,-47.85,2026-03
104.76,⚪ 中性觀察,2025,14.0,0.81,31.28,8.974358974358974,-2694.89,15.20%,聯發,6.56%,1459.TW,⚠️ 獲利稀釋,2799.65,0.03,18.33,23.400000000000002,2026-03
48.39,⚪ 數據不足,2025,13.4499998093,-0.56,-9.63,0.0,-2732.48,4.37%,華紙,-6.00%,1905.TW,⚠️ 獲利稀釋,2780.87,-0.16,-143.48,-32.1,2026-03
18.18,❌ 暫避觀望,2025,31.9500007629,0.89,-6.78,15.58536622580488,-2772.3,-0.45%,磐亞,-7.50%,4707.TWO,⚠️ 獲利稀釋,2790.48,0.26,-6.32,30.749999999999996,2026-03
-96.52,⚪ 中性觀察,2025,35.4000015259,5.53,22.7,2.2056075717071653,-2840.54,4.67%,光明,-0.60%,4420.TWO,📉 獲利侵蝕,2744.02,0.17,-10.52,240.75,2026-03
-81.82,⚪ 數據不足,2025,10.1999998093,-2.1,-7.04,0.0,-2873.6800000000003,-118.71%,聯昌,-168.74%,2431.TW,📉 獲利侵蝕,2791.86,-0.2,-233.33,-46.80000000000001,2026-03
-811.76,⚪ 數據不足,2025,27.1000003815,-1.05,2.29,0.0,-2921.9399999999996,2.81%,泰茂,-8.09%,2230.TWO,📉 獲利侵蝕,2110.18,-1.21,-118.67,-39.449999999999996,2026-03
833.33,⚪ 中性觀察,2025,65.0999984741,7.45,39.08,6.283783636496139,-2949.03,N/A,遠雄,N/A,5522.TW,⚠️ 獲利稀釋,3782.36,1.76,72.45,155.4,2026-03
20.0,⚪ 數據不足,2025,13.0500001907,0.0,8.81,0.0,-2956.2,N/A,建暐,N/A,8092.TWO,⚠️ 獲利稀釋,2976.2,-0.28,100.0,-13.95,2026-03
64.67,⚪ 中性觀察,2025,193.0,9.04,108.39,8.543603364320496,-2963.35,5.62%,緯創,3.53%,3231.TW,⚠️ 獲利稀釋,3028.02,3.06,43.19,338.85,2026-03
60.91,⚪ 中性觀察,2025,91.9000015259,5.08,-3.49,7.5637861338189305,-3005.58,4.26%,聯強,2.54%,2347.TW,⚠️ 獲利稀釋,3066.49,1.77,-7.97,182.24999999999997,2026-03
-18.18,⚪ 數據不足,2025,9.1199998856,-0.56,-16.67,0.0,-3022.19,-2.98%,官田鋼,-20.14%,2017.TW,📉 獲利侵蝕,3004.01,-0.14,-300.0,-16.200000000000003,2026-03
188.89,❌ 暫避觀望,2025,64.3000030518,-0.08,8.52,714.4444783533335,-3065.02,2.83%,鑫科,-0.74%,3663.TWO,🔄 轉虧為盈,3253.91,0.26,-117.39,1.3499999999999996,2026-03
142.11,⚪ 數據不足,2025,11.6000003815,-1.17,-19.85,0.0,-3086.7,1.59%,聯成,-3.51%,1313.TW,🔄 轉虧為盈,3228.81,0.08,32.76,-29.4,2026-03
-356.25,⚪ 數據不足,2025,39.5,-2.0,31.04,0.0,-3087.86,7.87%,泰谷,-15.06%,3339.TWO,📉 獲利侵蝕,2731.61,-0.77,-939.13,-83.25,2026-03
171.11,⚪ 中性觀察,2025,57.2999992371,2.01,2.05,11.912681754074846,-3115.22,3.50%,益登,1.71%,3048.TW,⚠️ 獲利稀釋,3286.33,1.22,195.71,72.14999999999999,2026-03
-38.1,⚪ 數據不足,2025,11.8999996185,-1.64,-8.3,0.0,-3117.91,2.22%,旭品,-15.74%,3325.TWO,📉 獲利侵蝕,3079.81,-0.6,-84.27,-60.75,2026-03
192.04,⚪ 中性觀察,2025,130.0,5.77,13.46,8.485639686684072,-3128.53,4.26%,大聯大,2.13%,3702.TW,⚠️ 獲利稀釋,3320.57,3.3,39.35,229.8,2026-03
257.0,⚪ 數據不足,2025,40.2000007629,0.09,-70.37,0.0,-3141.83,N/A,欣巴巴,N/A,9906.TW,⚠️ 獲利稀釋,3398.83,1.57,-98.58,-26.549999999999997,2026-03
1434.92,❌ 暫避觀望,2025,502.0,2.13,95.09,70.30812324929973,-3232.7,49.05%,南亞科,39.15%,2408.TW,⚠️ 獲利稀釋,4667.62,8.41,229.88,107.1,2026-03
50.0,⚪ 數據不足,2025,22.7000007629,-0.32,250.8,0.0,-3285.71,N/A,馥鴻,N/A,5345.TWO,⚠️ 獲利稀釋,3335.71,-0.05,82.98,-14.1,2026-03
-400.0,⚪ 中性觀察,2025,18.6000003815,1.23,11.63,5.123967047245179,-3361.46,N/A,全達,N/A,8068.TWO,📉 獲利侵蝕,2961.46,-0.12,-46.52,54.449999999999996,2026-03
242.11,⚪ 數據不足,2025,31.9500007629,-0.92,-7.81,0.0,-3373.7,11.28%,國碩,-2.28%,2406.TW,🔄 轉虧為盈,3615.81,0.27,-6.98,-34.95,2026-03
700.0,❌ 暫避觀望,2025,48.5,1.7,55.8,16.89895470383275,-3388.42,N/A,品安,N/A,8088.TWO,⚠️ 獲利稀釋,4088.42,1.04,962.5,43.05000000000001,2026-03
34.48,⚪ 數據不足,2025,10.0,-2.05,-7.28,0.0,-3427.4,N/A,吉源-KY,N/A,8488.TW,⚠️ 獲利稀釋,3461.88,-0.19,-425.64,-84.74999999999999,2026-03
-2900.0,⚪ 數據不足,2025,26.8500003815,-0.39,-5.8,0.0,-3468.75,10.83%,雄順,-1.32%,2073.TWO,📉 獲利侵蝕,568.75,-0.28,-161.9,-15.9,2026-03
-36.36,⚪ 數據不足,2025,4.4899997711,-1.39,-17.19,0.0,-3476.9100000000003,N/A,愛地雅,N/A,8933.TWO,📉 獲利侵蝕,3440.55,-0.3,-95.77,-52.65,2026-03
-7.94,⚪ 數據不足,2025,6.4800000191,-2.8,1.31,0.0,-3499.94,7.03%,嘉鋼,-9.19%,2067.TWO,📉 獲利侵蝕,3492.0,-0.68,-2.19,-111.45,2026-03
-3000.0,⚪ 數據不足,2025,320.0,0.39,20.89,0.0,-3556.49,16.79%,晶呈科技,4.95%,4768.TWO,📉 獲利侵蝕,556.49,-0.58,-86.55,-4.049999999999999,2026-03
1800.0,⚪ 中性觀察,2025,163.0,6.33,39.88,8.59704641350211,-3614.26,19.12%,凌航,16.62%,3135.TW,⚠️ 獲利稀釋,5414.26,10.76,143.64,284.40000000000003,2026-03
398.36,⚪ 數據不足,2025,114.0,-1.53,16.23,0.0,-3618.0699999999997,N/A,鈺創,N/A,5351.TWO,🔄 轉虧為盈,4016.43,1.88,7.83,-40.5,2026-03
100.0,⚪ 數據不足,2025,11.8999996185,-1.3,-3.86,0.0,-3712.18,5.67%,晉椿,-0.79%,2064.TWO,⚠️ 獲利稀釋,3812.18,0.0,-622.22,-62.55,2026-03
130.0,⚪ 數據不足,2025,33.5999984741,-1.05,3.45,0.0,-3811.18,2.66%,菱生,-3.16%,2369.TW,🔄 轉虧為盈,3941.18,0.1,-136.36,-39.0,2026-03
100.0,⚪ 數據不足,2025,16.25,-0.48,17.25,0.0,-3823.03,3.88%,尚立,0.87%,3360.TWO,⚠️ 獲利稀釋,3923.03,-0.01,0.0,-24.150000000000002,2026-03
-134.21,❌ 暫避觀望,2025,52.9000015259,0.02,-10.18,755.7143075128571,-3854.21,-37.47%,統懋,-176.58%,2434.TW,📉 獲利侵蝕,3720.0,-0.13,-85.71,1.05,2026-03
0.0,⚪ 數據不足,2025,23.6499996185,-0.71,-50.21,0.0,-3891.97,N/A,合騏*,N/A,8937.TWO,📉 獲利侵蝕,3891.97,-0.07,-291.67,-64.05000000000001,2026-03
-4050.0,⚪ 數據不足,2025,56.0999984741,-0.27,-15.99,0.0,-4104.54,N/A,美而快,N/A,5321.TWO,📉 獲利侵蝕,54.54,-2.37,-1000.0,-37.050000000000004,2026-03
156.74,⚪ 中性觀察,2025,229.0,11.61,22.78,7.700067249495629,-4109.13,3.74%,文曄,1.75%,3036.TW,⚠️ 獲利稀釋,4265.87,5.32,32.83,446.09999999999997,2026-03
-1800.0,⚪ 數據不足,2025,28.5,-0.56,66.84,0.0,-4397.8,N/A,合邦,N/A,6103.TWO,📉 獲利侵蝕,2597.8,-0.19,-116.47,-45.45,2026-03
-4100.0,⚪ 數據不足,2025,0.0,0.68,-5.37,0.0,-4431.41,19.96%,如興,4.40%,4414.TW,📉 獲利侵蝕,331.41,-1.2,700.0,0.0,2026-03
118.18,⚪ 數據不足,2025,18.5,-0.39,5.77,0.0,-4590.049999999999,9.03%,寶緯,0.44%,4558.TWO,🔄 轉虧為盈,4708.23,0.06,-181.25,-22.05,2026-03
-20.59,⚪ 數據不足,2025,12.3500003815,-0.33,-27.73,0.0,-4628.14,-4.05%,偉全,-24.47%,1465.TW,🔄 轉虧為盈,4607.55,0.27,-150.77,-19.35,2026-03
333.33,⚪ 數據不足,2025,7.2600002289,-0.78,-13.99,0.0,-4684.22,4.59%,力麗,-2.95%,1444.TW,🔄 轉虧為盈,5017.55,0.07,-388.89,-25.950000000000003,2026-03
350.0,⚪ 數據不足,2025,7.1700000763,-0.97,-20.0,0.0,-4715.39,1.59%,力鵬,-0.55%,1447.TW,🔄 轉虧為盈,5065.39,0.1,-2425.0,-29.55,2026-03
397.0,⚪ 數據不足,2025,115.0,-7.62,-8.54,0.0,-4751.97,10.51%,碩禾,-1.93%,3691.TWO,🔄 轉虧為盈,5148.97,2.97,-35.83,-297.15000000000003,2026-03
77.27,⚪ 數據不足,2025,9.8999996185,-0.99,-34.21,0.0,-4890.209999999999,-0.44%,集盛,-5.93%,1455.TW,⚠️ 獲利稀釋,4967.48,-0.05,-10000.0,-34.65,2026-03
606.06,⚪ 中性觀察,2025,47.5999984741,0.93,-90.93,11.306412939216154,-4933.4,61.03%,宏璟,12.48%,2527.TW,🏰 高護城河,5539.46,3.45,-80.68,63.149999999999984,2026-03
118.64,⚪ 數據不足,2025,10.5500001907,-0.64,259.94,0.0,-5009.509999999999,28.96%,三圓,18.97%,4416.TWO,🔄 轉虧為盈,5128.15,0.23,-850.0,-27.75,2026-03
87.72,⚪ 數據不足,2025,15.4499998093,-2.39,1760.03,0.0,-5078.49,N/A,凱碩,N/A,8059.TWO,⚠️ 獲利稀釋,5166.21,-0.07,-29.89,-102.0,2026-03
305.56,❌ 暫避觀望,2025,41.7999992371,1.02,64.51,18.91402680411765,-5205.169999999999,9.90%,聯光通,-0.59%,4903.TWO,⚠️ 獲利稀釋,5510.73,0.37,1357.14,33.15,2026-03
-5000.0,⚪ 數據不足,2025,18.8500003815,-1.44,-0.19,0.0,-5270.77,N/A,華凌,N/A,6916.TW,📉 獲利侵蝕,270.77,-0.49,-406.38,-57.45,2026-03
